measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,1471.449,18334.0,18334.0
2003-02-01,1230.372,15331.0,15331.0
2003-03-01,1265.354,15766.0,15766.0
2003-04-01,1295.259,16139.0,16139.0
2003-05-01,1411.5430000000001,17588.0,17588.0
2003-06-01,1460.613,18199.0,18199.0
2003-07-01,1624.977,20247.0,20247.0
2003-08-01,1695.382,21125.0,21125.0
2003-09-01,1442.797,17977.0,17977.0
2003-10-01,1233.49,15369.0,15369.0
2003-11-01,1192.963,14865.0,14865.0
2003-12-01,1473.8,18364.0,18364.0
2004-01-01,1466.75,18016.0,18016.0
2004-02-01,1466.75,18016.0,18016.0
2004-03-01,1466.75,18016.0,18016.0
2004-04-01,1466.75,18016.0,18016.0
2004-05-01,1466.75,18016.0,18016.0
2004-06-01,1466.75,18016.0,18016.0
2004-07-01,1466.75,18016.0,18016.0
2004-08-01,1466.75,18016.0,18016.0
2004-09-01,1466.75,18016.0,18016.0
2004-10-01,1466.75,18016.0,18016.0
2004-11-01,1466.75,18016.0,18016.0
2004-12-01,1466.75,18016.0,18016.0
2005-01-01,1457.7,18759.67,18759.67
2005-02-01,1243.219,15999.45,15999.45
2005-03-01,1388.8680000000002,17873.86,17873.86
2005-04-01,1282.343,16502.94,16502.94
2005-05-01,1405.0120000000002,18081.62,18081.62
2005-06-01,1362.346,17532.53,17532.53
2005-07-01,1463.6470000000002,18836.2,18836.2
2005-08-01,1409.893,18144.43,18144.43
2005-09-01,1342.314,17274.73,17274.73
2005-10-01,1158.405,14907.94,14907.94
2005-11-01,1289.8790000000001,16599.93,16599.93
2005-12-01,1443.374,18575.31,18575.31
2006-01-01,1303.047,17632.0,17632.0
2006-02-01,1204.2140000000002,16295.0,16295.0
2006-03-01,1328.328,17974.0,17974.0
2006-04-01,977.3280000000001,13225.0,13225.0
2006-05-01,1194.867,16168.0,16168.0
2006-06-01,1251.67,16937.0,16937.0
2006-07-01,1299.026,17577.0,17577.0
2006-08-01,1291.2140000000002,17472.0,17472.0
2006-09-01,1235.077,16712.0,16712.0
2006-10-01,1281.606,17342.0,17342.0
2006-11-01,1294.406,17515.0,17515.0
2006-12-01,1247.2160000000001,16876.0,16876.0
2007-01-01,538.198,6513.0,6513.0
2007-02-01,851.682,10307.0,10307.0
2007-03-01,1055.829,12778.0,12778.0
2007-04-01,838.0260000000001,10142.0,10142.0
2007-05-01,1680.968,20343.0,20343.0
2007-06-01,1010.581,12230.0,12230.0
2007-07-01,1360.977,16470.0,16470.0
2007-08-01,1235.058,14946.0,14946.0
2007-09-01,779.7230000000001,9436.0,9436.0
2007-10-01,1372.8970000000002,16615.0,16615.0
2007-11-01,995.4960000000001,12047.0,12047.0
2007-12-01,1088.564,13174.0,13174.0
2008-01-01,521.863,6629.0,6629.0
2008-02-01,533.619,6777.0,6777.0
2008-03-01,373.124,4739.0,4739.0
2008-04-01,471.973,5994.0,5994.0
2008-05-01,403.127,5120.0,5120.0
2008-06-01,847.105,10759.0,10759.0
2008-07-01,3674.552,46669.0,46669.0
2008-08-01,2959.757,37590.0,37590.0
2008-09-01,667.972,8484.0,8484.0
2008-10-01,451.75100000000003,5738.0,5738.0
2008-11-01,358.07500000000005,4548.0,4548.0
2008-12-01,325.082,4128.0,4128.0
2009-01-01,977.91,13785.0,13785.0
2009-02-01,544.3720000000001,7674.0,7674.0
2009-03-01,761.4770000000001,10734.0,10734.0
2009-04-01,1524.6,21491.0,21491.0
2009-05-01,891.106,12561.0,12561.0
2009-06-01,503.67900000000003,7100.0,7100.0
2009-07-01,1448.65,20421.0,20421.0
2009-08-01,443.575,6253.0,6253.0
2009-09-01,1590.297,22418.0,22418.0
2009-10-01,479.761,6763.0,6763.0
2009-11-01,1147.4,16174.0,16174.0
2009-12-01,1243.173,17524.0,17524.0
2010-01-01,886.825,10914.0,10914.0
2010-02-01,741.481,9126.0,9126.0
2010-03-01,566.354,6970.0,6970.0
2010-04-01,995.8040000000001,12255.0,12255.0
2010-05-01,715.653,8808.0,8808.0
2010-06-01,1007.369,12398.0,12398.0
2010-07-01,1257.238,15473.0,15473.0
2010-08-01,1102.992,13574.0,13574.0
2010-09-01,1091.434,13432.0,13432.0
2010-10-01,1163.749,14322.0,14322.0
2010-11-01,961.7420000000001,11836.0,11836.0
2010-12-01,1135.3590000000002,13973.0,13973.0
2011-01-01,661.28,7754.0,7754.0
2011-02-01,536.677,6292.0,6292.0
2011-03-01,648.806,7607.0,7607.0
2011-04-01,443.461,5200.0,5200.0
2011-05-01,539.989,6331.0,6331.0
2011-06-01,568.066,6661.0,6661.0
2011-07-01,928.803,10890.0,10890.0
2011-08-01,670.73,7864.0,7864.0
2011-09-01,521.805,6118.0,6118.0
2011-10-01,252.758,2963.0,2963.0
2011-11-01,252.182,2957.0,2957.0
2011-12-01,303.443,3558.0,3558.0
2012-01-01,249.981,3199.0,3199.0
2012-02-01,300.678,3848.0,3848.0
2012-03-01,255.989,3276.0,3276.0
2012-04-01,281.141,3598.0,3598.0
2012-05-01,313.906,4018.0,4018.0
2012-06-01,281.494,3603.0,3603.0
2012-07-01,681.199,8718.0,8718.0
2012-08-01,984.071,12594.0,12594.0
2012-09-01,332.015,4249.0,4249.0
2012-10-01,592.11,7578.0,7578.0
2012-11-01,717.271,9180.0,9180.0
2012-12-01,888.145,11366.0,11366.0
2013-01-01,679.932,8714.0,8714.0
2013-02-01,563.597,7223.0,7223.0
2013-03-01,553.232,7090.0,7090.0
2013-04-01,741.451,9502.0,9502.0
2013-05-01,998.534,12797.0,12797.0
2013-06-01,978.188,12536.0,12536.0
2013-07-01,919.416,11783.0,11783.0
2013-08-01,890.537,11413.0,11413.0
2013-09-01,873.057,11189.0,11189.0
2013-10-01,841.929,10790.0,10790.0
2013-11-01,861.066,11035.0,11035.0
2013-12-01,901.061,11547.0,11547.0
2014-01-01,767.044,10062.0,10062.0
2014-02-01,850.747,11160.0,11160.0
2014-03-01,884.255,11599.0,11599.0
2014-04-01,889.236,11665.0,11665.0
2014-05-01,827.729,10858.0,10858.0
2014-06-01,817.59,10725.0,10725.0
2014-07-01,880.874,11555.0,11555.0
2014-08-01,732.056,9603.0,9603.0
2014-09-01,631.643,8286.0,8286.0
2014-10-01,587.735,7710.0,7710.0
2014-11-01,574.983,7543.0,7543.0
2014-12-01,600.108,7872.0,7872.0
2015-01-01,544.509,6806.0,6806.0
2015-02-01,403.674,5045.0,5045.0
2015-03-01,575.053,7187.0,7187.0
2015-04-01,739.782,9246.0,9246.0
2015-05-01,690.725,8633.0,8633.0
2015-06-01,756.939,9461.0,9461.0
2015-07-01,860.104,10750.0,10750.0
2015-08-01,840.102,10501.0,10501.0
2015-09-01,872.809,10909.0,10909.0
2015-10-01,746.553,9331.0,9331.0
2015-11-01,850.066,10625.0,10625.0
2015-12-01,1015.684,12695.0,12695.0
2016-01-01,1094.754,15012.0,15012.0
2016-02-01,887.862,12176.0,12176.0
2016-03-01,926.601,12707.0,12707.0
2016-04-01,728.161,9986.0,9986.0
2016-05-01,1053.893,14452.0,14452.0
2016-06-01,745.076,10217.0,10217.0
2016-07-01,665.371,9124.0,9124.0
