measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,117.0,399.0,399.0
2023-02-01,274.0,935.0,935.0
2023-03-01,324.0,1105.0,1105.0
2023-04-01,407.0,1389.0,1389.0
2023-05-01,537.0,1832.0,1832.0
2023-06-01,479.0,1634.0,1634.0
2023-07-01,486.0,1658.0,1658.0
2023-08-01,329.0,1123.0,1123.0
2023-09-01,366.0,1249.0,1249.0
2023-10-01,278.0,949.0,949.0
2023-11-01,219.0,747.0,747.0
2023-12-01,104.0,355.0,355.0
2024-01-01,95.0,324.0,324.0
2024-02-01,268.0,914.0,914.0
2024-03-01,323.0,1102.0,1102.0
2024-04-01,314.0,1071.0,1071.0
2024-05-01,454.0,1549.0,1549.0
2024-06-01,521.0,1778.0,1778.0
2024-07-01,364.0,1242.0,1242.0
2024-08-01,325.0,1109.0,1109.0
2024-09-01,385.0,1314.0,1314.0
2024-10-01,364.0,1242.0,1242.0
2024-11-01,132.0,450.0,450.0
2024-12-01,101.0,345.0,345.0
