measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2003-02-01,226.0,3388.0,3388.0,1833.0,27949.0,27949.0,,,
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2003-04-01,4.0,52.0,52.0,1240.0,15447.0,15447.0,,,
2003-06-01,262.0,2742.0,2742.0,908.0,11617.0,11617.0,,,
2003-07-01,207.0,2407.0,2407.0,173.0,2028.0,2028.0,,,
2003-08-01,856.0,6664.0,6664.0,1896.0,14983.0,14983.0,,,
2003-09-01,8.0,131.0,131.0,234.0,2220.0,2220.0,,,
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2004-01-01,44.799,1041.0,1041.0,358.583,8337.0,8337.0,,,
2004-02-01,32.691,760.0,760.0,358.583,8337.0,8337.0,,,
2004-03-01,41.924,974.0,974.0,358.583,8337.0,8337.0,,,
2004-04-01,45.707,1062.0,1062.0,358.583,8337.0,8337.0,,,
2004-05-01,52.669000000000004,1224.0,1224.0,358.583,8337.0,8337.0,,,
2004-06-01,52.367000000000004,1217.0,1217.0,358.583,8337.0,8337.0,,,
2004-07-01,48.886,1136.0,1136.0,358.583,8337.0,8337.0,,,
2004-08-01,110.333,2565.0,2565.0,358.583,8337.0,8337.0,,,
2004-09-01,46.161,1073.0,1073.0,358.583,8337.0,8337.0,,,
2004-10-01,406.826,9456.0,9456.0,358.583,8337.0,8337.0,,,
2004-11-01,32.086,746.0,746.0,358.583,8337.0,8337.0,,,
2004-12-01,50.551,1175.0,1175.0,358.583,8337.0,8337.0,,,
2005-01-01,682.847,8049.67,8049.67,250.5,2952.97,2952.97,,,
2005-02-01,157.178,1852.88,1852.88,222.075,2617.88,2617.88,,,
2005-03-01,134.87800000000001,1589.99,1589.99,265.00800000000004,3123.98,3123.98,,,
2005-04-01,134.954,1590.89,1590.89,271.69800000000004,3202.85,3202.85,,,
2005-05-01,136.067,1604.01,1604.01,220.412,2598.28,2598.28,,,
2005-06-01,164.82600000000002,1943.04,1943.04,374.986,4420.44,4420.44,,,
2005-07-01,312.16200000000003,3679.89,3679.89,483.22200000000004,5696.35,5696.35,,,
2005-08-01,276.485,3259.31,3259.31,516.6370000000001,6090.25,6090.25,,,
2005-09-01,153.842,1813.55,1813.55,341.76,4028.76,4028.76,,,
2005-10-01,215.69,2542.64,2542.64,236.345,2786.1,2786.1,,,
2005-11-01,145.237,1712.11,1712.11,212.14600000000002,2500.84,2500.84,,,
2005-12-01,397.835,4689.85,4689.85,229.21,2701.99,2701.99,,,
2006-01-01,37.02,563.0,563.0,162.377,2176.0,2176.0,,,
2006-02-01,19.371000000000002,294.0,294.0,183.553,2460.0,2460.0,,,
2006-03-01,16.272000000000002,247.0,247.0,241.87800000000001,3241.0,3241.0,,,
2006-04-01,31.17,474.0,474.0,200.163,2682.0,2682.0,,,
2006-05-01,29.136000000000003,443.0,443.0,263.665,3533.0,3533.0,,,
2006-06-01,26.483,403.0,403.0,339.63100000000003,4551.0,4551.0,,,
2006-07-01,38.361000000000004,583.0,583.0,607.758,8144.0,8144.0,,,
2006-08-01,37.21,566.0,566.0,540.047,7237.0,7237.0,,,
2006-09-01,17.095,260.0,260.0,317.66700000000003,4257.0,4257.0,,,
2006-10-01,18.058,275.0,275.0,344.096,4611.0,4611.0,,,
2006-11-01,21.263,323.0,323.0,231.333,3100.0,3100.0,,,
2006-12-01,23.56,358.0,358.0,234.83200000000002,3147.0,3147.0,,,
2007-01-01,0.0,0.0,0.0,142.53400000000002,1871.0,1871.0,11.32,149.0,149.0
2007-02-01,0.0,0.0,0.0,128.131,1682.0,1682.0,64.63600000000001,848.0,848.0
2007-03-01,0.0,0.0,0.0,224.853,2951.0,2951.0,45.86,602.0,602.0
2007-04-01,0.0,0.0,0.0,193.401,2539.0,2539.0,3.061,40.0,40.0
2007-05-01,0.0,0.0,0.0,222.602,2921.0,2921.0,10.937000000000001,143.0,143.0
2007-06-01,0.0,0.0,0.0,350.266,4597.0,4597.0,22.375,292.0,292.0
2007-07-01,0.0,0.0,0.0,559.807,7346.0,7346.0,18.771,246.0,246.0
2007-08-01,0.0,0.0,0.0,619.32,8128.0,8128.0,46.596000000000004,613.0,613.0
2007-09-01,0.0,0.0,0.0,402.942,5288.0,5288.0,6.611000000000001,86.0,86.0
2007-10-01,0.0,0.0,0.0,26.115,342.0,342.0,24.39,321.0,321.0
2007-11-01,0.0,0.0,0.0,114.82100000000001,1507.0,1507.0,8.949,115.0,115.0
2007-12-01,0.0,0.0,0.0,221.953,2913.0,2913.0,13.749,178.0,178.0
2008-01-01,105.66300000000001,1177.0,1177.0,50.211000000000006,557.0,557.0,0.0,0.0,0.0
2008-02-01,28.127000000000002,313.0,313.0,57.567,640.0,640.0,0.0,0.0,0.0
2008-03-01,24.089000000000002,267.0,267.0,50.398,560.0,560.0,0.0,0.0,0.0
2008-04-01,73.87100000000001,824.0,824.0,46.155,513.0,513.0,0.0,0.0,0.0
2008-05-01,13.200000000000001,145.0,145.0,32.565000000000005,362.0,362.0,0.0,0.0,0.0
2008-06-01,65.894,731.0,731.0,211.42000000000002,2350.0,2350.0,0.0,0.0,0.0
2008-07-01,61.1,679.0,679.0,262.341,2916.0,2916.0,0.0,0.0,0.0
2008-08-01,33.027,365.0,365.0,186.99800000000002,2078.0,2078.0,0.0,0.0,0.0
2008-09-01,139.958,1554.0,1554.0,160.447,1783.0,1783.0,0.0,0.0,0.0
2008-10-01,8.307,93.0,93.0,47.307,526.0,526.0,0.0,0.0,0.0
2008-11-01,6.205,70.0,70.0,80.93,900.0,900.0,0.0,0.0,0.0
2008-12-01,104.80300000000001,1166.0,1166.0,80.417,894.0,894.0,0.0,0.0,0.0
2009-01-01,51.077000000000005,598.0,598.0,33.864000000000004,399.0,399.0,0.0,0.0,0.0
2009-02-01,41.499,488.0,488.0,12.935,153.0,153.0,0.0,0.0,0.0
2009-03-01,17.021,203.0,203.0,26.99,319.0,319.0,0.0,0.0,0.0
2009-04-01,18.541,221.0,221.0,6.567,77.0,77.0,0.0,0.0,0.0
2009-05-01,22.678,267.0,267.0,17.973000000000003,212.0,212.0,0.0,0.0,0.0
2009-06-01,15.961,186.0,186.0,29.724,351.0,351.0,0.0,0.0,0.0
2009-07-01,14.932,174.0,174.0,52.212,616.0,616.0,0.0,0.0,0.0
2009-08-01,23.996000000000002,285.0,285.0,79.479,937.0,937.0,0.0,0.0,0.0
2009-09-01,8.313,99.0,99.0,81.918,966.0,966.0,0.0,0.0,0.0
2009-10-01,3.842,46.0,46.0,81.041,956.0,956.0,0.0,0.0,0.0
2009-11-01,1.36,17.0,17.0,28.252000000000002,333.0,333.0,0.0,0.0,0.0
2009-12-01,1.512,17.0,17.0,54.313,640.0,640.0,0.0,0.0,0.0
2010-01-01,8.572000000000001,104.0,104.0,173.43300000000002,2150.0,2150.0,0.0,0.0,0.0
2010-02-01,5.585,70.0,70.0,152.859,1894.0,1894.0,0.0,0.0,0.0
2010-03-01,0.32,6.0,6.0,174.54600000000002,2163.0,2163.0,0.0,0.0,0.0
2010-04-01,0.646,6.0,6.0,222.726,2760.0,2760.0,0.0,0.0,0.0
2010-05-01,2.287,29.0,29.0,429.567,5323.0,5323.0,0.0,0.0,0.0
2010-06-01,2.052,23.0,23.0,614.893,7620.0,7620.0,0.0,0.0,0.0
2010-07-01,3.335,41.0,41.0,867.72,10752.0,10752.0,0.0,0.0,0.0
2010-08-01,3.2520000000000002,41.0,41.0,647.8240000000001,8028.0,8028.0,0.0,0.0,0.0
2010-09-01,3.189,41.0,41.0,526.817,6528.0,6528.0,0.0,0.0,0.0
2010-10-01,1.247,17.0,17.0,453.45300000000003,5619.0,5619.0,0.0,0.0,0.0
2010-11-01,1.095,12.0,12.0,253.794,3145.0,3145.0,0.0,0.0,0.0
2010-12-01,15.225000000000001,191.0,191.0,108.563,1345.0,1345.0,0.0,0.0,0.0
2011-01-01,90.737,1221.0,1221.0,25.364,344.0,344.0,0.0,0.0,0.0
2011-02-01,10.939,147.0,147.0,74.167,1004.0,1004.0,0.0,0.0,0.0
2011-03-01,11.6,158.0,158.0,146.654,1984.0,1984.0,0.0,0.0,0.0
2011-04-01,20.976,282.0,282.0,163.542,2212.0,2212.0,0.0,0.0,0.0
2011-05-01,15.584,211.0,211.0,144.869,1959.0,1959.0,0.0,0.0,0.0
2011-06-01,38.971,528.0,528.0,172.843,2339.0,2339.0,0.0,0.0,0.0
2011-07-01,41.878,569.0,569.0,244.151,3303.0,3303.0,0.0,0.0,0.0
2011-08-01,13.093,176.0,176.0,189.455,2563.0,2563.0,0.0,0.0,0.0
2011-09-01,5.585,76.0,76.0,179.26,2426.0,2426.0,0.0,0.0,0.0
2011-10-01,1.752,23.0,23.0,191.088,2585.0,2585.0,0.0,0.0,0.0
2011-11-01,5.436,76.0,76.0,216.389,2927.0,2927.0,0.0,0.0,0.0
2011-12-01,16.367,223.0,223.0,195.3,2642.0,2642.0,0.0,0.0,0.0
2012-01-01,8.164,105.0,105.0,47.418,630.0,630.0,0.0,0.0,0.0
2012-02-01,1.751,23.0,23.0,46.585,620.0,620.0,0.0,0.0,0.0
2012-03-01,0.413,6.0,6.0,52.359,696.0,696.0,0.0,0.0,0.0
2012-04-01,5.407,70.0,70.0,64.187,854.0,854.0,0.0,0.0,0.0
2012-05-01,4.042,52.0,52.0,59.685,794.0,794.0,0.0,0.0,0.0
2012-06-01,10.309,140.0,140.0,60.61,806.0,806.0,0.0,0.0,0.0
2012-07-01,13.139,175.0,175.0,74.13,986.0,986.0,0.0,0.0,0.0
2012-08-01,4.75,64.0,64.0,62.97,837.0,837.0,0.0,0.0,0.0
2012-09-01,3.342,47.0,47.0,56.277,749.0,749.0,0.0,0.0,0.0
2012-10-01,3.019,41.0,41.0,51.37,683.0,683.0,0.0,0.0,0.0
2012-11-01,2.884,41.0,41.0,30.772,409.0,409.0,0.0,0.0,0.0
2012-12-01,3.221,41.0,41.0,47.196,627.0,627.0,0.0,0.0,0.0
2013-01-01,80.113,914.0,914.0,83.188,946.0,946.0,0.0,0.0,0.0
2013-02-01,11.587,131.0,131.0,72.009,817.0,817.0,0.0,0.0,0.0
2013-03-01,15.28,172.0,172.0,144.132,1637.0,1637.0,0.0,0.0,0.0
2013-04-01,7.401,83.0,83.0,85.003,965.0,965.0,0.0,0.0,0.0
2013-05-01,13.787,154.0,154.0,111.175,1263.0,1263.0,0.0,0.0,0.0
2013-06-01,7.508,83.0,83.0,120.364,1367.0,1367.0,0.0,0.0,0.0
2013-07-01,67.532,765.0,765.0,156.968,1783.0,1783.0,0.0,0.0,0.0
2013-08-01,11.071,125.0,125.0,134.24,1524.0,1524.0,0.0,0.0,0.0
2013-09-01,24.375,279.0,279.0,118.729,1349.0,1349.0,0.0,0.0,0.0
2013-10-01,3.463,42.0,42.0,114.022,1295.0,1295.0,0.0,0.0,0.0
2013-11-01,2.485,30.0,30.0,82.254,934.0,934.0,0.0,0.0,0.0
2013-12-01,13.969,160.0,160.0,87.345,992.0,992.0,0.0,0.0,0.0
2014-01-01,693.044,8407.0,8407.0,37.236,449.0,449.0,0.0,0.0,0.0
2014-02-01,87.181,1058.0,1058.0,37.367,453.0,453.0,0.0,0.0,0.0
2014-03-01,158.054,1918.0,1918.0,57.117,693.0,693.0,0.0,0.0,0.0
2014-04-01,8.005,96.0,96.0,52.713,639.0,639.0,0.0,0.0,0.0
2014-05-01,3.825,48.0,48.0,54.84,665.0,665.0,0.0,0.0,0.0
2014-06-01,11.787,143.0,143.0,77.621,941.0,941.0,0.0,0.0,0.0
2014-07-01,20.928,251.0,251.0,91.78,1113.0,1113.0,0.0,0.0,0.0
2014-08-01,19.652,239.0,239.0,95.731,1161.0,1161.0,0.0,0.0,0.0
2014-09-01,4.532,54.0,54.0,86.685,1051.0,1051.0,0.0,0.0,0.0
2014-10-01,0.203,0.0,0.0,64.316,780.0,780.0,0.0,0.0,0.0
2014-11-01,0.073,0.0,0.0,77.744,943.0,943.0,0.0,0.0,0.0
2014-12-01,16.928,203.0,203.0,78.638,953.0,953.0,0.0,0.0,0.0
2015-01-01,155.862,1820.0,1820.0,92.297,1082.0,1082.0,0.0,0.0,0.0
2015-02-01,419.452,4912.0,4912.0,44.793,524.0,524.0,0.0,0.0,0.0
2015-03-01,47.728,561.0,561.0,75.392,883.0,883.0,0.0,0.0,0.0
2015-04-01,38.707,451.0,451.0,148.311,1737.0,1737.0,0.0,0.0,0.0
2015-05-01,55.592,653.0,653.0,135.787,1591.0,1591.0,0.0,0.0,0.0
2015-06-01,72.912,855.0,855.0,127.508,1493.0,1493.0,0.0,0.0,0.0
2015-07-01,85.294,1000.0,1000.0,151.021,1769.0,1769.0,0.0,0.0,0.0
2015-08-01,57.127,670.0,670.0,138.456,1621.0,1621.0,0.0,0.0,0.0
2015-09-01,31.98,376.0,376.0,135.054,1582.0,1582.0,0.0,0.0,0.0
2015-10-01,34.868,410.0,410.0,88.893,1041.0,1041.0,0.0,0.0,0.0
2015-11-01,82.268,965.0,965.0,70.046,821.0,821.0,0.0,0.0,0.0
2015-12-01,39.17,457.0,457.0,74.482,873.0,873.0,0.0,0.0,0.0
2016-01-01,73.583,867.0,867.0,35.682,420.0,420.0,0.0,0.0,0.0
2016-02-01,36.896,434.0,434.0,38.218,450.0,450.0,0.0,0.0,0.0
2016-03-01,19.797,231.0,231.0,57.354,674.0,674.0,0.0,0.0,0.0
2016-04-01,20.323,237.0,237.0,68.272,802.0,802.0,0.0,0.0,0.0
2016-05-01,21.182,249.0,249.0,59.018,694.0,694.0,0.0,0.0,0.0
2016-06-01,33.199,393.0,393.0,80.439,946.0,946.0,0.0,0.0,0.0
2016-07-01,63.61,746.0,746.0,100.07,1176.0,1176.0,0.0,0.0,0.0
2016-08-01,52.92,624.0,624.0,93.657,1101.0,1101.0,0.0,0.0,0.0
2016-09-01,18.739,220.0,220.0,73.325,862.0,862.0,0.0,0.0,0.0
2016-10-01,22.587,266.0,266.0,75.104,883.0,883.0,0.0,0.0,0.0
2016-11-01,24.159,283.0,283.0,51.047,600.0,600.0,0.0,0.0,0.0
2016-12-01,22.493,266.0,266.0,34.326,403.0,403.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,263.409,3763.0,3763.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,258.52,3693.0,3693.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,286.962,4100.0,4100.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,262.323,3748.0,3748.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,315.433,4506.0,4506.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,333.859,4769.0,4769.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,374.249,5346.0,5346.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,381.138,5444.0,5444.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,333.729,4767.0,4767.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,299.219,4275.0,4275.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,277.633,3966.0,3966.0,0.0,0.0,0.0
2017-12-01,3.615,52.0,52.0,290.911,4155.0,4155.0,0.0,0.0,0.0
2018-01-01,500.607,7041.0,7041.0,302.593,4255.0,4255.0,0.0,0.0,0.0
2018-02-01,48.017,677.0,677.0,420.211,5912.0,5912.0,0.0,0.0,0.0
2018-03-01,54.173,763.0,763.0,563.475,7928.0,7928.0,0.0,0.0,0.0
2018-04-01,61.746,866.0,866.0,503.51,7084.0,7084.0,0.0,0.0,0.0
2018-05-01,88.296,1239.0,1239.0,446.357,6280.0,6280.0,0.0,0.0,0.0
2018-06-01,74.734,1050.0,1050.0,336.134,4729.0,4729.0,0.0,0.0,0.0
2018-07-01,53.651,757.0,757.0,489.221,6883.0,6883.0,0.0,0.0,0.0
2018-08-01,78.274,1102.0,1102.0,679.424,9559.0,9559.0,0.0,0.0,0.0
2018-09-01,89.364,1257.0,1257.0,579.178,8148.0,8148.0,0.0,0.0,0.0
2018-10-01,75.3,1062.0,1062.0,644.448,9067.0,9067.0,0.0,0.0,0.0
2018-11-01,72.238,1016.0,1016.0,322.045,4531.0,4531.0,0.0,0.0,0.0
2018-12-01,92.021,1297.0,1297.0,241.983,3404.0,3404.0,0.0,0.0,0.0
2019-01-01,481.415,149.0,149.0,9.056,3.0,3.0,0.0,0.0,0.0
2019-02-01,210.736,69.0,69.0,11.163,3.0,3.0,0.0,0.0,0.0
2019-03-01,386.147,120.0,120.0,16.576,5.0,5.0,0.0,0.0,0.0
2019-04-01,261.132,86.0,86.0,12.78,4.0,4.0,0.0,0.0,0.0
2019-05-01,274.38,86.0,86.0,14.432,4.0,4.0,0.0,0.0,0.0
2019-06-01,369.018,120.0,120.0,16.432,5.0,5.0,0.0,0.0,0.0
2019-07-01,414.91,132.0,132.0,29.324,9.0,9.0,0.0,0.0,0.0
2019-08-01,387.554,126.0,126.0,25.664,8.0,8.0,0.0,0.0,0.0
2019-09-01,269.41,86.0,86.0,15.647,5.0,5.0,0.0,0.0,0.0
2019-10-01,304.045,98.0,98.0,12.433,4.0,4.0,0.0,0.0,0.0
2019-11-01,239.085,75.0,75.0,11.679,4.0,4.0,0.0,0.0,0.0
2019-12-01,322.132,103.0,103.0,7.85,2.0,2.0,0.0,0.0,0.0
2020-01-01,44.593,654.0,654.0,452.806,6615.0,6615.0,0.0,0.0,0.0
2020-02-01,34.837,507.0,507.0,403.434,5893.0,5893.0,0.0,0.0,0.0
2020-03-01,22.555,330.0,330.0,369.791,5403.0,5403.0,0.0,0.0,0.0
2020-04-01,18.359,271.0,271.0,561.133,8197.0,8197.0,0.0,0.0,0.0
2020-05-01,29.859,436.0,436.0,495.928,7245.0,7245.0,0.0,0.0,0.0
2020-06-01,32.782,477.0,477.0,745.627,10893.0,10893.0,0.0,0.0,0.0
2020-07-01,40.304,589.0,589.0,1014.672,14823.0,14823.0,0.0,0.0,0.0
2020-08-01,31.205,454.0,454.0,977.579,14282.0,14282.0,0.0,0.0,0.0
2020-09-01,33.382,489.0,489.0,558.823,8164.0,8164.0,0.0,0.0,0.0
2020-10-01,25.111,365.0,365.0,309.969,4528.0,4528.0,0.0,0.0,0.0
2020-11-01,22.723,330.0,330.0,369.732,5402.0,5402.0,0.0,0.0,0.0
2020-12-01,43.41,636.0,636.0,305.386,4462.0,4462.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,440.774,6320.0,6320.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,515.214,7387.0,7387.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,113.56,1629.0,1629.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,262.211,3760.0,3760.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,1485.778,21302.0,21302.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,628.16,9006.0,9006.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,2169.303,31102.0,31102.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.43,6.0,6.0,31.105,452.0,452.0,0.0,0.0,0.0
2022-02-01,0.915,11.0,11.0,66.152,961.0,961.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,1.181,17.0,17.0,85.367,1241.0,1241.0,0.0,0.0,0.0
2022-05-01,1.344,17.0,17.0,97.124,1412.0,1412.0,0.0,0.0,0.0
2022-06-01,2.993,46.0,46.0,216.323,3144.0,3144.0,0.0,0.0,0.0
2022-07-01,0.032,0.0,0.0,2.325,34.0,34.0,0.0,0.0,0.0
2022-08-01,13.446,195.0,195.0,971.725,14125.0,14125.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.185,0.0,0.0,13.352,194.0,194.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.741,12.0,12.0,66.219,1102.0,1102.0,0.0,0.0,0.0
2023-03-01,0.539,12.0,12.0,48.236,803.0,803.0,0.0,0.0,0.0
2023-04-01,0.34,6.0,6.0,30.423,507.0,507.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.215,6.0,6.0,19.228,320.0,320.0,0.0,0.0,0.0
2023-07-01,3.012,52.0,52.0,269.357,4484.0,4484.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,1.129,17.0,17.0,100.912,1679.0,1679.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.992,17.0,17.0,88.657,1475.0,1475.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,96.217,1150.0,1150.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,102.842,1231.0,1231.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,44.468,533.0,533.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,92.845,1111.0,1111.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,66.206,793.0,793.0,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0,148.528,1777.0,1777.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,181.036,2166.0,2166.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,117.698,1408.0,1408.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,104.096,1245.0,1245.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,132.52,1585.0,1585.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,76.97,921.0,921.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,90.574,1084.0,1084.0,0.0,0.0,0.0
