measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2002-01-01,138.84900000000002,1412.51,1412.51
2002-02-01,122.70100000000001,1248.24,1248.24
2002-03-01,131.325,1335.97,1335.97
2002-04-01,129.37800000000001,1316.16,1316.16
2002-05-01,151.262,1538.79,1538.79
2002-06-01,163.132,1659.54,1659.54
2002-07-01,182.127,1852.78,1852.78
2002-08-01,184.58,1877.73,1877.73
2002-09-01,155.045,1577.27,1577.27
2002-10-01,119.71100000000001,1217.82,1217.82
2002-11-01,105.446,1072.7,1072.7
2002-12-01,124.445,1265.98,1265.98
2003-01-01,167.751,1717.94,1717.94
2003-02-01,147.88,1514.44,1514.44
2003-03-01,146.862,1504.01,1504.01
2003-04-01,148.115,1516.85,1516.85
2003-05-01,176.24,1804.87,1804.87
2003-06-01,183.995,1884.29,1884.29
2003-07-01,200.729,2055.67,2055.67
2003-08-01,212.175,2172.88,2172.88
2003-09-01,174.193,1783.91,1783.91
2003-10-01,157.907,1617.13,1617.13
2003-11-01,149.517,1531.2,1531.2
2003-12-01,154.637,1583.64,1583.64
2004-01-01,21.507,215.54,215.54
2004-02-01,34.186,342.61,342.61
2004-03-01,265.209,2657.92,2657.92
2004-04-01,37.142,372.24,372.24
2004-05-01,200.632,2010.73,2010.73
2004-06-01,275.777,2763.84,2763.84
2004-07-01,194.497,1949.25,1949.25
2004-08-01,153.341,1536.78,1536.78
2004-09-01,104.305,1045.34,1045.34
2004-10-01,47.599000000000004,477.04,477.04
2004-11-01,270.80400000000003,2714.0,2714.0
2004-12-01,415.00100000000003,4159.14,4159.14
