measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-05-01,1163.212,10484.0,10484.0
2022-06-01,1489.849,13427.0,13427.0
2022-07-01,1904.273,17163.0,17163.0
2022-08-01,1931.312,17406.0,17406.0
2022-09-01,1462.453,13181.0,13181.0
2022-10-01,1288.061,11609.0,11609.0
2022-11-01,1495.637,13480.0,13480.0
2022-12-01,1711.203,15423.0,15423.0
2023-01-01,2353.294,18574.0,18574.0
2023-02-01,1746.127,13781.0,13781.0
2023-03-01,2045.942,16148.0,16148.0
2023-04-01,1458.259,11509.0,11509.0
2023-05-01,1421.733,11222.0,11222.0
2023-06-01,1702.639,13438.0,13438.0
2023-07-01,2422.712,19122.0,19122.0
2023-08-01,2392.156,18881.0,18881.0
2023-09-01,1713.412,13523.0,13523.0
2023-10-01,1408.333,11115.0,11115.0
2023-11-01,1843.354,14548.0,14548.0
2023-12-01,2039.039,16094.0,16094.0
2024-01-01,2145.441,14036.0,14036.0
2024-02-01,1775.958,11620.0,11620.0
2024-03-01,2043.173,13368.0,13368.0
2024-04-01,1563.143,10228.0,10228.0
2024-05-01,1617.376,10583.0,10583.0
2024-06-01,1884.106,12328.0,12328.0
2024-07-01,2573.614,16838.0,16838.0
2024-08-01,2358.615,15432.0,15432.0
2024-09-01,1499.202,9809.0,9809.0
2024-10-01,1224.44,8011.0,8011.0
2024-11-01,1748.397,11439.0,11439.0
2024-12-01,1174.535,7685.0,7685.0
