measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.52,4.0,4.0,0.0,0.0,0.0
2003-02-01,0.48700000000000004,3.0,3.0,0.0,0.0,0.0
2003-03-01,0.47,3.0,3.0,0.0,0.0,0.0
2003-04-01,0.45,3.0,3.0,0.0,0.0,0.0
2003-05-01,0.457,3.0,3.0,0.0,0.0,0.0
2003-06-01,0.47700000000000004,3.0,3.0,0.0,0.0,0.0
2003-07-01,0.55,4.0,4.0,0.0,0.0,0.0
2003-08-01,0.557,4.0,4.0,0.0,0.0,0.0
2003-09-01,0.48300000000000004,3.0,3.0,0.0,0.0,0.0
2003-10-01,0.501,3.0,3.0,0.0,0.0,0.0
2003-11-01,0.514,3.0,3.0,0.0,0.0,0.0
2003-12-01,0.536,4.0,4.0,0.0,0.0,0.0
2004-01-01,0.62,7.0,7.0,0.0,0.0,0.0
2004-02-01,0.18,2.0,2.0,0.0,0.0,0.0
2004-03-01,0.14300000000000002,2.0,2.0,0.0,0.0,0.0
2004-04-01,0.338,4.0,4.0,0.0,0.0,0.0
2004-05-01,0.642,7.0,7.0,0.0,0.0,0.0
2004-06-01,0.319,4.0,4.0,0.0,0.0,0.0
2004-07-01,1.7610000000000001,20.0,20.0,0.0,0.0,0.0
2004-08-01,0.21200000000000002,2.0,2.0,0.0,0.0,0.0
2004-09-01,0.68,8.0,8.0,0.0,0.0,0.0
2004-10-01,0.129,1.0,1.0,0.0,0.0,0.0
2004-11-01,0.171,2.0,2.0,0.0,0.0,0.0
2004-12-01,0.806,9.0,9.0,0.0,0.0,0.0
2005-01-01,0.919,6.22,6.22,0.0,0.0,0.0
2005-02-01,0.316,2.13,2.13,0.0,0.0,0.0
2005-03-01,0.35,2.37,2.37,0.0,0.0,0.0
2005-04-01,0.42400000000000004,2.87,2.87,0.0,0.0,0.0
2005-05-01,0.394,2.66,2.66,0.0,0.0,0.0
2005-06-01,0.511,3.46,3.46,0.0,0.0,0.0
2005-07-01,0.52,3.52,3.52,0.0,0.0,0.0
2005-08-01,0.611,4.14,4.14,0.0,0.0,0.0
2005-09-01,0.4,2.71,2.71,0.0,0.0,0.0
2005-10-01,0.444,3.0,3.0,0.0,0.0,0.0
2005-11-01,0.35700000000000004,2.42,2.42,0.0,0.0,0.0
2005-12-01,0.755,5.11,5.11,0.0,0.0,0.0
2006-01-01,0.705,5.0,5.0,0.0,0.0,0.0
2006-02-01,0.369,2.0,2.0,0.0,0.0,0.0
