measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,2143.949,27315.0,27315.0
2003-02-01,1821.8570000000002,23211.0,23211.0
2003-03-01,2013.159,25648.0,25648.0
2003-04-01,1746.0790000000002,22246.0,22246.0
2003-05-01,1571.2140000000002,20018.0,20018.0
2003-06-01,1878.951,23939.0,23939.0
2003-07-01,2271.784,28943.0,28943.0
2003-08-01,2142.3430000000003,27294.0,27294.0
2003-09-01,1990.971,25366.0,25366.0
2003-10-01,1946.985,24805.0,24805.0
2003-11-01,1855.735,23643.0,23643.0
2003-12-01,2096.974,26716.0,26716.0
2004-01-01,1925.0,23289.0,23289.0
2004-02-01,1925.0,23289.0,23289.0
2004-03-01,1925.0,23289.0,23289.0
2004-04-01,1925.0,23289.0,23289.0
2004-05-01,1925.0,23289.0,23289.0
2004-06-01,1925.0,23289.0,23289.0
2004-07-01,1925.0,23289.0,23289.0
2004-08-01,1925.0,23289.0,23289.0
2004-09-01,1925.0,23289.0,23289.0
2004-10-01,1925.0,23289.0,23289.0
2004-11-01,1925.0,23289.0,23289.0
2004-12-01,1925.0,23289.0,23289.0
2005-01-01,2132.67,27236.49,27236.49
2005-02-01,1902.509,24297.09,24297.09
2005-03-01,2172.928,27750.64,27750.64
2005-04-01,2168.436,27693.27,27693.27
2005-05-01,2383.8810000000003,30444.73,30444.73
2005-06-01,2361.737,30161.93,30161.93
2005-07-01,2445.452,31231.06,31231.06
2005-08-01,2434.4,31089.91,31089.91
2005-09-01,2293.188,29286.49,29286.49
2005-10-01,2314.803,29562.54,29562.54
2005-11-01,2331.398,29774.47,29774.47
2005-12-01,2336.597,29840.87,29840.87
2006-01-01,2327.619,29231.0,29231.0
2006-02-01,2151.074,27014.0,27014.0
2006-03-01,2372.779,29798.0,29798.0
2006-04-01,1745.7910000000002,21924.0,21924.0
2006-05-01,2134.378,26804.0,26804.0
2006-06-01,2235.845,28078.0,28078.0
2006-07-01,2320.436,29141.0,29141.0
2006-08-01,2306.482,28965.0,28965.0
2006-09-01,2206.205,27706.0,27706.0
2006-10-01,2289.32,28750.0,28750.0
2006-11-01,2312.184,29037.0,29037.0
2006-12-01,2227.888,27978.0,27978.0
2007-01-01,1475.644,18976.0,18976.0
2007-02-01,1402.153,18031.0,18031.0
2007-03-01,1715.415,22059.0,22059.0
2007-04-01,2165.895,27852.0,27852.0
2007-05-01,2863.4880000000003,36822.0,36822.0
2007-06-01,2667.241,34298.0,34298.0
2007-07-01,2814.1730000000002,36188.0,36188.0
2007-08-01,2693.2740000000003,34633.0,34633.0
2007-09-01,2778.693,35732.0,35732.0
2007-10-01,2940.944,37818.0,37818.0
2007-11-01,1934.0120000000002,24870.0,24870.0
2007-12-01,1673.068,21514.0,21514.0
2008-01-01,2124.306,26308.0,26308.0
2008-02-01,1871.9820000000002,23183.0,23183.0
2008-03-01,2037.557,25234.0,25234.0
2008-04-01,2360.533,29233.0,29233.0
2008-05-01,2560.224,31706.0,31706.0
2008-06-01,2664.4900000000002,32998.0,32998.0
2008-07-01,2096.918,25969.0,25969.0
2008-08-01,2479.079,30701.0,30701.0
2008-09-01,2526.25,31286.0,31286.0
2008-10-01,2468.492,30570.0,30570.0
2008-11-01,1850.873,22922.0,22922.0
2008-12-01,1854.296,22964.0,22964.0
2009-01-01,1675.805,21403.0,21403.0
2009-02-01,1657.11,21164.0,21164.0
2009-03-01,2034.077,25979.0,25979.0
2009-04-01,1934.622,24709.0,24709.0
2009-05-01,2656.003,33922.0,33922.0
2009-06-01,2319.71,29627.0,29627.0
2009-07-01,2468.898,31532.0,31532.0
2009-08-01,2417.2270000000003,30872.0,30872.0
2009-09-01,1641.477,20965.0,20965.0
2009-10-01,2306.7670000000003,29462.0,29462.0
2009-11-01,2600.8410000000003,33217.0,33217.0
2009-12-01,1975.4630000000002,25230.0,25230.0
2010-01-01,2116.934,26269.0,26269.0
2010-02-01,2272.85,28203.0,28203.0
2010-03-01,2868.121,35589.0,35589.0
2010-04-01,2916.1710000000003,36186.0,36186.0
2010-05-01,2684.186,33307.0,33307.0
2010-06-01,2276.0820000000003,28243.0,28243.0
2010-07-01,2035.112,25253.0,25253.0
2010-08-01,2167.427,26895.0,26895.0
2010-09-01,2335.2270000000003,28977.0,28977.0
2010-10-01,1637.403,20318.0,20318.0
2010-11-01,1239.07,15375.0,15375.0
2010-12-01,1558.4170000000001,19338.0,19338.0
2011-01-01,2111.98,22105.0,22105.0
2011-02-01,1837.231,19230.0,19230.0
2011-03-01,1857.863,19446.0,19446.0
2011-04-01,2047.547,21431.0,21431.0
2011-05-01,2521.394,26391.0,26391.0
2011-06-01,2633.783,27567.0,27567.0
2011-07-01,2327.485,24361.0,24361.0
2011-08-01,2703.829,28300.0,28300.0
2011-09-01,2321.968,24303.0,24303.0
2011-10-01,2380.459,24916.0,24916.0
2011-11-01,2710.182,28367.0,28367.0
2011-12-01,2282.279,23888.0,23888.0
2012-01-01,1790.107,20209.0,20209.0
2012-02-01,1779.388,20088.0,20088.0
2012-03-01,1882.437,21251.0,21251.0
2012-04-01,2181.512,24628.0,24628.0
2012-05-01,2249.187,25392.0,25392.0
2012-06-01,2052.013,23166.0,23166.0
2012-07-01,2656.291,29987.0,29987.0
2012-08-01,2581.366,29142.0,29142.0
2012-09-01,2158.911,24372.0,24372.0
2012-10-01,2648.32,29897.0,29897.0
2012-11-01,2011.601,22710.0,22710.0
2012-12-01,2113.867,23864.0,23864.0
2013-01-01,1348.313,15619.0,15619.0
2013-02-01,1242.138,14388.0,14388.0
2013-03-01,1969.904,22818.0,22818.0
2013-04-01,2254.131,26111.0,26111.0
2013-05-01,2195.988,25437.0,25437.0
2013-06-01,2188.015,25345.0,25345.0
2013-07-01,1690.743,19585.0,19585.0
2013-08-01,1983.788,22979.0,22979.0
2013-09-01,2077.085,24060.0,24060.0
2013-10-01,1982.069,22959.0,22959.0
2013-11-01,1660.047,19229.0,19229.0
2013-12-01,1785.779,20686.0,20686.0
2014-01-01,1622.984,18615.0,18615.0
2014-02-01,1304.586,14963.0,14963.0
2014-03-01,1388.601,15927.0,15927.0
2014-04-01,1600.204,18354.0,18354.0
2014-05-01,1662.375,19067.0,19067.0
2014-06-01,2022.489,23198.0,23198.0
2014-07-01,1903.219,21830.0,21830.0
2014-08-01,1769.109,20291.0,20291.0
2014-09-01,1963.636,22523.0,22523.0
2014-10-01,1986.646,22787.0,22787.0
