measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,163.0,556.0,556.0
2024-02-01,258.0,880.0,880.0
2024-03-01,282.0,962.0,962.0
2024-04-01,98.0,334.0,334.0
2024-05-01,300.0,1024.0,1024.0
2024-06-01,387.0,1320.0,1320.0
2024-07-01,374.0,1276.0,1276.0
2024-08-01,374.0,1276.0,1276.0
2024-09-01,329.0,1123.0,1123.0
2024-10-01,347.0,1184.0,1184.0
2024-11-01,271.0,925.0,925.0
2024-12-01,202.0,689.0,689.0
