measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,1029.778,10715.0,10715.0
2011-07-01,1097.084,11414.0,11414.0
2011-08-01,1058.933,11017.0,11017.0
2011-09-01,1080.428,11241.0,11241.0
2011-10-01,1086.585,11305.0,11305.0
2011-11-01,931.358,9690.0,9690.0
2011-12-01,1129.834,11755.0,11755.0
2012-01-01,1122.883,12927.0,12927.0
2012-02-01,1045.764,12039.0,12039.0
2012-03-01,1083.412,12473.0,12473.0
2012-04-01,1027.177,11825.0,11825.0
2012-05-01,1162.3,13381.0,13381.0
2012-06-01,1127.484,12980.0,12980.0
2012-07-01,1128.851,12996.0,12996.0
2012-08-01,1097.394,12634.0,12634.0
2012-09-01,1121.778,12915.0,12915.0
2012-10-01,1021.846,11764.0,11764.0
2012-11-01,791.426,9111.0,9111.0
2012-12-01,1076.685,12395.0,12395.0
2013-01-01,1039.314,11743.0,11743.0
2013-02-01,951.93,10756.0,10756.0
2013-03-01,1179.941,13333.0,13333.0
2013-04-01,1128.752,12754.0,12754.0
2013-05-01,1129.673,12765.0,12765.0
2013-06-01,1093.504,12356.0,12356.0
2013-07-01,1188.268,13427.0,13427.0
2013-08-01,1226.485,13859.0,13859.0
2013-09-01,1150.452,13000.0,13000.0
2013-10-01,1198.847,13546.0,13546.0
2013-11-01,1169.046,13210.0,13210.0
2013-12-01,1242.788,14043.0,14043.0
2014-01-01,1069.815,12990.0,12990.0
2014-02-01,1046.321,12704.0,12704.0
2014-03-01,1141.143,13856.0,13856.0
2014-04-01,1157.892,14059.0,14059.0
2014-05-01,1178.145,14305.0,14305.0
2014-06-01,1236.569,15014.0,15014.0
2014-07-01,1161.319,14101.0,14101.0
2014-08-01,1231.592,14954.0,14954.0
2014-09-01,1236.823,15017.0,15017.0
2014-10-01,1259.236,15290.0,15290.0
2014-11-01,1185.197,14391.0,14391.0
2014-12-01,1271.948,15444.0,15444.0
2015-01-01,1295.691,17631.0,17631.0
2015-02-01,1013.623,13793.0,13793.0
2015-03-01,1082.652,14733.0,14733.0
2015-04-01,1109.012,15091.0,15091.0
2015-05-01,1199.75,16326.0,16326.0
2015-06-01,1286.457,17506.0,17506.0
2015-07-01,1376.605,18733.0,18733.0
2015-08-01,1378.054,18753.0,18753.0
2015-09-01,1300.062,17691.0,17691.0
2015-10-01,1421.533,19344.0,19344.0
2015-11-01,1320.351,17967.0,17967.0
2015-12-01,1411.21,19204.0,19204.0
2016-01-01,1260.33,15273.0,15273.0
2016-02-01,1125.32,13638.0,13638.0
2016-03-01,1207.516,14633.0,14633.0
2016-04-01,1175.514,14246.0,14246.0
2016-05-01,1097.828,13304.0,13304.0
2016-06-01,1248.759,15133.0,15133.0
2016-07-01,1180.322,14304.0,14304.0
2016-08-01,1218.133,14762.0,14762.0
2016-09-01,1212.794,14697.0,14697.0
2016-10-01,1223.713,14830.0,14830.0
2016-11-01,1166.537,14137.0,14137.0
2016-12-01,1287.234,15600.0,15600.0
2017-01-01,1032.898,14121.0,14121.0
2017-02-01,908.761,12424.0,12424.0
2017-03-01,967.396,13226.0,13226.0
2017-04-01,822.696,11248.0,11248.0
2017-05-01,759.182,10379.0,10379.0
2017-06-01,834.717,11412.0,11412.0
2017-07-01,971.389,13281.0,13281.0
2017-08-01,1005.079,13741.0,13741.0
2017-09-01,966.124,13208.0,13208.0
2017-10-01,998.293,13648.0,13648.0
2017-11-01,942.547,12886.0,12886.0
2017-12-01,1022.918,13985.0,13985.0
2018-01-01,1196.511,15312.0,15312.0
2018-02-01,1045.175,13376.0,13376.0
2018-03-01,1157.002,14807.0,14807.0
2018-04-01,1174.192,15027.0,15027.0
2018-05-01,1138.179,14566.0,14566.0
2018-06-01,1116.894,14294.0,14294.0
2018-07-01,1117.813,14306.0,14306.0
2018-08-01,1161.5,14865.0,14865.0
2018-09-01,1046.035,13387.0,13387.0
2018-10-01,1084.083,13874.0,13874.0
2018-11-01,948.368,12137.0,12137.0
2018-12-01,1134.248,14516.0,14516.0
2019-01-01,1623.855,19783.0,19783.0
2019-02-01,1380.25,16816.0,16816.0
2019-03-01,1333.275,16243.0,16243.0
2019-04-01,1538.522,18744.0,18744.0
2019-05-01,1440.538,17550.0,17550.0
2019-06-01,1467.457,17878.0,17878.0
2019-07-01,1516.197,18472.0,18472.0
2019-08-01,1536.359,18717.0,18717.0
2019-09-01,1392.393,16964.0,16964.0
2019-10-01,1531.46,18658.0,18658.0
2019-11-01,1453.386,17707.0,17707.0
2019-12-01,1606.308,19569.0,19569.0
2020-01-01,1031.923,13867.0,13867.0
2020-02-01,889.707,11956.0,11956.0
2020-03-01,965.372,12973.0,12973.0
2020-04-01,855.435,11495.0,11495.0
2020-05-01,1025.616,13783.0,13783.0
2020-06-01,942.947,12671.0,12671.0
