measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,12.879000000000001,212.0,212.0
2003-02-01,10.993,181.0,181.0
2003-03-01,10.048,165.0,165.0
2003-04-01,8.728,144.0,144.0
2003-05-01,9.216000000000001,152.0,152.0
2003-06-01,10.902000000000001,179.0,179.0
2003-07-01,13.46,221.0,221.0
2003-08-01,14.292,235.0,235.0
2003-09-01,10.593,174.0,174.0
2003-10-01,9.744,160.0,160.0
2003-11-01,9.994,164.0,164.0
2003-12-01,13.151,216.0,216.0
2004-01-01,8.5,141.0,141.0
2004-02-01,8.5,141.0,141.0
2004-03-01,8.5,141.0,141.0
2004-04-01,8.5,141.0,141.0
2004-05-01,8.5,141.0,141.0
2004-06-01,8.5,141.0,141.0
2004-07-01,8.5,141.0,141.0
2004-08-01,8.5,141.0,141.0
2004-09-01,8.5,141.0,141.0
2004-10-01,8.5,141.0,141.0
2004-11-01,8.5,141.0,141.0
2004-12-01,8.5,141.0,141.0
2005-01-01,22.174,416.41,416.41
2005-02-01,11.254000000000001,211.34,211.34
2005-03-01,13.62,255.78,255.78
2005-04-01,14.192,266.53,266.53
2005-05-01,16.723000000000003,314.06,314.06
2005-06-01,15.141,284.35,284.35
2005-07-01,24.245,455.31,455.31
2005-08-01,26.831,503.87,503.87
2005-09-01,26.644000000000002,500.38,500.38
2005-10-01,15.899000000000001,298.57,298.57
2005-11-01,12.672,237.99,237.99
2005-12-01,27.605,518.41,518.41
2006-01-01,-1.61,90.0,90.0
2006-02-01,-1.594,89.0,89.0
2006-03-01,-1.397,78.0,78.0
2006-04-01,-1.8430000000000002,103.0,103.0
2006-05-01,-1.6660000000000001,93.0,93.0
2006-06-01,-1.992,111.0,111.0
2006-07-01,-1.933,108.0,108.0
2006-08-01,-2.08,116.0,116.0
2006-09-01,-1.477,82.0,82.0
2006-10-01,-1.9020000000000001,106.0,106.0
2006-11-01,-1.66,93.0,93.0
2006-12-01,-1.8470000000000002,103.0,103.0
2007-01-01,6.404,99.0,99.0
2007-02-01,24.408,389.0,389.0
2007-03-01,7.125,110.0,110.0
2007-04-01,5.139,81.0,81.0
2007-05-01,1.059,17.0,17.0
2007-06-01,3.238,52.0,52.0
2007-07-01,1.429,23.0,23.0
2007-08-01,6.789000000000001,110.0,110.0
2007-09-01,0.8540000000000001,12.0,12.0
2007-10-01,1.677,29.0,29.0
2007-11-01,0.534,6.0,6.0
2007-12-01,1.124,17.0,17.0
2008-01-01,12.121,290.0,290.0
2008-02-01,4.7490000000000006,116.0,116.0
2008-03-01,0.686,17.0,17.0
2008-04-01,1.4320000000000002,35.0,35.0
2008-05-01,1.197,29.0,29.0
2008-06-01,12.858,313.0,313.0
2008-07-01,6.275,151.0,151.0
2008-08-01,2.49,58.0,58.0
2008-09-01,3.186,75.0,75.0
2008-10-01,0.915,23.0,23.0
2008-11-01,13.654,331.0,331.0
2008-12-01,10.997,267.0,267.0
2009-01-01,26.725,290.0,290.0
2009-02-01,9.81,104.0,104.0
2009-03-01,7.752000000000001,87.0,87.0
2009-04-01,0.7180000000000001,6.0,6.0
2009-05-01,2.029,23.0,23.0
2009-06-01,1.399,17.0,17.0
2009-07-01,2.525,29.0,29.0
2009-08-01,5.001,52.0,52.0
2009-09-01,0.641,6.0,6.0
2009-10-01,0.8220000000000001,12.0,12.0
2009-11-01,1.056,12.0,12.0
2009-12-01,1.302,12.0,12.0
2010-01-01,4.886,65.0,65.0
2010-02-01,2.605,35.0,35.0
2010-03-01,0.611,6.0,6.0
2010-04-01,0.605,6.0,6.0
2010-05-01,1.425,18.0,18.0
2010-06-01,7.266,94.0,94.0
2010-07-01,10.259,135.0,135.0
2010-08-01,5.724,76.0,76.0
2010-09-01,4.569,59.0,59.0
2010-10-01,0.993,12.0,12.0
2010-11-01,1.7710000000000001,24.0,24.0
2010-12-01,11.226,147.0,147.0
2011-01-01,48.325,528.0,528.0
2011-02-01,6.497,70.0,70.0
2011-03-01,13.815,151.0,151.0
2011-04-01,5.881,64.0,64.0
2011-05-01,30.156,331.0,331.0
2011-06-01,35.319,383.0,383.0
2011-07-01,63.112,690.0,690.0
