measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,2528.0,25889.25,25889.25
2003-02-01,3589.0,36754.95,36754.95
2003-03-01,2014.0,20625.37,20625.37
2003-04-01,12223.0,125175.74,125175.74
2003-05-01,10636.0,108923.28,108923.28
2003-06-01,13628.0,139564.35,139564.35
2003-07-01,28983.0,296814.9,296814.9
2003-08-01,26064.0,266921.42,266921.42
2003-09-01,16864.0,172704.22,172704.22
2003-10-01,12672.0,129773.95,129773.95
2003-11-01,3849.0,39417.61,39417.61
2003-12-01,3455.0,35382.66,35382.66
2004-01-01,3267.0,32741.87,32741.87
2004-02-01,2888.0,28943.54,28943.54
2004-03-01,3287.0,32942.31,32942.31
2004-04-01,7885.0,79023.47,79023.47
2004-05-01,8644.0,86630.17,86630.17
2004-06-01,15722.0,157565.88,157565.88
2004-07-01,27755.0,278160.61,278160.61
2004-08-01,27563.0,276236.39,276236.39
2004-09-01,23988.0,240407.74,240407.74
2004-10-01,15969.0,160041.32,160041.32
2004-11-01,2836.0,28422.39,28422.39
2004-12-01,5828.0,58408.22,58408.22
2005-01-01,7329.0,73282.67,73282.67
2005-02-01,12188.0,121867.81,121867.81
2005-03-01,18387.0,183851.61,183851.61
2005-04-01,28295.0,282921.71,282921.71
2005-05-01,24134.0,241315.87,241315.87
2005-06-01,17469.0,174672.53,174672.53
2005-07-01,24265.0,242625.74,242625.74
2005-08-01,24452.0,244495.55,244495.55
2005-09-01,22258.0,222557.74,222557.74
2005-10-01,15474.0,154724.53,154724.53
2005-11-01,6024.0,60233.98,60233.98
2005-12-01,6595.0,65943.41,65943.41
2006-01-01,8830.0,87585.0,87585.0
2006-02-01,7474.0,74135.0,74135.0
2006-03-01,11452.0,113592.0,113592.0
2006-04-01,17518.0,173761.0,173761.0
2006-05-01,14747.0,146275.0,146275.0
2006-06-01,28814.0,285806.0,285806.0
2006-07-01,37528.0,372240.0,372240.0
2006-08-01,38390.0,380790.0,380790.0
2006-09-01,30143.0,298988.0,298988.0
2006-10-01,20225.0,200612.0,200612.0
2006-11-01,14048.0,139342.0,139342.0
2006-12-01,25199.0,249949.0,249949.0
2007-01-01,24810.0,245222.0,245222.0
2007-02-01,13913.0,137516.0,137516.0
2007-03-01,9692.0,95796.0,95796.0
2007-04-01,11258.0,111274.0,111274.0
2007-05-01,11182.0,110523.0,110523.0
2007-06-01,13118.0,129658.0,129658.0
2007-07-01,28740.0,284066.0,284066.0
2007-08-01,31516.0,311504.0,311504.0
2007-09-01,33566.0,331766.0,331766.0
2007-10-01,23504.0,232314.0,232314.0
2007-11-01,17860.0,176528.0,176528.0
2007-12-01,18387.0,181737.0,181737.0
2008-01-01,29993.881,295560.0,295560.0
2008-02-01,19322.77,190407.0,190407.0
2008-03-01,34874.561,343654.0,343654.0
2008-04-01,31863.376,313982.0,313982.0
2008-05-01,38673.533,381089.0,381089.0
2008-06-01,30621.712,301746.0,301746.0
2008-07-01,37791.771,372400.0,372400.0
2008-08-01,21458.192,211449.0,211449.0
2008-09-01,36292.176,357623.0,357623.0
2008-10-01,30985.613,305332.0,305332.0
2008-11-01,573.845,5655.0,5655.0
2008-12-01,27452.57,270518.0,270518.0
2009-01-01,25259.333,246531.0,246531.0
2009-02-01,23258.608,227004.0,227004.0
2009-03-01,31115.115,303684.0,303684.0
2009-04-01,22960.242,224092.0,224092.0
2009-05-01,35930.799,350685.0,350685.0
2009-06-01,33585.698000000004,327796.0,327796.0
2009-07-01,31134.635,303874.0,303874.0
2009-08-01,10290.073,100431.0,100431.0
2009-09-01,33974.689,331593.0,331593.0
2009-10-01,26883.616,262384.0,262384.0
2009-11-01,1592.215,15540.0,15540.0
2009-12-01,20412.977,199231.0,199231.0
2010-01-01,22106.546000000002,215671.0,215671.0
2010-02-01,23465.581,228930.0,228930.0
2010-03-01,24192.411,236021.0,236021.0
2010-04-01,22341.308,217962.0,217962.0
2010-05-01,8620.905,84106.0,84106.0
2010-06-01,26509.011,258622.0,258622.0
2010-07-01,25749.965,251217.0,251217.0
2010-08-01,16170.287,157757.0,157757.0
2010-09-01,28294.479,276041.0,276041.0
2010-10-01,3323.291,32422.0,32422.0
2010-11-01,3473.8920000000003,33891.0,33891.0
2010-12-01,7119.3240000000005,69456.0,69456.0
2011-01-01,32346.731,314281.0,314281.0
2011-02-01,30509.146,296427.0,296427.0
2011-03-01,34879.942,338894.0,338894.0
2011-04-01,35427.418,344213.0,344213.0
2011-05-01,39913.597,387801.0,387801.0
2011-06-01,36368.054,353352.0,353352.0
2011-07-01,38055.594,369748.0,369748.0
2011-08-01,9265.801,90027.0,90027.0
2011-09-01,30144.953,292888.0,292888.0
2011-10-01,35465.88,344586.0,344586.0
