measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2014-01-01,1547.95,14721.0,14721.0
2014-02-01,1558.987,14826.0,14826.0
2014-03-01,2212.774,21043.0,21043.0
2014-04-01,2314.737,22013.0,22013.0
2014-05-01,2712.825,25799.0,25799.0
2014-06-01,2746.953,26124.0,26124.0
2014-07-01,2529.638,24057.0,24057.0
2014-08-01,2230.562,21213.0,21213.0
2014-09-01,2354.106,22388.0,22388.0
2014-10-01,2135.29,20307.0,20307.0
2014-11-01,1667.558,15858.0,15858.0
2014-12-01,1128.62,10733.0,10733.0
2015-01-01,1019.179,9498.0,9498.0
2015-02-01,1434.829,13371.0,13371.0
2015-03-01,1944.621,18122.0,18122.0
2015-04-01,2380.654,22185.0,22185.0
2015-05-01,2402.037,22385.0,22385.0
2015-06-01,2443.524,22771.0,22771.0
2015-07-01,2343.355,21838.0,21838.0
2015-08-01,2510.944,23399.0,23399.0
2015-09-01,2002.863,18665.0,18665.0
2015-10-01,1777.473,16564.0,16564.0
2015-11-01,1610.122,15005.0,15005.0
2015-12-01,1354.399,12622.0,12622.0
2016-01-01,1358.258,12539.0,12539.0
2016-02-01,1664.738,15369.0,15369.0
2016-03-01,1943.965,17947.0,17947.0
2016-04-01,2096.626,19356.0,19356.0
2016-05-01,2566.139,23691.0,23691.0
2016-06-01,2494.69,23031.0,23031.0
2016-07-01,2582.693,23843.0,23843.0
2016-08-01,2061.722,19034.0,19034.0
2016-09-01,1908.146,17616.0,17616.0
2016-10-01,1886.159,17413.0,17413.0
2016-11-01,1516.044,13996.0,13996.0
2016-12-01,1472.82,13597.0,13597.0
2017-01-01,1297.454,11953.0,11953.0
2017-02-01,1492.54,13751.0,13751.0
2017-03-01,2585.232,23818.0,23818.0
2017-04-01,2811.002,25898.0,25898.0
2017-05-01,2913.805,26845.0,26845.0
2017-06-01,3297.762,30382.0,30382.0
2017-07-01,1964.471,18099.0,18099.0
2017-08-01,2477.528,22825.0,22825.0
2017-09-01,2565.604,23637.0,23637.0
2017-10-01,2346.195,21615.0,21615.0
2017-11-01,1382.59,12738.0,12738.0
2017-12-01,1274.817,11745.0,11745.0
2018-01-01,1417.116,12901.0,12901.0
2018-02-01,1515.357,13796.0,13796.0
2018-03-01,1956.497,17812.0,17812.0
2018-04-01,2329.198,21205.0,21205.0
2018-05-01,2938.076,26748.0,26748.0
2018-06-01,2868.919,26119.0,26119.0
2018-07-01,2534.346,23073.0,23073.0
2018-08-01,2565.025,23352.0,23352.0
2018-09-01,2468.496,22473.0,22473.0
2018-10-01,1765.92,16077.0,16077.0
2018-11-01,1530.239,13931.0,13931.0
2018-12-01,1032.811,9403.0,9403.0
2019-01-01,1303.642,11609.0,11609.0
2019-02-01,1285.211,11445.0,11445.0
2019-03-01,2050.21,18257.0,18257.0
2019-04-01,2437.96,21710.0,21710.0
2019-05-01,2555.202,22754.0,22754.0
2019-06-01,2892.822,25761.0,25761.0
2019-07-01,2551.193,22718.0,22718.0
2019-08-01,2763.183,24606.0,24606.0
2019-09-01,2226.159,19824.0,19824.0
2019-10-01,2291.419,20405.0,20405.0
2019-11-01,1292.637,11511.0,11511.0
2019-12-01,1027.362,9149.0,9149.0
2020-01-01,1559.101,13669.0,13669.0
2020-02-01,1800.476,15785.0,15785.0
2020-03-01,2031.49,17810.0,17810.0
2020-04-01,2715.603,23808.0,23808.0
2020-05-01,2941.516,25788.0,25788.0
2020-06-01,2810.326,24638.0,24638.0
2020-07-01,2816.085,24689.0,24689.0
2020-08-01,2589.0,22698.0,22698.0
2020-09-01,2339.225,20508.0,20508.0
2020-10-01,2205.256,19333.0,19333.0
2020-11-01,1574.912,13807.0,13807.0
2020-12-01,1398.01,12256.0,12256.0
2021-01-01,1524.674,13484.0,13484.0
2021-02-01,1935.738,17120.0,17120.0
2021-03-01,2400.287,21228.0,21228.0
2021-04-01,2693.95,23825.0,23825.0
2021-05-01,3198.593,28288.0,28288.0
2021-06-01,2873.271,25411.0,25411.0
2021-07-01,2330.076,20607.0,20607.0
2021-08-01,2582.728,22842.0,22842.0
2021-09-01,2299.299,20335.0,20335.0
2021-10-01,2190.995,19377.0,19377.0
2021-11-01,1617.711,14307.0,14307.0
2021-12-01,1222.678,10813.0,10813.0
2022-01-01,1552.174,5296.0,5296.0
2022-02-01,1791.936,6114.0,6114.0
2022-03-01,2250.557,7679.0,7679.0
2022-04-01,2528.812,8628.0,8628.0
2022-05-01,2929.245,9995.0,9995.0
2022-06-01,2797.956,9547.0,9547.0
2022-07-01,2507.561,8556.0,8556.0
2022-08-01,2403.753,8202.0,8202.0
2022-09-01,2214.012,7554.0,7554.0
2022-10-01,2164.595,7386.0,7386.0
2022-11-01,1596.799,5448.0,5448.0
2022-12-01,1221.6,4168.0,4168.0
2023-01-01,1046.0,3569.0,3569.0
2023-02-01,1368.0,4668.0,4668.0
2023-03-01,2244.0,7657.0,7657.0
2023-04-01,2878.0,9820.0,9820.0
2023-05-01,3068.0,10468.0,10468.0
2023-06-01,3019.0,10301.0,10301.0
2023-07-01,2825.0,9639.0,9639.0
2023-08-01,2339.0,7981.0,7981.0
2023-09-01,2308.0,7875.0,7875.0
2023-10-01,2059.0,7025.0,7025.0
2023-11-01,1649.0,5626.0,5626.0
2023-12-01,1417.0,4835.0,4835.0
2024-01-01,1454.0,4961.0,4961.0
2024-02-01,1680.0,5732.0,5732.0
2024-03-01,2166.0,7390.0,7390.0
2024-04-01,2795.0,9537.0,9537.0
2024-05-01,3095.0,10560.0,10560.0
2024-06-01,2621.0,8943.0,8943.0
2024-07-01,1405.0,4794.0,4794.0
2024-08-01,2241.0,7646.0,7646.0
2024-09-01,2496.0,8516.0,8516.0
