measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-01-01,22.292,322.0,322.0
2021-02-01,21.678,313.0,313.0
2021-03-01,16.895,244.0,244.0
2021-04-01,19.246,278.0,278.0
2021-05-01,22.029,318.0,318.0
2021-06-01,29.985,433.0,433.0
2021-07-01,33.033,478.0,478.0
2021-08-01,33.687,487.0,487.0
2021-09-01,28.466,412.0,412.0
2021-10-01,24.087,348.0,348.0
2021-11-01,19.812,287.0,287.0
2021-12-01,20.79,300.0,300.0
2022-01-01,20.858,295.0,295.0
2022-02-01,18.571,262.0,262.0
2022-03-01,14.788,209.0,209.0
2022-04-01,15.415,217.0,217.0
2022-05-01,22.773,322.0,322.0
2022-06-01,27.721,391.0,391.0
2022-07-01,32.666,461.0,461.0
2022-08-01,32.836,463.0,463.0
2022-09-01,27.679,391.0,391.0
2022-10-01,21.392,302.0,302.0
2022-11-01,20.05,283.0,283.0
2022-12-01,22.251,314.0,314.0
2023-01-01,26.186,371.0,371.0
2023-02-01,24.696,348.0,348.0
2023-03-01,24.373,343.0,343.0
2023-04-01,23.539,332.0,332.0
2023-05-01,33.606,474.0,474.0
2023-06-01,38.821,547.0,547.0
2023-07-01,42.575,600.0,600.0
2023-08-01,46.861,661.0,661.0
2023-09-01,39.478,557.0,557.0
2023-10-01,29.14,410.0,410.0
2023-11-01,27.017,382.0,382.0
2023-12-01,28.708,404.0,404.0
2024-01-01,19.959,281.0,281.0
2024-02-01,13.78,194.0,194.0
2024-03-01,15.638,221.0,221.0
2024-04-01,14.692,208.0,208.0
2024-05-01,19.63,277.0,277.0
2024-06-01,22.146,312.0,312.0
2024-07-01,23.939,338.0,338.0
2024-08-01,27.049,382.0,382.0
2024-09-01,22.443,317.0,317.0
2024-10-01,19.441,275.0,275.0
2024-11-01,15.575,220.0,220.0
2024-12-01,16.708,236.0,236.0
