measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-12-01,,,,29.0,254.0,254.0
2021-01-01,,,,407.065,3600.0,3600.0
2021-02-01,,,,287.922,2546.0,2546.0
2021-03-01,,,,708.81,6269.0,6269.0
2021-04-01,,,,722.313,6388.0,6388.0
2021-05-01,,,,800.305,7078.0,7078.0
2021-06-01,,,,792.139,7006.0,7006.0
2021-07-01,,,,710.096,6280.0,6280.0
2021-08-01,,,,678.719,6003.0,6003.0
2021-09-01,,,,677.626,5993.0,5993.0
2021-10-01,,,,524.599,4640.0,4640.0
2021-11-01,,,,484.799,4288.0,4288.0
2021-12-01,,,,323.607,2862.0,2862.0
2022-01-01,,,,297.67,1016.0,1016.0
2022-02-01,,,,373.252,1274.0,1274.0
2022-03-01,,,,521.9,1781.0,1781.0
2022-04-01,,,,610.07,2082.0,2082.0
2022-05-01,,,,608.41,2076.0,2076.0
2022-06-01,,,,645.317,2202.0,2202.0
2022-07-01,0.0,0.0,0.0,667.119,2276.0,2276.0
2022-08-01,0.0,0.0,0.0,664.012,2266.0,2266.0
2022-09-01,0.0,0.0,0.0,561.86,1917.0,1917.0
2022-10-01,0.0,0.0,0.0,547.237,1867.0,1867.0
2022-11-01,0.0,0.0,0.0,393.233,1342.0,1342.0
2022-12-01,0.0,0.0,0.0,299.92,1023.0,1023.0
2023-01-01,0.0,0.0,0.0,118.0,403.0,403.0
2023-02-01,0.0,0.0,0.0,294.0,1003.0,1003.0
2023-03-01,0.0,0.0,0.0,570.0,1945.0,1945.0
2023-04-01,-2.0,0.0,0.0,872.0,2975.0,2975.0
2023-05-01,-3.0,0.0,0.0,1264.0,4313.0,4313.0
2023-06-01,-8.0,0.0,0.0,873.0,2979.0,2979.0
2023-07-01,-18.0,0.0,0.0,841.0,2869.0,2869.0
2023-08-01,-12.0,0.0,0.0,755.0,2576.0,2576.0
2023-09-01,-17.0,0.0,0.0,763.0,2603.0,2603.0
2023-10-01,-1.0,0.0,0.0,457.0,1559.0,1559.0
2023-11-01,-4.0,0.0,0.0,288.0,983.0,983.0
2023-12-01,-2.0,0.0,0.0,158.0,539.0,539.0
2024-01-01,-3.0,0.0,0.0,160.0,546.0,546.0
2024-02-01,-1.0,0.0,0.0,471.0,1607.0,1607.0
2024-03-01,-1.0,0.0,0.0,595.0,2030.0,2030.0
2024-04-01,-2.0,0.0,0.0,674.0,2300.0,2300.0
2024-05-01,-5.0,0.0,0.0,1095.0,3736.0,3736.0
2024-06-01,-9.0,0.0,0.0,981.0,3347.0,3347.0
2024-07-01,-17.0,0.0,0.0,1210.0,4129.0,4129.0
2024-08-01,-18.0,0.0,0.0,861.0,2938.0,2938.0
2024-09-01,-3.0,0.0,0.0,785.0,2678.0,2678.0
2024-10-01,-1.0,0.0,0.0,520.0,1774.0,1774.0
2024-11-01,-3.0,0.0,0.0,353.0,1204.0,1204.0
2024-12-01,-2.0,0.0,0.0,181.0,618.0,618.0
