measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-03-01,-0.409,0.0,0.0,217.883,1910.0,1910.0
2020-04-01,-0.401,0.0,0.0,208.906,1831.0,1831.0
2020-05-01,-0.413,0.0,0.0,294.518,2582.0,2582.0
2020-06-01,-0.303,0.0,0.0,278.259,2439.0,2439.0
2020-07-01,-0.396,0.0,0.0,274.025,2402.0,2402.0
2020-08-01,-0.416,0.0,0.0,259.037,2271.0,2271.0
2020-09-01,-0.41,0.0,0.0,224.911,1972.0,1972.0
2020-10-01,-0.423,0.0,0.0,163.518,1434.0,1434.0
2020-11-01,-0.413,0.0,0.0,116.944,1025.0,1025.0
2020-12-01,-0.416,0.0,0.0,88.999,780.0,780.0
2021-01-01,-5.716,0.0,0.0,152.993,1353.0,1353.0
2021-02-01,-5.255,0.0,0.0,120.841,1069.0,1069.0
2021-03-01,-5.736,0.0,0.0,382.485,3383.0,3383.0
2021-04-01,-4.996,0.0,0.0,309.574,2738.0,2738.0
2021-05-01,-5.65,0.0,0.0,384.756,3403.0,3403.0
2021-06-01,-5.486,0.0,0.0,398.86,3528.0,3528.0
2021-07-01,-5.789,0.0,0.0,313.877,2776.0,2776.0
2021-08-01,-5.541,0.0,0.0,316.387,2798.0,2798.0
2021-09-01,-5.477,0.0,0.0,294.035,2600.0,2600.0
2021-10-01,-5.841,0.0,0.0,217.299,1922.0,1922.0
2021-11-01,-5.403,0.0,0.0,214.909,1901.0,1901.0
2021-12-01,-6.11,0.0,0.0,114.984,1017.0,1017.0
2022-01-01,-1.44,0.0,0.0,254.227,867.0,867.0
2022-02-01,-1.195,0.0,0.0,167.304,571.0,571.0
2022-03-01,-1.236,0.0,0.0,249.69,852.0,852.0
2022-04-01,-1.48,0.0,0.0,305.072,1041.0,1041.0
2022-05-01,-1.48,0.0,0.0,343.364,1172.0,1172.0
2022-06-01,-1.504,0.0,0.0,345.368,1178.0,1178.0
2022-07-01,-1.44,0.0,0.0,381.234,1301.0,1301.0
2022-08-01,-1.411,0.0,0.0,336.296,1147.0,1147.0
2022-09-01,-1.438,0.0,0.0,278.805,951.0,951.0
2022-10-01,-1.483,0.0,0.0,220.998,754.0,754.0
2022-11-01,-1.431,0.0,0.0,182.284,622.0,622.0
2022-12-01,-1.462,0.0,0.0,118.358,404.0,404.0
2023-01-01,8.0,0.0,0.0,72.0,246.0,246.0
2023-02-01,6.0,0.0,0.0,197.0,672.0,672.0
2023-03-01,8.0,0.0,0.0,311.0,1061.0,1061.0
2023-04-01,7.0,0.0,0.0,336.0,1146.0,1146.0
2023-05-01,11.0,0.0,0.0,474.0,1617.0,1617.0
2023-06-01,-9.0,0.0,0.0,307.0,1047.0,1047.0
2023-07-01,-17.0,0.0,0.0,348.0,1187.0,1187.0
2023-08-01,-16.0,0.0,0.0,332.0,1133.0,1133.0
2023-09-01,-12.0,0.0,0.0,267.0,911.0,911.0
2023-10-01,-12.0,0.0,0.0,219.0,747.0,747.0
2023-11-01,-12.0,0.0,0.0,189.0,645.0,645.0
2023-12-01,-17.0,0.0,0.0,111.0,379.0,379.0
2024-01-01,-15.0,0.0,0.0,64.0,218.0,218.0
2024-02-01,-17.0,0.0,0.0,215.0,734.0,734.0
2024-03-01,-18.0,0.0,0.0,275.0,938.0,938.0
2024-04-01,-17.0,0.0,0.0,325.0,1109.0,1109.0
2024-05-01,-15.0,0.0,0.0,361.0,1232.0,1232.0
2024-06-01,-13.0,0.0,0.0,394.0,1344.0,1344.0
2024-07-01,-15.0,0.0,0.0,353.0,1204.0,1204.0
2024-08-01,-20.0,0.0,0.0,359.0,1225.0,1225.0
2024-09-01,-19.0,0.0,0.0,292.0,996.0,996.0
2024-10-01,-19.0,0.0,0.0,293.0,1000.0,1000.0
2024-11-01,-19.0,0.0,0.0,202.0,689.0,689.0
2024-12-01,-15.0,0.0,0.0,95.0,324.0,324.0
