measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,4168.0,42684.49,42684.49
2003-02-01,4875.0,49924.88,49924.88
2003-03-01,5104.0,52270.06,52270.06
2003-04-01,17946.0,183784.99,183784.99
2003-05-01,19080.0,195398.28,195398.28
2003-06-01,20014.0,204963.37,204963.37
2003-07-01,39022.0,399624.3,399624.3
2003-08-01,35791.0,366535.63,366535.63
2003-09-01,22477.0,230186.96,230186.96
2003-10-01,18146.0,185833.19,185833.19
2003-11-01,5584.0,57185.74,57185.74
2003-12-01,4843.0,49597.16,49597.16
2004-01-01,5635.0,56473.97,56473.97
2004-02-01,4856.0,48666.83,48666.83
2004-03-01,5806.0,58187.73,58187.73
2004-04-01,13784.0,138143.25,138143.25
2004-05-01,16078.0,161133.72,161133.72
2004-06-01,21654.0,217016.39,217016.39
2004-07-01,33933.0,340076.53,340076.53
2004-08-01,32939.0,330114.66,330114.66
2004-09-01,30388.0,304548.54,304548.54
2004-10-01,18896.0,189375.71,189375.71
2004-11-01,5677.0,56894.89,56894.89
2004-12-01,7334.0,73501.35,73501.35
2005-01-01,10312.0,103109.69,103109.69
2005-02-01,15069.0,150674.93,150674.93
2005-03-01,24085.0,240825.92,240825.92
2005-04-01,40188.0,401839.81,401839.81
2005-05-01,35922.0,359184.08,359184.08
2005-06-01,24493.0,244905.51,244905.51
2005-07-01,30548.0,305449.45,305449.45
2005-08-01,29068.0,290650.93,290650.93
2005-09-01,27601.0,275982.4,275982.4
2005-10-01,19181.0,191790.82,191790.82
2005-11-01,7912.0,79112.09,79112.09
2005-12-01,9013.0,90120.99,90120.99
2006-01-01,11331.0,112392.0,112392.0
2006-02-01,10308.0,102245.0,102245.0
2006-03-01,14215.0,140999.0,140999.0
2006-04-01,25967.0,257567.0,257567.0
2006-05-01,24025.0,238304.0,238304.0
2006-06-01,35521.0,352333.0,352333.0
2006-07-01,43185.0,428352.0,428352.0
2006-08-01,44433.0,440731.0,440731.0
2006-09-01,38603.0,382903.0,382903.0
2006-10-01,24080.0,238850.0,238850.0
2006-11-01,17946.0,178006.0,178006.0
2006-12-01,29667.0,294267.0,294267.0
2007-01-01,30842.0,304842.0,304842.0
2007-02-01,17479.0,172762.0,172762.0
2007-03-01,11686.0,115504.0,115504.0
2007-04-01,17165.0,169659.0,169659.0
2007-05-01,17947.0,177388.0,177388.0
2007-06-01,18219.0,180077.0,180077.0
2007-07-01,33117.0,327328.0,327328.0
2007-08-01,36119.0,357000.0,357000.0
2007-09-01,38621.0,381730.0,381730.0
2007-10-01,28899.0,285638.0,285638.0
2007-11-01,22211.0,219534.0,219534.0
2007-12-01,20999.0,207554.0,207554.0
2008-01-01,41246.793,406446.0,406446.0
2008-02-01,26572.162,261842.0,261842.0
2008-03-01,47958.575,472584.0,472584.0
2008-04-01,43817.673,431779.0,431779.0
2008-05-01,53182.821,524064.0,524064.0
2008-06-01,42110.169,414954.0,414954.0
2008-07-01,51970.245,512115.0,512115.0
2008-08-01,29508.739,290779.0,290779.0
2008-09-01,49908.042,491794.0,491794.0
2008-10-01,42610.596,419885.0,419885.0
2008-11-01,789.1360000000001,7776.0,7776.0
2008-12-01,37752.049,372009.0,372009.0
2009-01-01,32041.988,312730.0,312730.0
2009-02-01,29504.025999999998,287959.0,287959.0
2009-03-01,39470.168,385229.0,385229.0
2009-04-01,29125.542,284265.0,284265.0
2009-05-01,45578.962,444851.0,444851.0
2009-06-01,42604.153,415817.0,415817.0
2009-07-01,39494.93,385471.0,385471.0
2009-08-01,13053.17,127399.0,127399.0
2009-09-01,43097.596,420633.0,420633.0
2009-10-01,34102.424,332840.0,332840.0
2009-11-01,2019.757,19713.0,19713.0
2009-12-01,25894.284,252728.0,252728.0
2010-01-01,28410.405,277172.0,277172.0
2010-02-01,30156.98,294211.0,294211.0
2010-03-01,31091.072,303324.0,303324.0
2010-04-01,28712.111,280115.0,280115.0
2010-05-01,11079.226,108089.0,108089.0
2010-06-01,34068.269,332370.0,332370.0
2010-07-01,33092.775,322853.0,322853.0
2010-08-01,20781.375,202743.0,202743.0
2010-09-01,36362.877,354756.0,354756.0
2010-10-01,4270.954000000001,41667.0,41667.0
2010-11-01,4464.5,43556.0,43556.0
2010-12-01,9149.456,89262.0,89262.0
2011-01-01,41859.778,406710.0,406710.0
2011-02-01,39481.766,383605.0,383605.0
2011-03-01,45137.994,438561.0,438561.0
2011-04-01,45846.482,445444.0,445444.0
2011-05-01,51652.027,501851.0,501851.0
2011-06-01,47063.754,457271.0,457271.0
