measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-05-01,,,,6428.0,61130.0,61130.0
2014-06-01,,,,11190.0,106417.0,106417.0
2014-07-01,,,,9997.0,95071.0,95071.0
2014-08-01,,,,9244.0,87910.0,87910.0
2014-09-01,,,,8301.0,78943.0,78943.0
2014-10-01,,,,8187.0,77858.0,77858.0
2014-11-01,,,,5251.0,49937.0,49937.0
2014-12-01,,,,5148.0,48957.0,48957.0
2015-01-01,,,,5406.0,50379.0,50379.0
2015-02-01,,,,7270.0,67749.0,67749.0
2015-03-01,,,,9696.0,90357.0,90357.0
2015-04-01,,,,10921.0,101773.0,101773.0
2015-05-01,,,,11490.0,107075.0,107075.0
2015-06-01,,,,10863.0,101232.0,101232.0
2015-07-01,,,,10520.0,98036.0,98036.0
2015-08-01,,,,10233.0,95361.0,95361.0
2015-09-01,,,,8065.0,75158.0,75158.0
2015-10-01,,,,7452.0,69445.0,69445.0
2015-11-01,,,,6965.0,64907.0,64907.0
2015-12-01,,,,5921.0,55178.0,55178.0
2016-01-01,,,,6217.0,57395.0,57395.0
2016-02-01,,,,7863.0,72591.0,72591.0
2016-03-01,,,,9787.0,90354.0,90354.0
2016-04-01,,,,10243.0,94563.0,94563.0
2016-05-01,,,,10311.0,95191.0,95191.0
2016-06-01,,,,10988.0,101441.0,101441.0
2016-07-01,,,,11378.0,105042.0,105042.0
2016-08-01,,,,8911.0,82266.0,82266.0
2016-09-01,,,,8509.0,78555.0,78555.0
2016-10-01,,,,8097.0,74752.0,74752.0
2016-11-01,,,,6173.0,56989.0,56989.0
2016-12-01,,,,4498.0,41526.0,41526.0
2017-01-01,,,,4922.654,45352.0,45352.0
2017-02-01,,,,5662.823,52172.0,52172.0
2017-03-01,,,,9808.591,90367.0,90367.0
2017-04-01,,,,10665.181,98258.0,98258.0
2017-05-01,,,,11055.224,101852.0,101852.0
2017-06-01,,,,12511.992,115273.0,115273.0
2017-07-01,,,,7453.37,68668.0,68668.0
2017-08-01,,,,9399.952,86602.0,86602.0
2017-09-01,,,,9734.12,89680.0,89680.0
2017-10-01,,,,8901.663,82011.0,82011.0
2017-11-01,,,,5245.664,48328.0,48328.0
2017-12-01,,,,4836.766,44561.0,44561.0
2018-01-01,,,,5470.926,49807.0,49807.0
2018-02-01,,,,5850.196,53260.0,53260.0
2018-03-01,,,,7553.261,68765.0,68765.0
2018-04-01,,,,8992.115,81864.0,81864.0
2018-05-01,,,,11342.753,103264.0,103264.0
2018-06-01,,,,11075.763,100834.0,100834.0
2018-07-01,,,,9784.11,89075.0,89075.0
2018-08-01,,,,9902.547,90153.0,90153.0
2018-09-01,,,,9529.887,86760.0,86760.0
2018-10-01,,,,6817.518,62067.0,62067.0
2018-11-01,,,,5907.649,53783.0,53783.0
2018-12-01,,,,3987.275,36300.0,36300.0
2019-01-01,,,,5006.264,44581.0,44581.0
2019-02-01,,,,4935.489,43951.0,43951.0
2019-03-01,,,,7873.25,70111.0,70111.0
2019-04-01,,,,9362.293,83371.0,83371.0
2019-05-01,,,,9812.527,87381.0,87381.0
2019-06-01,,,,11109.061,98926.0,98926.0
2019-07-01,,,,9797.129,87243.0,87243.0
2019-08-01,,,,10611.218,94493.0,94493.0
2019-09-01,,,,8548.929,76128.0,76128.0
2019-10-01,,,,8799.543,78360.0,78360.0
2019-11-01,,,,4964.006,44204.0,44204.0
2019-12-01,,,,3945.291,35133.0,35133.0
2020-01-01,,,,4216.632,36967.0,36967.0
2020-02-01,,,,4869.441,42690.0,42690.0
2020-03-01,,,,5494.223,48168.0,48168.0
2020-04-01,,,,7344.427,64389.0,64389.0
2020-05-01,,,,7955.417,69745.0,69745.0
2020-06-01,,,,7600.609,66635.0,66635.0
2020-07-01,,,,7616.186,66771.0,66771.0
2020-08-01,,,,7002.026,61387.0,61387.0
2020-09-01,,,,6326.503,55464.0,55464.0
2020-10-01,,,,5964.18,52288.0,52288.0
2020-11-01,,,,4259.397,37342.0,37342.0
2020-12-01,,,,3780.959,33148.0,33148.0
2021-01-01,,,,5449.742,48198.0,48198.0
2021-02-01,,,,6919.02,61192.0,61192.0
2021-03-01,,,,8579.485,75877.0,75877.0
2021-04-01,,,,9629.14,85160.0,85160.0
2021-05-01,,,,11432.915,101113.0,101113.0
2021-06-01,,,,10270.098,90829.0,90829.0
2021-07-01,,,,8328.526,73657.0,73657.0
2021-08-01,,,,9231.593,81644.0,81644.0
2021-09-01,,,,8218.517,72685.0,72685.0
2021-10-01,,,,7831.399,69261.0,69261.0
2021-11-01,,,,5782.277,51138.0,51138.0
2021-12-01,,,,4370.288,38651.0,38651.0
2022-01-01,,,,5842.52,19935.0,19935.0
2022-02-01,,,,6745.009,23014.0,23014.0
2022-03-01,,,,8471.298,28904.0,28904.0
2022-04-01,,,,9518.673,32478.0,32478.0
2022-05-01,,,,11025.941,37621.0,37621.0
2022-06-01,,,,10531.755,35934.0,35934.0
2022-07-01,,,,9438.686,32205.0,32205.0
2022-08-01,,,,9047.942,30872.0,30872.0
2022-09-01,,,,8333.738,28435.0,28435.0
2022-10-01,,,,8147.73,27800.0,27800.0
2022-11-01,,,,6010.494,20508.0,20508.0
2022-12-01,,,,4598.214,15689.0,15689.0
2023-01-01,,,,5206.0,17763.0,17763.0
2023-02-01,,,,6682.0,22799.0,22799.0
2023-03-01,,,,7472.0,25494.0,25494.0
2023-04-01,0.0,0.0,0.0,8683.0,29626.0,29626.0
2023-05-01,0.0,0.0,0.0,8483.0,28944.0,28944.0
2023-06-01,0.0,0.0,0.0,9180.0,31322.0,31322.0
2023-07-01,0.0,0.0,0.0,7547.0,25750.0,25750.0
2023-08-01,0.0,0.0,0.0,6611.0,22557.0,22557.0
2023-09-01,0.0,0.0,0.0,6262.0,21366.0,21366.0
2023-10-01,0.0,0.0,0.0,5683.0,19390.0,19390.0
2023-11-01,0.0,0.0,0.0,3936.0,13430.0,13430.0
2023-12-01,0.0,0.0,0.0,4287.0,14627.0,14627.0
2024-01-01,-396.0,0.0,0.0,4993.0,17036.0,17036.0
2024-02-01,-471.0,0.0,0.0,6037.0,20598.0,20598.0
2024-03-01,-467.0,0.0,0.0,7484.0,25535.0,25535.0
2024-04-01,-396.0,0.0,0.0,9993.0,34096.0,34096.0
2024-05-01,-428.0,0.0,0.0,10351.0,35318.0,35318.0
2024-06-01,-509.0,0.0,0.0,9538.0,32544.0,32544.0
2024-07-01,-478.0,0.0,0.0,8956.0,30558.0,30558.0
2024-08-01,-504.0,0.0,0.0,8388.0,28620.0,28620.0
2024-09-01,-475.0,0.0,0.0,7674.0,26184.0,26184.0
2024-10-01,-490.0,0.0,0.0,6904.0,23556.0,23556.0
2024-11-01,-401.0,0.0,0.0,5533.0,18879.0,18879.0
2024-12-01,-522.0,0.0,0.0,4386.0,14965.0,14965.0
