measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-01-01,290.117,2566.0,2566.0
2021-02-01,438.924,3882.0,3882.0
2021-03-01,788.703,6975.0,6975.0
2021-04-01,964.268,8528.0,8528.0
2021-05-01,1051.81,9302.0,9302.0
2021-06-01,1164.462,10299.0,10299.0
2021-07-01,994.945,8799.0,8799.0
2021-08-01,866.599,7664.0,7664.0
2021-09-01,749.319,6627.0,6627.0
2021-10-01,472.259,4177.0,4177.0
2021-11-01,309.708,2739.0,2739.0
2021-12-01,192.886,1706.0,1706.0
2022-01-01,338.616,1155.0,1155.0
2022-02-01,498.518,1701.0,1701.0
2022-03-01,608.61,2077.0,2077.0
2022-04-01,749.563,2558.0,2558.0
2022-05-01,895.759,3056.0,3056.0
2022-06-01,948.156,3235.0,3235.0
2022-07-01,1112.101,3794.0,3794.0
2022-08-01,983.263,3355.0,3355.0
2022-09-01,742.878,2535.0,2535.0
2022-10-01,618.124,2109.0,2109.0
2022-11-01,330.342,1127.0,1127.0
2022-12-01,222.07,758.0,758.0
2023-01-01,110.0,375.0,375.0
2023-02-01,338.0,1153.0,1153.0
2023-03-01,530.0,1808.0,1808.0
2023-04-01,696.0,2375.0,2375.0
2023-05-01,1119.0,3818.0,3818.0
2023-06-01,1165.0,3975.0,3975.0
2023-07-01,1129.0,3852.0,3852.0
2023-08-01,1063.0,3627.0,3627.0
2023-09-01,749.0,2556.0,2556.0
2023-10-01,470.0,1604.0,1604.0
2023-11-01,253.0,863.0,863.0
2023-12-01,124.0,423.0,423.0
2024-01-01,113.0,386.0,386.0
2024-02-01,309.0,1054.0,1054.0
2024-03-01,633.0,2160.0,2160.0
2024-04-01,876.0,2989.0,2989.0
2024-05-01,1096.0,3740.0,3740.0
2024-06-01,1144.0,3903.0,3903.0
2024-07-01,901.0,3074.0,3074.0
2024-08-01,642.0,2191.0,2191.0
2024-09-01,805.0,2747.0,2747.0
2024-10-01,555.0,1894.0,1894.0
2024-11-01,205.0,699.0,699.0
2024-12-01,171.0,583.0,583.0
