measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,-2.0,0.0,0.0,37.0,126.0,126.0
2024-02-01,-2.0,0.0,0.0,66.0,225.0,225.0
2024-03-01,-1.0,0.0,0.0,142.0,485.0,485.0
2024-04-01,-1.0,0.0,0.0,169.0,577.0,577.0
2024-05-01,-1.0,0.0,0.0,193.0,659.0,659.0
2024-06-01,-2.0,0.0,0.0,223.0,761.0,761.0
2024-07-01,-2.0,0.0,0.0,213.0,727.0,727.0
2024-08-01,-3.0,0.0,0.0,181.0,618.0,618.0
2024-09-01,-1.0,0.0,0.0,142.0,485.0,485.0
2024-10-01,-1.0,0.0,0.0,116.0,396.0,396.0
2024-11-01,-1.0,0.0,0.0,65.0,222.0,222.0
2024-12-01,-2.0,0.0,0.0,50.0,171.0,171.0
