measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2012-03-01,454.075,3851.0,3851.0
2012-04-01,509.041,4318.0,4318.0
2012-05-01,554.147,4700.0,4700.0
2012-06-01,507.301,4303.0,4303.0
2012-07-01,431.59,3661.0,3661.0
2012-08-01,573.951,4868.0,4868.0
2012-09-01,489.966,4156.0,4156.0
2012-10-01,510.376,4329.0,4329.0
2012-11-01,524.585,4449.0,4449.0
2012-12-01,473.968,4020.0,4020.0
2013-01-01,515.028,6334.0,6334.0
2013-02-01,433.67,5333.0,5333.0
2013-03-01,476.956,5865.0,5865.0
2013-04-01,491.853,6048.0,6048.0
2013-05-01,517.498,6363.0,6363.0
2013-06-01,480.869,5913.0,5913.0
2013-07-01,515.168,6335.0,6335.0
2013-08-01,505.275,6213.0,6213.0
2013-09-01,422.646,5197.0,5197.0
2013-10-01,466.444,5736.0,5736.0
2013-11-01,451.39,5551.0,5551.0
2013-12-01,436.203,5364.0,5364.0
2014-01-01,363.167,3806.0,3806.0
2014-02-01,426.108,4465.0,4465.0
2014-03-01,455.887,4777.0,4777.0
2014-04-01,514.907,5395.0,5395.0
2014-05-01,448.136,4696.0,4696.0
2014-06-01,455.073,4769.0,4769.0
2014-07-01,463.493,4857.0,4857.0
2014-08-01,442.125,4633.0,4633.0
2014-09-01,389.037,4076.0,4076.0
2014-10-01,444.202,4655.0,4655.0
2014-11-01,663.041,6948.0,6948.0
2014-12-01,490.824,5143.0,5143.0
2015-01-01,391.093,4677.0,4677.0
2015-02-01,360.808,4315.0,4315.0
2015-03-01,446.318,5337.0,5337.0
2015-04-01,469.232,5611.0,5611.0
2015-05-01,443.221,5300.0,5300.0
2015-06-01,421.905,5045.0,5045.0
2015-07-01,424.651,5078.0,5078.0
2015-08-01,429.798,5139.0,5139.0
2015-09-01,433.794,5187.0,5187.0
2015-10-01,460.405,5505.0,5505.0
2015-11-01,374.607,4480.0,4480.0
2015-12-01,428.168,5120.0,5120.0
2016-01-01,418.11,4451.0,4451.0
2016-02-01,432.977,4610.0,4610.0
2016-03-01,544.304,5795.0,5795.0
2016-04-01,449.941,4790.0,4790.0
2016-05-01,507.296,5401.0,5401.0
2016-06-01,451.669,4809.0,4809.0
2016-07-01,428.719,4564.0,4564.0
2016-08-01,477.09,5079.0,5079.0
2016-09-01,408.206,4346.0,4346.0
2016-10-01,407.524,4338.0,4338.0
2016-11-01,435.722,4639.0,4639.0
2016-12-01,416.442,4434.0,4434.0
2017-01-01,477.199,5330.0,5330.0
2017-02-01,439.781,4911.0,4911.0
2017-03-01,488.8,5459.0,5459.0
2017-04-01,469.911,5248.0,5248.0
2017-05-01,463.763,5179.0,5179.0
2017-06-01,394.864,4410.0,4410.0
2017-07-01,395.925,4421.0,4421.0
2017-08-01,379.152,4234.0,4234.0
2017-09-01,440.106,4915.0,4915.0
2017-10-01,424.036,4736.0,4736.0
2017-11-01,439.131,4904.0,4904.0
2017-12-01,518.332,5789.0,5789.0
2018-01-01,367.169,4291.0,4291.0
2018-02-01,318.197,3718.0,3718.0
2018-03-01,363.595,4249.0,4249.0
2018-04-01,366.374,4281.0,4281.0
2018-05-01,350.349,4094.0,4094.0
2018-06-01,290.024,3389.0,3389.0
2018-07-01,292.122,3414.0,3414.0
2018-08-01,287.985,3365.0,3365.0
2018-09-01,292.524,3418.0,3418.0
2018-10-01,323.538,3781.0,3781.0
2018-11-01,316.447,3698.0,3698.0
2018-12-01,264.676,3093.0,3093.0
2019-01-01,495.244,5085.0,5085.0
2019-02-01,403.906,4146.0,4146.0
2019-03-01,544.678,5591.0,5591.0
2019-04-01,478.768,4915.0,4915.0
2019-05-01,535.508,5497.0,5497.0
2019-06-01,470.577,4831.0,4831.0
2019-07-01,482.224,4950.0,4950.0
2019-08-01,442.822,4546.0,4546.0
2019-09-01,434.857,4464.0,4464.0
2019-10-01,486.764,4997.0,4997.0
2019-11-01,424.62,4359.0,4359.0
2019-12-01,426.032,4374.0,4374.0
2020-01-01,402.725,4616.0,4616.0
2020-02-01,382.132,4380.0,4380.0
2020-03-01,413.527,4740.0,4740.0
2020-04-01,408.89,4686.0,4686.0
2020-05-01,361.545,4144.0,4144.0
2020-06-01,353.058,4046.0,4046.0
2020-07-01,335.668,3847.0,3847.0
2020-08-01,317.979,3645.0,3645.0
2020-09-01,374.639,4294.0,4294.0
2020-10-01,385.413,4418.0,4418.0
2020-11-01,318.856,3654.0,3654.0
2020-12-01,346.568,3972.0,3972.0
2021-01-01,432.175,4975.0,4975.0
2021-02-01,352.423,4057.0,4057.0
2021-03-01,347.188,3996.0,3996.0
