measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,1.0,3.0,3.0
2024-02-01,5.0,17.0,17.0
2024-03-01,155.0,529.0,529.0
2024-04-01,261.0,891.0,891.0
2024-05-01,109.0,372.0,372.0
2024-06-01,59.0,201.0,201.0
2024-07-01,95.0,324.0,324.0
2024-08-01,431.0,1471.0,1471.0
2024-09-01,340.0,1160.0,1160.0
2024-10-01,3.0,10.0,10.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
