measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,-5.927,0.0,0.0,154.99,529.0,529.0
2022-02-01,-5.237,0.0,0.0,194.344,663.0,663.0
2022-03-01,-6.078,0.0,0.0,271.742,927.0,927.0
2022-04-01,-6.206,0.0,0.0,317.651,1084.0,1084.0
2022-05-01,-7.033,0.0,0.0,316.786,1081.0,1081.0
2022-06-01,-6.723,0.0,0.0,336.003,1146.0,1146.0
2022-07-01,-6.844,0.0,0.0,347.354,1185.0,1185.0
2022-08-01,-6.838,0.0,0.0,345.737,1180.0,1180.0
2022-09-01,-6.546,0.0,0.0,292.549,998.0,998.0
2022-10-01,-6.418,0.0,0.0,284.934,972.0,972.0
2022-11-01,-6.428,0.0,0.0,204.748,699.0,699.0
2022-12-01,-6.722,0.0,0.0,156.162,533.0,533.0
2023-01-01,-3.0,0.0,0.0,58.0,198.0,198.0
2023-02-01,-1.0,0.0,0.0,131.0,447.0,447.0
2023-03-01,-5.0,0.0,0.0,209.0,713.0,713.0
2023-04-01,-7.0,0.0,0.0,242.0,826.0,826.0
2023-05-01,-6.0,0.0,0.0,374.0,1276.0,1276.0
2023-06-01,-6.0,0.0,0.0,251.0,856.0,856.0
2023-07-01,-5.0,0.0,0.0,263.0,897.0,897.0
2023-08-01,-6.0,0.0,0.0,77.0,263.0,263.0
2023-09-01,0.0,0.0,0.0,35.0,119.0,119.0
2023-10-01,0.0,0.0,0.0,238.0,812.0,812.0
2023-11-01,-3.0,0.0,0.0,186.0,635.0,635.0
2023-12-01,0.0,0.0,0.0,95.0,324.0,324.0
2024-01-01,0.0,0.0,0.0,55.0,188.0,188.0
2024-02-01,0.0,0.0,0.0,252.0,860.0,860.0
2024-03-01,0.0,0.0,0.0,302.0,1030.0,1030.0
2024-04-01,0.0,0.0,0.0,230.0,785.0,785.0
2024-05-01,0.0,0.0,0.0,169.0,577.0,577.0
2024-06-01,0.0,0.0,0.0,355.0,1211.0,1211.0
2024-07-01,2.0,0.0,0.0,388.0,1324.0,1324.0
2024-08-01,-3.0,0.0,0.0,321.0,1095.0,1095.0
2024-09-01,-2.0,0.0,0.0,335.0,1143.0,1143.0
2024-10-01,-4.0,0.0,0.0,362.0,1235.0,1235.0
2024-11-01,0.0,0.0,0.0,198.0,676.0,676.0
2024-12-01,0.0,0.0,0.0,121.0,413.0,413.0
