measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,10809.0,111689.4,111689.4
2001-02-01,4466.0,46147.18,46147.18
2001-03-01,19505.0,201545.17,201545.17
2001-04-01,12997.0,134298.0,134298.0
2001-05-01,19505.0,201545.17,201545.17
2001-06-01,2449.0,25305.52,25305.52
2001-07-01,6289.0,64984.24,64984.24
2001-08-01,8240.0,85143.92,85143.92
2001-09-01,8779.0,90713.41,90713.41
2001-10-01,4199.0,43388.27,43388.27
2001-11-01,27325.0,282349.23,282349.23
2001-12-01,53440.0,552195.52,552195.52
2002-01-01,36804.0,374407.09,374407.09
2002-02-01,289.0,2940.0,2940.0
2002-03-01,25699.0,261435.93,261435.93
2002-04-01,32134.0,326899.18,326899.18
2002-05-01,24660.0,250866.18,250866.18
2002-06-01,16103.0,163815.82,163815.82
2002-07-01,10090.0,102645.57,102645.57
2002-08-01,9551.0,97162.32,97162.32
2002-09-01,9535.0,96999.56,96999.56
2002-10-01,81113.0,825162.55,825162.55
2002-11-01,678.0,6897.29,6897.29
2002-12-01,25228.0,256644.44,256644.44
2003-01-01,36051.0,369198.29,369198.29
2003-02-01,17401.0,178203.64,178203.64
2003-03-01,22264.0,228005.62,228005.62
2003-04-01,23276.0,238369.52,238369.52
2003-05-01,26376.0,270116.62,270116.62
2003-06-01,27042.0,276937.12,276937.12
2003-07-01,8575.0,87816.58,87816.58
2003-08-01,7142.0,73141.22,73141.22
2003-09-01,6202.0,63514.68,63514.68
2003-10-01,2282.0,23369.96,23369.96
2003-11-01,2904.0,29739.86,29739.86
2003-12-01,48958.0,501378.88,501378.88
2004-01-01,38609.0,386939.4,386939.4
2004-02-01,23796.0,238483.51,238483.51
2004-03-01,14693.0,147253.25,147253.25
2004-04-01,23895.0,239475.69,239475.69
2004-05-01,23496.0,235476.91,235476.91
2004-06-01,5840.0,58528.48,58528.48
2004-07-01,9271.0,92913.96,92913.96
2004-08-01,5972.0,59851.38,59851.38
2004-09-01,12313.0,123400.89,123400.89
2004-10-01,18473.0,185136.41,185136.41
2004-11-01,25348.0,254037.66,254037.66
2004-12-01,39932.0,400198.5,400198.5
2005-01-01,9643.0,96420.36,96420.36
2005-02-01,4055.0,40545.95,40545.95
2005-03-01,1449.0,14488.55,14488.55
2005-04-01,11080.0,110788.92,110788.92
2005-05-01,24062.0,240595.94,240595.94
2005-06-01,15694.0,156924.31,156924.31
2005-07-01,10108.0,101069.89,101069.89
2005-08-01,10101.0,100999.9,100999.9
