measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,912.0,9339.79,9339.79
2003-02-01,843.0,8633.16,8633.16
2003-03-01,902.0,9237.38,9237.38
2003-04-01,902.0,9237.38,9237.38
2003-05-01,1381.0,14142.82,14142.82
2003-06-01,1288.0,13190.41,13190.41
2003-07-01,27.0,276.51,276.51
2003-08-01,965.0,9882.57,9882.57
2003-09-01,336.0,3440.98,3440.98
2003-10-01,895.0,9165.7,9165.7
2003-11-01,1287.0,13180.17,13180.17
2003-12-01,1376.0,14091.62,14091.62
2004-01-01,1157.506,11600.53,11600.53
2004-02-01,1039.09,10413.76,10413.76
2004-03-01,1209.0810000000001,12117.41,12117.41
2004-04-01,1070.982,10733.38,10733.38
2004-05-01,1109.906,11123.48,11123.48
2004-06-01,1115.887,11183.42,11183.42
2004-07-01,1146.3020000000001,11488.24,11488.24
2004-08-01,1144.833,11473.52,11473.52
2004-09-01,1087.077,10894.69,10894.69
2004-10-01,1070.94,10732.96,10732.96
2004-11-01,1178.757,11813.5,11813.5
2004-12-01,1265.64,12684.24,12684.24
2005-01-01,1216.281,12161.6,12161.6
2005-02-01,988.3770000000001,9882.78,9882.78
2005-03-01,1079.902,10797.94,10797.94
2005-04-01,1353.77,13536.35,13536.35
2005-05-01,1003.029,10029.29,10029.29
2005-06-01,898.6560000000001,8985.66,8985.66
2005-07-01,763.01,7629.34,7629.34
2005-08-01,601.623,6015.63,6015.63
2005-09-01,519.705,5196.53,5196.53
2005-10-01,1057.092,10569.87,10569.87
2005-11-01,1160.832,11607.16,11607.16
2005-12-01,1227.722,12275.99,12275.99
2006-01-01,1407.271,13959.0,13959.0
2006-02-01,1268.942,12587.0,12587.0
2006-03-01,1117.9560000000001,11089.0,11089.0
2006-04-01,1216.858,12070.0,12070.0
2006-05-01,1438.731,14271.0,14271.0
2006-06-01,1413.6470000000002,14022.0,14022.0
2006-07-01,1482.403,14704.0,14704.0
2006-08-01,1471.69,14598.0,14598.0
2006-09-01,955.301,9476.0,9476.0
