measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,249.0,850.0,850.0
2024-05-01,0.0,0.0,0.0,165.0,563.0,563.0
2024-06-01,0.0,0.0,0.0,320.0,1092.0,1092.0
2024-07-01,0.0,0.0,0.0,504.0,1720.0,1720.0
2024-08-01,0.0,0.0,0.0,810.0,2764.0,2764.0
2024-09-01,0.0,0.0,0.0,713.0,2433.0,2433.0
2024-10-01,0.0,0.0,0.0,490.0,1672.0,1672.0
2024-11-01,0.0,0.0,0.0,290.0,989.0,989.0
2024-12-01,0.0,0.0,0.0,353.0,1204.0,1204.0
