measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,109.0,372.0,372.0
2024-02-01,154.0,525.0,525.0
2024-03-01,237.0,809.0,809.0
2024-04-01,291.0,993.0,993.0
2024-05-01,358.0,1221.0,1221.0
2024-06-01,332.0,1133.0,1133.0
2024-07-01,303.0,1034.0,1034.0
2024-08-01,266.0,908.0,908.0
2024-09-01,247.0,843.0,843.0
2024-10-01,142.0,485.0,485.0
2024-11-01,126.0,430.0,430.0
2024-12-01,98.0,334.0,334.0
