measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,166.0,566.0,566.0
2023-02-01,321.0,1095.0,1095.0
2023-03-01,542.0,1849.0,1849.0
2023-04-01,603.0,2057.0,2057.0
2023-05-01,837.0,2856.0,2856.0
2023-06-01,571.0,1948.0,1948.0
2023-07-01,642.0,2191.0,2191.0
2023-08-01,626.0,2136.0,2136.0
2023-09-01,514.0,1754.0,1754.0
2023-10-01,453.0,1546.0,1546.0
2023-11-01,314.0,1071.0,1071.0
2023-12-01,190.0,648.0,648.0
2024-01-01,136.0,464.0,464.0
2024-02-01,426.0,1454.0,1454.0
2024-03-01,498.0,1699.0,1699.0
2024-04-01,574.0,1958.0,1958.0
2024-05-01,659.0,2249.0,2249.0
2024-06-01,686.0,2341.0,2341.0
2024-07-01,295.0,1007.0,1007.0
2024-08-01,1055.0,3600.0,3600.0
2024-09-01,496.0,1692.0,1692.0
2024-10-01,519.0,1771.0,1771.0
2024-11-01,333.0,1136.0,1136.0
2024-12-01,194.0,662.0,662.0
