measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2011-01-01,2150.963,24677.0,24677.0
2011-02-01,1972.782,22632.0,22632.0
2011-03-01,2453.507,28148.0,28148.0
2011-04-01,2169.976,24895.0,24895.0
2011-05-01,2352.749,26992.0,26992.0
2011-06-01,2779.165,31883.0,31883.0
2011-07-01,4062.887,46611.0,46611.0
2011-08-01,3481.053,39936.0,39936.0
2011-09-01,2829.998,32467.0,32467.0
2011-10-01,2625.154,30117.0,30117.0
2011-11-01,2333.547,26771.0,26771.0
2011-12-01,2549.219,29246.0,29246.0
2012-01-01,1833.394,20733.0,20733.0
2012-02-01,1755.181,19850.0,19850.0
2012-03-01,1698.888,19214.0,19214.0
2012-04-01,1850.263,20925.0,20925.0
2012-05-01,2291.056,25911.0,25911.0
2012-06-01,2602.36,29431.0,29431.0
2012-07-01,3368.679,38098.0,38098.0
2012-08-01,2958.854,33463.0,33463.0
2012-09-01,2226.635,25181.0,25181.0
2012-10-01,2104.587,23801.0,23801.0
2012-11-01,2096.043,23705.0,23705.0
2012-12-01,1931.06,21839.0,21839.0
2013-01-01,2339.834,26957.0,26957.0
2013-02-01,2398.832,27636.0,27636.0
2013-03-01,2495.567,28750.0,28750.0
2013-04-01,2071.05,23860.0,23860.0
2013-05-01,2431.345,28010.0,28010.0
2013-06-01,2829.299,32595.0,32595.0
2013-07-01,4108.29,47329.0,47329.0
2013-08-01,3044.189,35070.0,35070.0
2013-09-01,2396.61,27610.0,27610.0
2013-10-01,2054.167,23666.0,23666.0
2013-11-01,2207.391,25431.0,25431.0
2013-12-01,2557.426,29462.0,29462.0
2014-01-01,2266.143,23738.0,23738.0
2014-02-01,2566.126,26882.0,26882.0
2014-03-01,2725.804,28555.0,28555.0
2014-04-01,2255.553,23629.0,23629.0
2014-05-01,2430.003,25456.0,25456.0
2014-06-01,3195.222,33472.0,33472.0
2014-07-01,3744.476,39227.0,39227.0
2014-08-01,3428.046,35911.0,35911.0
2014-09-01,3195.283,33472.0,33472.0
2014-10-01,2692.37,28205.0,28205.0
2014-11-01,2535.719,26564.0,26564.0
2014-12-01,2760.255,28916.0,28916.0
2015-01-01,2115.244,27006.0,27413.0
2015-02-01,1769.038,22586.0,22926.0
2015-03-01,2428.896,31011.0,31477.0
2015-04-01,1766.489,22554.0,22892.0
2015-05-01,2413.865,30819.0,31282.0
2015-06-01,2382.14,30414.0,30872.0
2015-07-01,3153.901,40268.0,40873.0
2015-08-01,3175.73,40546.0,41156.0
2015-09-01,2872.989,36681.0,37233.0
2015-10-01,2391.232,30530.0,30989.0
2015-11-01,1943.686,24816.0,25189.0
2015-12-01,1876.79,23962.0,24322.0
2016-01-01,2040.972,11531.0,23114.0
2016-02-01,1936.714,10942.0,21935.0
2016-03-01,2119.046,11972.0,24000.0
2016-04-01,2231.099,12605.0,25269.0
2016-05-01,2521.847,14248.0,28562.0
2016-06-01,2862.757,16174.0,32423.0
2016-07-01,3713.931,20982.0,42063.0
2016-08-01,4008.994,22649.0,45405.0
2016-09-01,2903.216,16402.0,32881.0
2016-10-01,2118.074,11966.0,23989.0
2016-11-01,1930.046,10904.0,21860.0
2016-12-01,2244.304,12680.0,25419.0
2017-01-01,2586.845,14593.0,28968.0
2017-02-01,2246.481,12673.0,25156.0
2017-03-01,2450.854,13825.0,27444.0
2017-04-01,2126.093,11993.0,23807.0
2017-05-01,2301.718,12984.0,25775.0
2017-06-01,2880.055,16247.0,32250.0
2017-07-01,3665.444,20677.0,41046.0
2017-08-01,3468.055,19564.0,38835.0
2017-09-01,2872.674,16205.0,32168.0
2017-10-01,2300.163,12975.0,25757.0
2017-11-01,2082.592,11748.0,23320.0
2017-12-01,2510.026,14159.0,28107.0
2018-01-01,2253.112,12671.0,24803.0
2018-02-01,1960.458,11025.0,21581.0
2018-03-01,2179.186,12255.0,23989.0
2018-04-01,2253.259,12672.0,24804.0
2018-05-01,2501.458,14068.0,27536.0
2018-06-01,2906.269,16344.0,31992.0
2018-07-01,4121.87,23181.0,45373.0
2018-08-01,4299.858,24182.0,47333.0
2018-09-01,3209.808,18051.0,35334.0
2018-10-01,2673.796,15037.0,29433.0
2018-11-01,2303.069,12952.0,25352.0
2018-12-01,2281.857,12833.0,25119.0
2019-01-01,2329.487,13258.0,30001.0
2019-02-01,2226.799,12674.0,28677.0
2019-03-01,2073.038,11799.0,26698.0
2019-04-01,1824.116,10382.0,23492.0
2019-05-01,1768.356,10064.0,22773.0
2019-06-01,2355.739,13407.0,30339.0
2019-07-01,4009.035,22817.0,51630.0
2019-08-01,3504.732,19947.0,45136.0
2019-09-01,2503.757,14250.0,32244.0
2019-10-01,2111.153,12015.0,27189.0
2019-11-01,2229.096,12687.0,28707.0
2019-12-01,2486.692,14153.0,32025.0
2020-01-01,2276.154,12946.0,28695.0
2020-02-01,2138.565,12163.0,26960.0
2020-03-01,2093.562,11907.0,26393.0
2020-04-01,1493.872,8497.0,18833.0
2020-05-01,1745.577,9928.0,22006.0
2020-06-01,2776.792,15793.0,35006.0
2020-07-01,3998.308,22741.0,50405.0
2020-08-01,3561.395,20256.0,44897.0
2020-09-01,2794.571,15894.0,35230.0
2020-10-01,2092.856,11903.0,26383.0
2020-11-01,2157.417,12271.0,27197.0
2020-12-01,2198.931,12507.0,27721.0
2021-01-01,2389.794,13556.0,28081.0
2021-02-01,2008.454,11393.0,23599.0
2021-03-01,1980.211,11232.0,23268.0
2021-04-01,1684.209,9553.0,19790.0
2021-05-01,2130.0,12082.0,25028.0
2021-06-01,3026.844,17169.0,35566.0
2021-07-01,3367.724,19103.0,39572.0
2021-08-01,3664.245,20785.0,43056.0
2021-09-01,2492.045,14136.0,29282.0
2021-10-01,2465.617,13986.0,28972.0
2021-11-01,2484.276,14092.0,29191.0
2021-12-01,2461.581,13963.0,28924.0
2022-01-01,1892.481,10831.0,23034.0
2022-02-01,1739.391,9954.0,21170.0
2022-03-01,1905.022,10902.0,23185.0
2022-04-01,2085.812,11937.0,25386.0
2022-05-01,2445.839,13997.0,29768.0
2022-06-01,2562.663,14666.0,31189.0
2022-07-01,3459.031,19796.0,42099.0
2022-08-01,3445.555,19719.0,41935.0
2022-09-01,2337.55,13378.0,28450.0
2022-10-01,2197.671,12577.0,26747.0
2022-11-01,2031.976,11629.0,24731.0
2022-12-01,2169.009,12413.0,26399.0
2023-01-01,1957.165,11180.0,24570.0
2023-02-01,1764.309,10078.0,22147.0
2023-03-01,1712.199,9780.0,21493.0
2023-04-01,1512.752,8641.0,18990.0
2023-05-01,1709.882,9767.0,21464.0
2023-06-01,2274.615,12993.0,28554.0
2023-07-01,3309.357,18904.0,41543.0
2023-08-01,2603.562,14872.0,32683.0
2023-09-01,2348.726,13416.0,29484.0
2023-10-01,1841.921,10521.0,23121.0
2023-11-01,2211.634,12633.0,27763.0
2023-12-01,2116.878,12092.0,26573.0
2024-01-01,-32858.52,0.0,209.0
2024-02-01,-29819.28,0.0,191.0
2024-03-01,-28651.91,0.0,183.0
2024-04-01,-24636.87,0.0,158.0
2024-05-01,-29142.94,0.0,186.0
2024-06-01,-36166.29,0.0,231.0
2024-07-01,-46213.68,0.0,295.0
2024-08-01,-41123.75,0.0,263.0
2024-09-01,-33925.07,0.0,216.0
2024-10-01,-28857.53,0.0,184.0
2024-11-01,-30175.72,0.0,193.0
2024-12-01,-35490.45,0.0,227.0
