measured_on,Natural Gas - Fuel Cell - Natural Gas - Generation,Natural Gas - Fuel Cell - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Fuel Cell - Natural Gas - Total Fuel Consumed
2013-12-01,0.0,0.0,0.0
2014-01-01,654.056,4658.0,4658.0
2014-02-01,610.774,4351.0,4351.0
2014-03-01,530.017,3775.0,3775.0
2014-04-01,503.974,3591.0,3591.0
2014-05-01,508.176,3620.0,3620.0
2014-06-01,500.973,3569.0,3569.0
2014-07-01,708.817,5050.0,5050.0
2014-08-01,731.676,5212.0,5212.0
2014-09-01,765.348,5452.0,5452.0
2014-10-01,755.008,5379.0,5379.0
2014-11-01,545.644,3887.0,3887.0
2014-12-01,593.537,4229.0,4229.0
2015-01-01,493.694,3710.0,3710.0
2015-02-01,365.566,2747.0,2747.0
2015-03-01,428.271,3218.0,3218.0
2015-04-01,410.977,3089.0,3089.0
2015-05-01,401.222,3014.0,3014.0
2015-06-01,564.187,4240.0,4240.0
2015-07-01,636.331,4781.0,4781.0
2015-08-01,671.212,5043.0,5043.0
2015-09-01,666.575,5009.0,5009.0
2015-10-01,642.111,4825.0,4825.0
2015-11-01,473.443,3558.0,3558.0
2015-12-01,506.411,3805.0,3805.0
2016-01-01,636.801,4562.0,4562.0
2016-02-01,505.381,3622.0,3622.0
2016-03-01,393.05,2817.0,2817.0
2016-04-01,375.884,2694.0,2694.0
2016-05-01,405.747,2908.0,2908.0
2016-06-01,617.275,4424.0,4424.0
2016-07-01,728.085,5218.0,5218.0
2016-08-01,805.289,5771.0,5771.0
2016-09-01,666.654,4778.0,4778.0
2016-10-01,657.605,4712.0,4712.0
2016-11-01,505.642,3624.0,3624.0
2016-12-01,572.587,4103.0,4103.0
2017-01-01,684.703,4873.0,4873.0
2017-02-01,522.62,3721.0,3721.0
2017-03-01,432.8,3082.0,3082.0
2017-04-01,386.622,2753.0,2753.0
2017-05-01,479.641,3414.0,3414.0
2017-06-01,631.04,4493.0,4493.0
2017-07-01,860.531,6127.0,6127.0
2017-08-01,971.419,6916.0,6916.0
2017-09-01,799.297,5690.0,5690.0
2017-10-01,756.988,5389.0,5389.0
2017-11-01,657.881,4683.0,4683.0
2017-12-01,697.458,4965.0,4965.0
2018-01-01,561.931,4138.0,4138.0
2018-02-01,493.386,3632.0,3632.0
2018-03-01,513.139,3777.0,3777.0
2018-04-01,386.18,2843.0,2843.0
2018-05-01,352.528,2595.0,2595.0
2018-06-01,482.244,3550.0,3550.0
2018-07-01,841.513,6194.0,6194.0
2018-08-01,778.474,5730.0,5730.0
2018-09-01,626.517,4612.0,4612.0
2018-10-01,700.304,5155.0,5155.0
2018-11-01,626.044,4608.0,4608.0
2018-12-01,630.74,4643.0,4643.0
2019-01-01,602.107,5243.0,5243.0
2019-02-01,558.28,4863.0,4863.0
2019-03-01,486.847,4241.0,4241.0
2019-04-01,341.62,2976.0,2976.0
2019-05-01,294.378,2564.0,2564.0
2019-06-01,393.637,3429.0,3429.0
2019-07-01,620.53,5404.0,5404.0
2019-08-01,728.887,6348.0,6348.0
2019-09-01,641.367,5586.0,5586.0
2019-10-01,656.898,5722.0,5722.0
2019-11-01,644.245,5611.0,5611.0
2019-12-01,668.204,5820.0,5820.0
2020-01-01,286.695,2333.0,2333.0
2020-02-01,253.18,2060.0,2060.0
2020-03-01,281.046,2287.0,2287.0
2020-04-01,198.756,1617.0,1617.0
2020-05-01,186.885,1521.0,1521.0
2020-06-01,262.892,2139.0,2139.0
2020-07-01,367.759,2992.0,2992.0
2020-08-01,457.334,3721.0,3721.0
2020-09-01,398.266,3241.0,3241.0
2020-10-01,413.609,3365.0,3365.0
2020-11-01,330.377,2688.0,2688.0
2020-12-01,366.201,2979.0,2979.0
2021-01-01,341.388,2777.0,2777.0
2021-02-01,289.508,2356.0,2356.0
2021-03-01,311.277,2533.0,2533.0
2021-04-01,276.207,2247.0,2247.0
2021-05-01,288.672,2349.0,2349.0
2021-06-01,394.742,3212.0,3212.0
2021-07-01,544.737,4433.0,4433.0
2021-08-01,497.363,4047.0,4047.0
2021-09-01,423.197,3444.0,3444.0
2021-10-01,403.437,3282.0,3282.0
2021-11-01,370.778,3017.0,3017.0
2021-12-01,382.694,3114.0,3114.0
2022-01-01,263.855,2245.0,2245.0
2022-02-01,219.07,1864.0,1864.0
2022-03-01,202.698,1725.0,1725.0
2022-04-01,207.631,1767.0,1767.0
2022-05-01,190.536,1621.0,1621.0
2022-06-01,259.142,2204.0,2204.0
2022-07-01,346.188,2945.0,2945.0
2022-08-01,417.722,3554.0,3554.0
2022-09-01,382.841,3257.0,3257.0
2022-10-01,351.581,2991.0,2991.0
2022-11-01,322.866,2747.0,2747.0
2022-12-01,356.87,3036.0,3036.0
2023-01-01,528.271,3793.0,3793.0
2023-02-01,449.983,3230.0,3230.0
2023-03-01,432.491,3104.0,3104.0
2023-04-01,337.866,2425.0,2425.0
2023-05-01,218.834,1571.0,1571.0
2023-06-01,287.884,2066.0,2066.0
2023-07-01,666.396,4783.0,4783.0
2023-08-01,672.407,4826.0,4826.0
2023-09-01,475.948,3416.0,3416.0
2023-10-01,581.221,4172.0,4172.0
2023-11-01,545.992,3919.0,3919.0
2023-12-01,614.707,4412.0,4412.0
