measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,816.086,8161.0,10033.0
2001-02-01,710.623,7106.0,8736.0
2001-03-01,765.13,7651.0,9406.0
2001-04-01,752.68,7527.0,9253.0
2001-05-01,788.9820000000001,7890.0,9700.0
2001-06-01,776.825,7768.0,9550.0
2001-07-01,891.359,8914.0,10958.0
2001-08-01,922.2370000000001,9222.0,11338.0
2001-09-01,767.5110000000001,7675.0,9436.0
2001-10-01,725.18,7252.0,8915.0
2001-11-01,596.957,5970.0,7339.0
2001-12-01,643.431,6434.0,7910.0
2002-01-01,852.6990000000001,3889.0,9723.0
2002-02-01,743.823,3393.0,8481.0
2002-03-01,944.999,4310.0,10775.0
2002-04-01,762.144,3476.0,8690.0
2002-05-01,790.2370000000001,3604.0,9010.0
2002-06-01,1025.828,4679.0,11697.0
2002-07-01,1238.587,5649.0,14123.0
2002-08-01,1179.193,5378.0,13445.0
2002-09-01,1063.07,4849.0,12121.0
2002-10-01,901.111,4110.0,10275.0
2002-11-01,830.041,3786.0,9464.0
2002-12-01,910.268,4152.0,10379.0
2003-01-01,854.1360000000001,6280.0,9478.0
2003-02-01,788.0640000000001,5794.0,8745.0
2003-03-01,868.7460000000001,6387.0,9640.0
2003-04-01,821.56,6040.0,9117.0
2003-05-01,940.672,6916.0,10438.0
2003-06-01,980.086,7206.0,10876.0
2003-07-01,1258.342,9252.0,13963.0
2003-08-01,1182.1680000000001,8692.0,13118.0
2003-09-01,1080.278,7943.0,11988.0
2003-10-01,1016.6370000000001,7475.0,11281.0
2003-11-01,860.5830000000001,6327.0,9550.0
2003-12-01,913.7280000000001,6718.0,10139.0
2004-01-01,612.246,3651.93,6583.77
2004-02-01,1030.19,6144.88,11078.13
2004-03-01,1110.2630000000001,6622.5,11939.18
2004-04-01,662.4540000000001,3951.41,7123.68
2004-05-01,1121.528,6689.69,12060.33
2004-06-01,1121.424,6689.07,12059.21
2004-07-01,1180.4,7040.85,12693.4
2004-08-01,1205.125,7188.34,12959.28
2004-09-01,1193.117,7116.71,12830.15
2004-10-01,1108.3410000000001,6611.03,11918.52
2004-11-01,603.082,3597.27,6485.23
2004-12-01,1168.549,6970.16,12565.96
2005-01-01,737.62,4399.76,8572.08
2005-02-01,665.779,3971.24,7737.2
2005-03-01,718.51,4285.77,8350.0
2005-04-01,721.961,4306.36,8390.11
2005-05-01,792.9340000000001,4729.69,9214.91
2005-06-01,1018.4780000000001,6075.02,11836.01
2005-07-01,1304.18,7779.18,15156.23
2005-08-01,1351.545,8061.7,15706.68
2005-09-01,1019.354,6080.24,11846.19
2005-10-01,791.215,4719.45,9194.94
