measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-01-01,125.246,1140.0,1140.0
2018-02-01,137.115,1248.0,1248.0
2018-03-01,220.935,2011.0,2011.0
2018-04-01,246.614,2245.0,2245.0
2018-05-01,310.811,2830.0,2830.0
2018-06-01,303.059,2759.0,2759.0
2018-07-01,356.113,3242.0,3242.0
2018-08-01,287.797,2620.0,2620.0
2018-09-01,178.056,1621.0,1621.0
2018-10-01,170.789,1555.0,1555.0
2018-11-01,101.989,929.0,929.0
2018-12-01,141.476,1288.0,1288.0
2019-01-01,160.906,1433.0,1433.0
2019-02-01,185.828,1655.0,1655.0
2019-03-01,261.219,2326.0,2326.0
2019-04-01,286.297,2549.0,2549.0
2019-05-01,289.101,2574.0,2574.0
2019-06-01,318.852,2839.0,2839.0
2019-07-01,381.782,3400.0,3400.0
2019-08-01,316.049,2814.0,2814.0
2019-09-01,297.98,2654.0,2654.0
2019-10-01,201.561,1795.0,1795.0
2019-11-01,162.775,1450.0,1450.0
2019-12-01,102.65,914.0,914.0
2020-01-01,140.265,1230.0,1230.0
2020-02-01,183.723,1611.0,1611.0
2020-03-01,279.55,2451.0,2451.0
2020-04-01,268.034,2350.0,2350.0
2020-05-01,377.877,3313.0,3313.0
2020-06-01,357.016,3130.0,3130.0
2020-07-01,351.584,3082.0,3082.0
2020-08-01,332.353,2914.0,2914.0
2020-09-01,288.568,2530.0,2530.0
2020-10-01,209.799,1839.0,1839.0
2020-11-01,150.042,1315.0,1315.0
2020-12-01,114.189,1001.0,1001.0
2021-01-01,137.89,1219.0,1219.0
2021-02-01,108.911,963.0,963.0
2021-03-01,344.723,3049.0,3049.0
2021-04-01,279.01,2468.0,2468.0
2021-05-01,346.77,3067.0,3067.0
2021-06-01,359.482,3179.0,3179.0
2021-07-01,282.888,2502.0,2502.0
2021-08-01,285.151,2522.0,2522.0
2021-09-01,265.006,2344.0,2344.0
2021-10-01,195.846,1732.0,1732.0
2021-11-01,193.691,1713.0,1713.0
2021-12-01,103.632,917.0,917.0
2022-01-01,245.842,839.0,839.0
2022-02-01,161.785,552.0,552.0
2022-03-01,241.454,824.0,824.0
2022-04-01,295.008,1007.0,1007.0
2022-05-01,332.037,1133.0,1133.0
2022-06-01,333.975,1140.0,1140.0
2022-07-01,368.658,1258.0,1258.0
2022-08-01,325.203,1110.0,1110.0
2022-09-01,269.608,920.0,920.0
2022-10-01,213.707,729.0,729.0
2022-11-01,176.27,601.0,601.0
2022-12-01,114.453,391.0,391.0
2023-01-01,105.0,358.0,358.0
2023-02-01,187.0,638.0,638.0
2023-03-01,241.0,822.0,822.0
2023-04-01,295.0,1007.0,1007.0
2023-05-01,401.0,1368.0,1368.0
2023-06-01,299.0,1020.0,1020.0
2023-07-01,319.0,1088.0,1088.0
2023-08-01,305.0,1041.0,1041.0
2023-09-01,260.0,887.0,887.0
2023-10-01,222.0,757.0,757.0
2023-11-01,201.0,686.0,686.0
2023-12-01,116.0,396.0,396.0
2024-01-01,68.0,232.0,232.0
2024-02-01,225.0,768.0,768.0
2024-03-01,259.0,884.0,884.0
2024-04-01,262.0,894.0,894.0
2024-05-01,324.0,1105.0,1105.0
2024-06-01,320.0,1092.0,1092.0
2024-07-01,335.0,1143.0,1143.0
2024-08-01,275.0,938.0,938.0
2024-09-01,270.0,921.0,921.0
2024-10-01,278.0,949.0,949.0
2024-11-01,199.0,679.0,679.0
2024-12-01,138.0,471.0,471.0
