measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2017-01-01,11.927,184.0,342.0
2017-02-01,9.543,147.0,274.0
2017-03-01,9.029,139.0,259.0
2017-04-01,8.204,126.0,235.0
2017-05-01,7.414,114.0,213.0
2017-06-01,8.69,134.0,249.0
2017-07-01,11.852,183.0,340.0
2017-08-01,11.819,182.0,339.0
2017-09-01,8.742,135.0,251.0
2017-10-01,10.382,160.0,298.0
2017-11-01,11.641,179.0,334.0
2017-12-01,11.757,181.0,337.0
2018-01-01,160.432,1469.0,1469.0
2018-02-01,157.32,1438.0,1438.0
2018-03-01,186.114,1702.0,1702.0
2018-04-01,157.332,1438.0,1438.0
2018-05-01,147.559,1349.0,1349.0
2018-06-01,200.467,1834.0,1834.0
2018-07-01,241.399,2207.0,2207.0
2018-08-01,252.39,2309.0,2309.0
2018-09-01,209.281,1914.0,1914.0
2018-10-01,208.878,1911.0,1911.0
2018-11-01,221.071,2022.0,2022.0
2018-12-01,230.757,2110.0,2110.0
2019-02-01,925.925,7631.0,7631.0
2019-03-01,933.965,7697.0,7697.0
2019-04-01,1020.536,8410.0,8410.0
2019-05-01,972.751,8017.0,8017.0
2019-06-01,1063.825,8768.0,8768.0
2019-07-01,1425.999,11752.0,11752.0
2019-08-01,1303.72,10744.0,10744.0
2019-09-01,1049.883,8652.0,8652.0
2019-10-01,871.413,7181.0,7181.0
2019-11-01,1097.229,9042.0,9042.0
2019-12-01,1363.754,11239.0,11239.0
2020-01-01,483.235,4066.0,4066.0
2020-02-01,452.821,3810.0,3810.0
2020-03-01,410.386,3453.0,3453.0
2020-04-01,420.136,3534.0,3534.0
2020-05-01,372.492,3134.0,3134.0
2020-06-01,498.006,4190.0,4190.0
2020-07-01,598.644,5037.0,5037.0
2020-08-01,533.362,4488.0,4488.0
2020-09-01,470.138,3956.0,3956.0
2020-10-01,383.763,3228.0,3228.0
2020-11-01,429.033,3609.0,3609.0
2020-12-01,483.984,4072.0,4072.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
