measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-06-01,50.267,463.0,463.0
2017-07-01,49.19,453.0,453.0
2017-08-01,49.168,453.0,453.0
2017-09-01,41.938,386.0,386.0
2017-10-01,26.643,245.0,245.0
2017-11-01,27.645,255.0,255.0
2017-12-01,18.149,167.0,167.0
2018-01-01,59.746,544.0,544.0
2018-02-01,55.532,506.0,506.0
2018-03-01,93.152,848.0,848.0
2018-04-01,92.694,844.0,844.0
2018-05-01,107.326,977.0,977.0
2018-06-01,119.208,1085.0,1085.0
2018-07-01,126.877,1155.0,1155.0
2018-08-01,110.306,1004.0,1004.0
2018-09-01,73.126,666.0,666.0
2018-10-01,67.52,615.0,615.0
2018-11-01,52.517,478.0,478.0
2018-12-01,49.996,455.0,455.0
2019-01-01,56.968,507.0,507.0
2019-02-01,68.176,607.0,607.0
2019-03-01,96.077,856.0,856.0
2019-04-01,91.246,813.0,813.0
2019-05-01,99.724,888.0,888.0
2019-06-01,108.703,968.0,968.0
2019-07-01,121.811,1085.0,1085.0
2019-08-01,109.252,973.0,973.0
2019-09-01,93.595,833.0,833.0
2019-10-01,67.11,598.0,598.0
2019-11-01,64.312,573.0,573.0
2019-12-01,40.026,356.0,356.0
2020-01-01,69.49,609.0,609.0
2020-02-01,77.583,680.0,680.0
2020-03-01,112.178,983.0,983.0
2020-04-01,112.485,986.0,986.0
2020-05-01,147.714,1295.0,1295.0
2020-06-01,148.495,1302.0,1302.0
2020-07-01,141.231,1238.0,1238.0
2020-08-01,119.915,1051.0,1051.0
2020-09-01,117.929,1034.0,1034.0
2020-10-01,83.724,734.0,734.0
2020-11-01,77.102,676.0,676.0
2020-12-01,52.154,457.0,457.0
2021-01-01,86.41,764.0,764.0
2021-02-01,61.12,541.0,541.0
2021-03-01,150.465,1331.0,1331.0
2021-04-01,153.332,1356.0,1356.0
2021-05-01,169.888,1502.0,1502.0
2021-06-01,168.154,1487.0,1487.0
2021-07-01,150.738,1333.0,1333.0
2021-08-01,144.078,1274.0,1274.0
2021-09-01,143.846,1272.0,1272.0
2021-10-01,111.361,985.0,985.0
2021-11-01,102.913,910.0,910.0
2021-12-01,68.695,608.0,608.0
2022-01-01,75.548,258.0,258.0
2022-02-01,94.73,323.0,323.0
2022-03-01,132.456,452.0,452.0
2022-04-01,154.834,528.0,528.0
2022-05-01,154.412,527.0,527.0
2022-06-01,163.779,559.0,559.0
2022-07-01,169.312,578.0,578.0
2022-08-01,168.524,575.0,575.0
2022-09-01,142.598,487.0,487.0
2022-10-01,138.887,474.0,474.0
2022-11-01,99.801,341.0,341.0
2022-12-01,76.119,260.0,260.0
2023-01-01,41.0,140.0,140.0
2023-02-01,91.0,310.0,310.0
2023-03-01,132.0,450.0,450.0
2023-04-01,159.0,543.0,543.0
2023-05-01,190.0,648.0,648.0
2023-06-01,152.0,519.0,519.0
2023-07-01,165.0,563.0,563.0
2023-08-01,151.0,515.0,515.0
2023-09-01,134.0,457.0,457.0
2023-10-01,100.0,341.0,341.0
2023-11-01,77.0,263.0,263.0
2023-12-01,47.0,160.0,160.0
2024-01-01,27.0,92.0,92.0
2024-02-01,125.0,427.0,427.0
2024-03-01,116.0,396.0,396.0
2024-04-01,136.0,464.0,464.0
2024-05-01,180.0,614.0,614.0
2024-06-01,159.0,543.0,543.0
2024-07-01,176.0,601.0,601.0
2024-08-01,137.0,467.0,467.0
2024-09-01,120.0,409.0,409.0
2024-10-01,145.0,495.0,495.0
2024-11-01,90.0,307.0,307.0
2024-12-01,44.0,150.0,150.0
