measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,105.223,907.0,1073.0,1294.692,11153.0,13194.0
2003-02-01,90.811,782.0,926.0,1117.3590000000002,9625.0,11387.0
2003-03-01,85.768,739.0,874.0,1055.3120000000001,9091.0,10755.0
2003-04-01,83.846,722.0,855.0,1031.6580000000001,8887.0,10514.0
2003-05-01,88.14800000000001,759.0,899.0,1084.601,9343.0,11053.0
2003-06-01,92.675,799.0,945.0,1140.304,9823.0,11621.0
2003-07-01,103.268,890.0,1053.0,1270.6390000000001,10946.0,12949.0
2003-08-01,107.51400000000001,926.0,1096.0,1322.8870000000002,11396.0,13481.0
2003-09-01,87.943,758.0,896.0,1082.0710000000001,9321.0,11027.0
2003-10-01,88.4,762.0,901.0,1087.692,9370.0,11085.0
2003-11-01,88.36800000000001,761.0,901.0,1087.3010000000002,9366.0,11081.0
2003-12-01,102.036,879.0,1040.0,1255.4840000000002,10815.0,12795.0
2004-01-01,104.49705,1212.73,1395.81,813.35395,9439.34,10864.27
2004-02-01,40.68851,472.21,543.49,765.43549,8883.22,10224.21
2004-03-01,42.16921,489.39,563.27,679.23679,7882.85,9072.82
2004-04-01,48.29609,560.5,645.11,581.74991,6751.46,7770.66
2004-05-01,52.25091,606.4,697.93,461.18309,5352.24,6160.19
2004-06-01,55.49995,644.1,741.33,496.49205,5762.0,6631.83
2004-07-01,49.86517,578.71,666.07,562.59083,6529.1,7514.72
2004-08-01,40.93911,475.12,546.84,547.84489,6357.97,7317.78
2004-09-01,53.98695,626.54,721.12,503.42605,5842.48,6724.43
2004-10-01,79.78023,925.89,1065.66,604.49877,7015.48,8074.53
2004-11-01,39.4213,457.5,526.57,567.1597,6582.15,7575.78
2004-12-01,70.28846,815.73,938.87,594.04554,6894.15,7934.86
2005-01-01,61.6715,715.73,839.05,141.5765,1643.07,1926.16
2005-02-01,14.194859999999998,164.74,193.12,125.51214,1456.62,1707.59
2005-03-01,12.18174,141.38,165.73,149.77526,1738.22,2037.71
2005-04-01,12.190069999999999,141.47,165.85,153.55593,1782.08,2089.15
2005-05-01,12.29009,142.63,167.21,124.57091,1445.7,1694.8
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0
