measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,3.198,38.0,38.0
2003-02-01,2.8120000000000003,33.0,33.0
2003-03-01,2.809,33.0,33.0
2003-04-01,2.38,28.0,28.0
2003-05-01,2.592,30.0,30.0
2003-06-01,2.783,33.0,33.0
2003-07-01,3.1220000000000003,37.0,37.0
2003-08-01,3.353,39.0,39.0
2003-09-01,2.859,34.0,34.0
2003-10-01,3.064,36.0,36.0
2003-11-01,2.939,35.0,35.0
2003-12-01,3.088,36.0,36.0
2004-01-01,0.662,8.0,8.0
2004-02-01,2.176,26.0,26.0
2004-03-01,1.23,15.0,15.0
2004-04-01,1.135,14.0,14.0
2004-05-01,2.365,28.0,28.0
2004-06-01,1.5610000000000002,19.0,19.0
2004-07-01,0.71,8.0,8.0
2004-08-01,2.129,25.0,25.0
2004-09-01,8.704,104.0,104.0
2004-10-01,0.5680000000000001,7.0,7.0
2004-11-01,13.482000000000001,161.0,161.0
2004-12-01,1.2770000000000001,15.0,15.0
2005-01-01,7.658,83.5,83.5
2005-02-01,2.6310000000000002,28.69,28.69
2005-03-01,2.916,31.8,31.8
2005-04-01,3.532,38.51,38.51
2005-05-01,3.28,35.77,35.77
2005-06-01,4.258,46.42,46.42
2005-07-01,4.3340000000000005,47.26,47.26
2005-08-01,5.091,55.51,55.51
2005-09-01,3.333,36.34,36.34
2005-10-01,3.701,40.36,40.36
2005-11-01,2.975,32.45,32.45
2005-12-01,6.291,68.6,68.6
2006-01-01,3.761,44.0,44.0
2006-02-01,1.9680000000000002,23.0,23.0
2006-03-01,1.653,19.0,19.0
2006-04-01,3.1660000000000004,37.0,37.0
2006-05-01,2.96,35.0,35.0
2006-06-01,2.69,32.0,32.0
2006-07-01,3.8970000000000002,46.0,46.0
2006-08-01,3.78,45.0,45.0
2006-09-01,1.737,20.0,20.0
2006-10-01,1.834,22.0,22.0
2006-11-01,2.16,25.0,25.0
2006-12-01,2.3930000000000002,28.0,28.0
2007-01-01,2.709,29.0,29.0
2007-02-01,3.084,35.0,35.0
2007-03-01,2.571,29.0,29.0
2007-04-01,2.7270000000000003,35.0,35.0
2007-05-01,2.809,35.0,35.0
2007-06-01,3.301,41.0,41.0
2007-07-01,2.581,29.0,29.0
2007-08-01,2.065,23.0,23.0
2007-09-01,1.9560000000000002,23.0,23.0
2007-10-01,2.811,35.0,35.0
2007-11-01,2.3080000000000003,29.0,29.0
2007-12-01,4.078,46.0,46.0
2008-01-01,1.603,18.0,18.0
2008-02-01,0.9670000000000001,12.0,12.0
2008-03-01,1.5490000000000002,24.0,24.0
2008-04-01,1.1500000000000001,18.0,18.0
2008-05-01,1.085,18.0,18.0
2008-06-01,1.854,29.0,29.0
2008-07-01,1.508,24.0,24.0
2008-08-01,1.566,24.0,24.0
2008-09-01,1.2750000000000001,18.0,18.0
2008-10-01,1.391,24.0,24.0
2008-11-01,1.201,18.0,18.0
2008-12-01,1.851,29.0,29.0
2009-01-01,2.842,35.0,35.0
2009-02-01,2.517,35.0,35.0
2009-03-01,2.319,29.0,29.0
2009-04-01,1.8820000000000001,23.0,23.0
2009-05-01,4.035,52.0,52.0
2009-06-01,3.0940000000000003,41.0,41.0
2009-07-01,2.009,23.0,23.0
2009-08-01,2.233,29.0,29.0
2009-09-01,2.124,29.0,29.0
2009-10-01,2.0380000000000003,29.0,29.0
2009-11-01,2.108,29.0,29.0
2009-12-01,2.799,35.0,35.0
2010-01-01,1.282,18.0,18.0
2010-02-01,0.8250000000000001,12.0,12.0
2010-03-01,1.06,18.0,18.0
2010-04-01,0.796,12.0,12.0
2010-05-01,1.683,23.0,23.0
2010-06-01,1.3900000000000001,18.0,18.0
2010-07-01,1.171,18.0,18.0
2010-08-01,1.208,18.0,18.0
2010-09-01,0.9860000000000001,12.0,12.0
2010-10-01,0.611,6.0,6.0
2010-11-01,0.811,12.0,12.0
2010-12-01,1.177,18.0,18.0
2011-01-01,3.332,33.0,33.0
2011-02-01,1.971,22.0,22.0
2011-03-01,1.809,22.0,22.0
2011-04-01,2.235,28.0,28.0
2011-05-01,2.231,28.0,28.0
2011-06-01,2.866,33.0,33.0
2011-07-01,1.844,22.0,22.0
2011-08-01,1.789,22.0,22.0
2011-09-01,1.078,11.0,11.0
2011-10-01,1.393,17.0,17.0
2011-11-01,2.371,28.0,28.0
2011-12-01,2.081,22.0,22.0
2012-01-01,3.055,46.0,46.0
2012-02-01,1.206,17.0,17.0
2012-03-01,1.313,17.0,17.0
2012-04-01,1.136,17.0,17.0
2012-05-01,1.113,17.0,17.0
2012-06-01,1.754,23.0,23.0
2012-07-01,2.264,35.0,35.0
2012-08-01,1.744,23.0,23.0
2012-09-01,1.345,17.0,17.0
2012-10-01,1.705,23.0,23.0
2012-11-01,1.912,29.0,29.0
2012-12-01,2.453,35.0,35.0
2013-01-01,1.48,17.0,17.0
2013-02-01,1.436,17.0,17.0
2013-03-01,1.424,17.0,17.0
2013-04-01,0.934,12.0,12.0
2013-05-01,1.972,23.0,23.0
2013-06-01,1.683,17.0,17.0
2013-07-01,2.418,29.0,29.0
2013-08-01,1.237,17.0,17.0
2013-09-01,1.656,17.0,17.0
2013-10-01,1.06,12.0,12.0
2013-11-01,1.435,17.0,17.0
2013-12-01,1.265,17.0,17.0
2014-01-01,3.827,46.0,46.0
2014-02-01,1.961,23.0,23.0
2014-03-01,1.873,23.0,23.0
2014-04-01,1.139,11.0,11.0
2014-05-01,1.089,11.0,11.0
2014-06-01,1.275,11.0,11.0
2014-07-01,0.843,11.0,11.0
2014-08-01,1.24,11.0,11.0
2014-09-01,0.532,6.0,6.0
2014-10-01,0.577,6.0,6.0
2014-11-01,0.756,6.0,6.0
2014-12-01,0.888,11.0,11.0
2015-01-01,1.289,23.0,23.0
2015-02-01,0.976,12.0,12.0
2015-03-01,1.099,12.0,12.0
2015-04-01,0.761,12.0,12.0
2015-05-01,1.194,12.0,12.0
2015-06-01,1.328,17.0,17.0
2015-07-01,1.429,17.0,17.0
2015-08-01,0.848,12.0,12.0
2015-09-01,0.663,6.0,6.0
2015-10-01,0.701,6.0,6.0
2015-11-01,1.037,12.0,12.0
2015-12-01,1.675,17.0,17.0
2016-01-01,1.137,12.0,12.0
2016-02-01,1.132,12.0,12.0
2016-03-01,1.175,12.0,12.0
2016-04-01,0.963,12.0,12.0
2016-05-01,1.54,17.0,17.0
2016-06-01,1.33,17.0,17.0
2016-07-01,1.206,12.0,12.0
2016-08-01,1.209,12.0,12.0
2016-09-01,0.848,12.0,12.0
2016-10-01,0.823,12.0,12.0
2016-11-01,1.534,17.0,17.0
2016-12-01,2.103,23.0,23.0
2017-01-01,1.14,6.0,6.0
2017-02-01,0.9,12.0,12.0
2017-03-01,1.184,12.0,12.0
2017-04-01,0.901,12.0,12.0
2017-05-01,1.317,12.0,12.0
2017-06-01,1.322,12.0,12.0
2017-07-01,1.231,12.0,12.0
2017-08-01,1.026,12.0,12.0
2017-09-01,0.982,12.0,12.0
2017-10-01,0.915,12.0,12.0
2017-11-01,1.961,17.0,17.0
2017-12-01,1.121,12.0,12.0
2018-01-01,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-12-01,4.0,63.0,63.0
2019-01-01,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0
2019-12-01,0.0,23.0,23.0
2020-01-01,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0
2020-12-01,0.0,18.0,18.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,6.0,6.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
