measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,842.331,13661.0,13661.0
2003-02-01,715.785,11608.0,11608.0
2003-03-01,790.945,12827.0,12827.0
2003-04-01,686.013,11126.0,11126.0
2003-05-01,617.311,10011.0,10011.0
2003-06-01,738.216,11972.0,11972.0
2003-07-01,892.556,14475.0,14475.0
2003-08-01,841.7,13650.0,13650.0
2003-09-01,782.2280000000001,12686.0,12686.0
2003-10-01,764.946,12406.0,12406.0
2003-11-01,729.095,11824.0,11824.0
2003-12-01,823.875,13361.0,13361.0
2004-01-01,858.0,13161.0,13161.0
2004-02-01,858.0,13161.0,13161.0
2004-03-01,858.0,13161.0,13161.0
2004-04-01,858.0,13161.0,13161.0
2004-05-01,858.0,13161.0,13161.0
2004-06-01,858.0,13161.0,13161.0
2004-07-01,858.0,13161.0,13161.0
2004-08-01,858.0,13161.0,13161.0
2004-09-01,858.0,13161.0,13161.0
2004-10-01,858.0,13161.0,13161.0
2004-11-01,858.0,13161.0,13161.0
2004-12-01,858.0,13161.0,13161.0
2005-01-01,727.725,11563.25,11563.25
2005-02-01,649.188,10315.33,10315.33
2005-03-01,741.4630000000001,11781.53,11781.53
2005-04-01,739.93,11757.18,11757.18
2005-05-01,813.445,12925.31,12925.31
2005-06-01,805.889,12805.25,12805.25
2005-07-01,834.455,13259.15,13259.15
2005-08-01,830.6840000000001,13199.22,13199.22
2005-09-01,782.499,12433.58,12433.58
2005-10-01,789.874,12550.77,12550.77
2005-11-01,795.537,12640.75,12640.75
2005-12-01,797.311,12668.94,12668.94
2006-01-01,1166.257,16473.0,16473.0
2006-02-01,1077.799,15224.0,15224.0
2006-03-01,1188.884,16793.0,16793.0
2006-04-01,874.731,12355.0,12355.0
2006-05-01,1069.433,15105.0,15105.0
2006-06-01,1120.2730000000001,15824.0,15824.0
2006-07-01,1162.6580000000001,16422.0,16422.0
2006-08-01,1155.6660000000002,16323.0,16323.0
2006-09-01,1105.422,15614.0,15614.0
2006-10-01,1147.067,16202.0,16202.0
2006-11-01,1158.5230000000001,16364.0,16364.0
2006-12-01,1116.286,15767.0,15767.0
2007-01-01,689.729,9546.0,9546.0
2007-02-01,655.379,9070.0,9070.0
2007-03-01,801.8,11097.0,11097.0
2007-04-01,1012.359,14011.0,14011.0
2007-05-01,1338.42,18523.0,18523.0
2007-06-01,1246.692,17254.0,17254.0
2007-07-01,1315.37,18204.0,18204.0
2007-08-01,1258.86,17422.0,17422.0
2007-09-01,1298.786,17975.0,17975.0
2007-10-01,1374.624,19024.0,19024.0
2007-11-01,903.974,12511.0,12511.0
2007-12-01,782.0070000000001,10823.0,10823.0
2008-01-01,1044.58,14138.0,14138.0
2008-02-01,920.504,12459.0,12459.0
2008-03-01,1001.922,13561.0,13561.0
2008-04-01,1160.738,15711.0,15711.0
2008-05-01,1258.932,17040.0,17040.0
2008-06-01,1310.202,17734.0,17734.0
2008-07-01,1031.111,13956.0,13956.0
2008-08-01,1219.03,16500.0,16500.0
2008-09-01,1242.2250000000001,16813.0,16813.0
2008-10-01,1213.824,16429.0,16429.0
2008-11-01,910.124,12319.0,12319.0
2008-12-01,911.808,12341.0,12341.0
2009-01-01,846.057,10503.0,10503.0
2009-02-01,836.619,10386.0,10386.0
2009-03-01,1026.9370000000001,12749.0,12749.0
2009-04-01,976.725,12125.0,12125.0
2009-05-01,1340.9260000000002,16646.0,16646.0
2009-06-01,1171.143,14538.0,14538.0
2009-07-01,1246.463,15474.0,15474.0
2009-08-01,1220.376,15150.0,15150.0
2009-09-01,828.726,10288.0,10288.0
2009-10-01,1164.608,14457.0,14457.0
2009-11-01,1313.076,16301.0,16301.0
2009-12-01,997.344,12381.0,12381.0
2010-01-01,1032.478,11648.0,11648.0
2010-02-01,1108.5230000000001,12505.0,12505.0
2010-03-01,1398.851,15781.0,15781.0
2010-04-01,1422.285,16045.0,16045.0
2010-05-01,1309.141,14769.0,14769.0
2010-06-01,1110.0990000000002,12523.0,12523.0
2010-07-01,992.572,11198.0,11198.0
2010-08-01,1057.105,11926.0,11926.0
2010-09-01,1138.9450000000002,12849.0,12849.0
2010-10-01,798.6,9009.0,9009.0
2010-11-01,604.3240000000001,6818.0,6818.0
2010-12-01,760.077,8575.0,8575.0
2011-01-01,968.118,10446.0,10446.0
2011-02-01,842.174,9087.0,9087.0
2011-03-01,851.632,9189.0,9189.0
2011-04-01,938.582,10127.0,10127.0
2011-05-01,1155.79,12471.0,12471.0
2011-06-01,1207.309,13027.0,13027.0
2011-07-01,1066.904,11512.0,11512.0
2011-08-01,1239.417,13374.0,13374.0
2011-09-01,1064.375,11485.0,11485.0
2011-10-01,1091.187,11774.0,11774.0
2011-11-01,1242.33,13405.0,13405.0
2011-12-01,1046.182,11289.0,11289.0
2012-01-01,818.903,8398.0,8398.0
2012-02-01,813.999,8347.0,8347.0
2012-03-01,861.14,8831.0,8831.0
2012-04-01,997.955,10234.0,10234.0
2012-05-01,1028.914,10551.0,10551.0
2012-06-01,938.714,9626.0,9626.0
2012-07-01,1215.148,12461.0,12461.0
2012-08-01,1180.872,12109.0,12109.0
