measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2011-01-01,60.109,336.0,336.0
2011-02-01,11.395,63.0,63.0
2011-03-01,6.598,34.0,34.0
2011-04-01,2.688,17.0,17.0
2011-05-01,0.74,6.0,6.0
2011-06-01,23.409,131.0,131.0
2011-07-01,39.489,217.0,217.0
2011-08-01,23.871,131.0,131.0
2011-09-01,13.246,74.0,74.0
2011-10-01,2.015,11.0,11.0
2011-11-01,7.68,40.0,40.0
2011-12-01,4.76,29.0,29.0
2012-01-01,0.911,11.0,11.0
2012-02-01,0.853,11.0,11.0
2012-03-01,1.961,23.0,23.0
2012-04-01,0.902,11.0,11.0
2012-05-01,2.379,29.0,29.0
2012-06-01,9.973,114.0,114.0
2012-07-01,8.006,91.0,91.0
2012-08-01,3.97,46.0,46.0
2012-09-01,0.735,6.0,6.0
2012-10-01,2.543,29.0,29.0
2012-11-01,1.476,17.0,17.0
2012-12-01,1.291,17.0,17.0
2013-01-01,39.839,234.0,234.0
2013-02-01,28.481,168.0,168.0
2013-03-01,1.215,6.0,6.0
2013-04-01,0.58,6.0,6.0
2013-05-01,0.537,6.0,6.0
2013-06-01,2.233,12.0,12.0
2013-07-01,16.505,96.0,96.0
2013-08-01,3.054,18.0,18.0
2013-09-01,1.931,12.0,12.0
2013-10-01,0.289,0.0,0.0
2013-11-01,1.944,12.0,12.0
2013-12-01,37.392,222.0,222.0
2014-01-01,75.515,1332.0,1332.0
2014-02-01,22.577,396.0,396.0
2014-03-01,25.317,444.0,444.0
2014-04-01,0.238,6.0,6.0
2014-05-01,0.074,0.0,0.0
2014-06-01,0.667,12.0,12.0
2014-07-01,1.068,18.0,18.0
2014-08-01,2.597,48.0,48.0
2014-09-01,1.007,18.0,18.0
2014-10-01,0.367,6.0,6.0
2014-11-01,1.217,24.0,24.0
2014-12-01,3.356,60.0,60.0
2015-01-01,7.372,72.0,72.0
2015-02-01,163.854,1518.0,1518.0
2015-03-01,2.521,24.0,24.0
2015-04-01,3.465,30.0,30.0
2015-05-01,1.996,18.0,18.0
2015-06-01,0.546,6.0,6.0
2015-07-01,9.904,90.0,90.0
2015-08-01,3.414,30.0,30.0
2015-09-01,7.33,66.0,66.0
2015-10-01,0.878,6.0,6.0
2015-11-01,0.575,6.0,6.0
2015-12-01,1.145,12.0,12.0
2016-01-01,5.459,42.0,42.0
2016-02-01,3.063,18.0,18.0
2016-03-01,0.852,6.0,6.0
2016-04-01,1.933,12.0,12.0
2016-05-01,10.845,72.0,72.0
2016-06-01,2.004,12.0,12.0
2016-07-01,11.23,72.0,72.0
2016-08-01,20.676,132.0,132.0
2016-09-01,3.294,24.0,24.0
2016-10-01,0.459,0.0,0.0
2016-11-01,3.106,18.0,18.0
2016-12-01,12.079,78.0,78.0
2017-01-01,1.503,12.0,12.0
2017-02-01,2.725,24.0,24.0
2017-03-01,17.551,174.0,174.0
2017-04-01,3.09,30.0,30.0
2017-05-01,3.62,36.0,36.0
2017-06-01,3.213,30.0,30.0
2017-07-01,3.993,42.0,42.0
2017-08-01,3.524,36.0,36.0
2017-09-01,4.134,42.0,42.0
2017-10-01,3.135,30.0,30.0
2017-11-01,6.372,60.0,60.0
2017-12-01,31.14,306.0,306.0
2018-01-01,48.986,486.0,486.0
2018-02-01,1.885,18.0,18.0
2018-03-01,2.093,18.0,18.0
2018-04-01,1.605,18.0,18.0
2018-05-01,1.78,18.0,18.0
2018-06-01,1.532,18.0,18.0
2018-07-01,2.111,18.0,18.0
2018-08-01,3.802,36.0,36.0
2018-09-01,1.87,18.0,18.0
2018-10-01,1.693,18.0,18.0
2018-11-01,3.641,36.0,36.0
2018-12-01,2.002,18.0,18.0
2019-01-01,3.223,36.0,36.0
2019-02-01,2.016,24.0,24.0
2019-03-01,2.101,24.0,24.0
2019-04-01,1.632,18.0,18.0
2019-05-01,0.835,6.0,6.0
2019-06-01,1.017,12.0,12.0
2019-07-01,1.382,12.0,12.0
2019-08-01,2.636,30.0,30.0
2019-09-01,1.27,12.0,12.0
2019-10-01,1.997,18.0,18.0
2019-11-01,2.761,30.0,30.0
2019-12-01,3.13,30.0,30.0
2020-01-01,1.954,24.0,24.0
2020-02-01,2.086,24.0,24.0
2020-03-01,1.621,18.0,18.0
2020-04-01,1.801,18.0,18.0
2020-05-01,1.26,12.0,12.0
2020-06-01,1.224,12.0,12.0
2020-07-01,1.454,18.0,18.0
2020-08-01,1.372,18.0,18.0
2020-09-01,1.555,18.0,18.0
2020-10-01,2.442,30.0,30.0
2020-11-01,2.459,30.0,30.0
2020-12-01,13.772,156.0,156.0
2021-01-01,4.65,54.0,54.0
2021-02-01,6.327,60.0,60.0
2021-03-01,3.642,36.0,36.0
2021-04-01,5.111,48.0,48.0
