measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-01-01,,,,0.0,0.0,0.0
2016-02-01,,,,0.0,0.0,0.0
2016-03-01,,,,0.0,0.0,0.0
2016-04-01,,,,0.0,0.0,0.0
2016-05-01,,,,0.0,0.0,0.0
2016-06-01,,,,0.0,0.0,0.0
2016-07-01,,,,0.0,0.0,0.0
2016-08-01,,,,0.0,0.0,0.0
2016-09-01,,,,0.0,0.0,0.0
2016-10-01,,,,0.0,0.0,0.0
2016-11-01,,,,0.0,0.0,0.0
2016-12-01,,,,0.0,0.0,0.0
2017-01-01,,,,245.53,2262.0,2262.0
2017-02-01,,,,400.025,3685.0,3685.0
2017-03-01,,,,549.203,5060.0,5060.0
2017-04-01,,,,579.106,5335.0,5335.0
2017-05-01,,,,574.786,5296.0,5296.0
2017-06-01,,,,690.408,6361.0,6361.0
2017-07-01,,,,675.125,6220.0,6220.0
2017-08-01,,,,669.477,6168.0,6168.0
2017-09-01,,,,540.565,4980.0,4980.0
2017-10-01,,,,477.438,4399.0,4399.0
2017-11-01,,,,293.374,2703.0,2703.0
2017-12-01,,,,214.963,1980.0,1980.0
2018-01-01,0.0,0.0,0.0,280.589,2554.0,2554.0
2018-02-01,0.0,0.0,0.0,307.181,2797.0,2797.0
2018-03-01,0.0,0.0,0.0,494.963,4506.0,4506.0
2018-04-01,0.0,0.0,0.0,552.492,5030.0,5030.0
2018-05-01,0.0,0.0,0.0,696.314,6339.0,6339.0
2018-06-01,0.0,0.0,0.0,678.946,6181.0,6181.0
2018-07-01,0.0,0.0,0.0,797.803,7263.0,7263.0
2018-08-01,0.0,0.0,0.0,644.755,5870.0,5870.0
2018-09-01,0.0,0.0,0.0,398.901,3632.0,3632.0
2018-10-01,0.0,0.0,0.0,382.62,3483.0,3483.0
2018-11-01,0.0,0.0,0.0,228.486,2080.0,2080.0
2018-12-01,0.0,0.0,0.0,316.95,2886.0,2886.0
2019-01-01,,,,324.362,2888.0,2888.0
2019-02-01,,,,374.603,3336.0,3336.0
2019-03-01,0.0,0.0,0.0,526.579,4689.0,4689.0
2019-04-01,0.0,0.0,0.0,577.133,5139.0,5139.0
2019-05-01,0.0,0.0,0.0,582.785,5190.0,5190.0
2019-06-01,0.0,0.0,0.0,642.759,5724.0,5724.0
2019-07-01,0.0,0.0,0.0,769.615,6853.0,6853.0
2019-08-01,0.0,0.0,0.0,637.107,5673.0,5673.0
2019-09-01,0.0,0.0,0.0,600.683,5349.0,5349.0
2019-10-01,0.0,0.0,0.0,406.317,3618.0,3618.0
2019-11-01,0.0,0.0,0.0,328.131,2922.0,2922.0
2019-12-01,0.0,0.0,0.0,206.926,1843.0,1843.0
2020-01-01,-22.645,0.0,0.0,318.8,2795.0,2795.0
2020-02-01,-19.272,0.0,0.0,417.575,3661.0,3661.0
2020-03-01,-21.384,0.0,0.0,635.375,5570.0,5570.0
2020-04-01,-20.937,0.0,0.0,609.2,5341.0,5341.0
2020-05-01,-21.581,0.0,0.0,858.856,7530.0,7530.0
2020-06-01,-15.853,0.0,0.0,811.443,7114.0,7114.0
2020-07-01,-20.719,0.0,0.0,799.096,7006.0,7006.0
2020-08-01,-21.721,0.0,0.0,755.388,6622.0,6622.0
2020-09-01,-21.455,0.0,0.0,655.871,5750.0,5750.0
