measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2011-01-01,1895.724,24281.0,24281.0
2011-02-01,1801.868,23079.0,23079.0
2011-03-01,2040.713,26138.0,26138.0
2011-04-01,1572.035,20135.0,20135.0
2011-05-01,2049.072,26245.0,26245.0
2011-06-01,2025.19,25940.0,25940.0
2011-07-01,2157.557,27635.0,27635.0
2011-08-01,2082.529,26674.0,26674.0
2011-09-01,2124.801,27215.0,27215.0
2011-10-01,2136.91,27371.0,27371.0
2011-11-01,1831.637,23460.0,23460.0
2011-12-01,2221.964,28460.0,28460.0
2012-01-01,2682.573,26910.0,26910.0
2012-02-01,2498.337,25061.0,25061.0
2012-03-01,2588.279,25963.0,25963.0
2012-04-01,2453.933,24616.0,24616.0
2012-05-01,2776.742,27854.0,27854.0
2012-06-01,2693.566,27020.0,27020.0
2012-07-01,2696.832,27052.0,27052.0
2012-08-01,2621.68,26298.0,26298.0
2012-09-01,2679.933,26883.0,26883.0
2012-10-01,2441.197,24488.0,24488.0
2012-11-01,1890.721,18966.0,18966.0
2012-12-01,2572.207,25802.0,25802.0
2013-01-01,1658.015,14580.0,14580.0
2013-02-01,1518.613,13354.0,13354.0
2013-03-01,1882.358,16552.0,16552.0
2013-04-01,1800.697,15834.0,15834.0
2013-05-01,1802.166,15847.0,15847.0
2013-06-01,1744.465,15339.0,15339.0
2013-07-01,1895.643,16669.0,16669.0
2013-08-01,1956.611,17205.0,17205.0
2013-09-01,1835.315,16138.0,16138.0
2013-10-01,1912.52,16817.0,16817.0
2013-11-01,1864.978,16400.0,16400.0
2013-12-01,1982.619,17434.0,17434.0
2014-01-01,1197.053,18051.0,18051.0
2014-02-01,1170.764,17655.0,17655.0
2014-03-01,1276.863,19255.0,19255.0
2014-04-01,1295.604,19538.0,19538.0
2014-05-01,1318.265,19880.0,19880.0
2014-06-01,1383.639,20866.0,20866.0
2014-07-01,1299.439,19595.0,19595.0
2014-08-01,1378.069,20782.0,20782.0
2014-09-01,1383.922,20870.0,20870.0
2014-10-01,1409.001,21248.0,21248.0
2014-11-01,1326.156,19999.0,19999.0
2014-12-01,1423.225,21463.0,21463.0
2015-01-01,856.632,9042.0,9042.0
2015-02-01,670.145,7074.0,7074.0
2015-03-01,715.783,7555.0,7555.0
2015-04-01,733.21,7739.0,7739.0
2015-05-01,793.201,8372.0,8372.0
2015-06-01,850.527,8978.0,8978.0
2015-07-01,910.126,9606.0,9606.0
2015-08-01,911.085,9617.0,9617.0
