measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,77.0,263.0,263.0
2023-10-01,120.0,409.0,409.0
2023-11-01,82.0,280.0,280.0
2023-12-01,48.0,164.0,164.0
2024-01-01,54.0,184.0,184.0
2024-02-01,114.0,389.0,389.0
2024-03-01,186.0,635.0,635.0
2024-04-01,191.0,652.0,652.0
2024-05-01,227.0,775.0,775.0
2024-06-01,241.0,822.0,822.0
2024-07-01,253.0,863.0,863.0
2024-08-01,198.0,676.0,676.0
2024-09-01,232.0,792.0,792.0
2024-10-01,140.0,478.0,478.0
2024-11-01,63.0,215.0,215.0
2024-12-01,47.0,160.0,160.0
