measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-08-01,518.353,4584.0,4584.0
2021-09-01,441.494,3905.0,3905.0
2021-10-01,296.157,2619.0,2619.0
2021-11-01,182.066,1610.0,1610.0
2021-12-01,115.93,1025.0,1025.0
2022-01-01,353.663,1207.0,1207.0
2022-02-01,532.099,1816.0,1816.0
2022-03-01,699.262,2386.0,2386.0
2022-04-01,592.253,2021.0,2021.0
2022-05-01,874.703,2984.0,2984.0
2022-06-01,1096.739,3742.0,3742.0
2022-07-01,1066.225,3638.0,3638.0
2022-08-01,942.544,3216.0,3216.0
2022-09-01,884.512,3018.0,3018.0
2022-10-01,589.801,2012.0,2012.0
2022-11-01,317.868,1085.0,1085.0
2022-12-01,152.331,520.0,520.0
2023-01-01,665.0,2269.0,2269.0
2023-02-01,650.0,2218.0,2218.0
2023-03-01,687.0,2344.0,2344.0
2023-04-01,644.0,2197.0,2197.0
2023-05-01,657.0,2242.0,2242.0
2023-06-01,692.0,2361.0,2361.0
2023-07-01,687.0,2344.0,2344.0
2023-08-01,664.0,2266.0,2266.0
2023-09-01,610.0,2081.0,2081.0
2023-10-01,701.0,2392.0,2392.0
2023-11-01,674.0,2300.0,2300.0
2023-12-01,629.0,2146.0,2146.0
2024-01-01,233.0,795.0,795.0
2024-02-01,487.0,1662.0,1662.0
2024-03-01,754.0,2573.0,2573.0
2024-04-01,747.0,2549.0,2549.0
2024-05-01,985.0,3361.0,3361.0
2024-06-01,910.0,3105.0,3105.0
2024-07-01,1024.0,3494.0,3494.0
2024-08-01,882.0,3009.0,3009.0
2024-09-01,880.0,3003.0,3003.0
2024-10-01,598.0,2040.0,2040.0
2024-11-01,272.0,928.0,928.0
2024-12-01,191.0,652.0,652.0
