measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2018-12-01,236.0,4587.0,4587.0
2019-01-01,772.387,5031.0,5031.0
2019-02-01,716.166,4664.0,4664.0
2019-03-01,624.532,4067.0,4067.0
2019-04-01,438.232,2854.0,2854.0
2019-05-01,377.631,2459.0,2459.0
2019-06-01,504.96,3289.0,3289.0
2019-07-01,796.022,5184.0,5184.0
2019-08-01,935.023,6089.0,6089.0
2019-09-01,822.751,5358.0,5358.0
2019-10-01,842.674,5487.0,5487.0
2019-11-01,826.444,5383.0,5383.0
2019-12-01,857.178,5582.0,5582.0
2020-01-01,638.147,4496.0,4496.0
2020-02-01,563.546,3970.0,3970.0
2020-03-01,625.574,4407.0,4407.0
2020-04-01,442.406,3116.0,3116.0
2020-05-01,415.981,2930.0,2930.0
2020-06-01,585.165,4122.0,4122.0
2020-07-01,818.585,5766.0,5766.0
2020-08-01,1017.967,7171.0,7171.0
2020-09-01,886.491,6244.0,6244.0
2020-10-01,920.643,6485.0,6485.0
2020-11-01,735.377,5180.0,5180.0
2020-12-01,815.118,5741.0,5741.0
2021-01-01,556.076,4104.0,4104.0
2021-02-01,471.571,3478.0,3478.0
2021-03-01,507.03,3740.0,3740.0
2021-04-01,449.905,3319.0,3319.0
2021-05-01,470.208,3469.0,3469.0
2021-06-01,642.983,4743.0,4743.0
2021-07-01,887.304,6546.0,6546.0
2021-08-01,810.139,5976.0,5976.0
2021-09-01,689.332,5085.0,5085.0
2021-10-01,657.146,4847.0,4847.0
2021-11-01,603.949,4455.0,4455.0
2021-12-01,623.357,4598.0,4598.0
2022-01-01,340.818,3045.0,3045.0
2022-02-01,282.968,2528.0,2528.0
2022-03-01,261.821,2338.0,2338.0
2022-04-01,268.192,2396.0,2396.0
2022-05-01,246.112,2198.0,2198.0
2022-06-01,334.728,2990.0,2990.0
2022-07-01,447.163,3994.0,3994.0
2022-08-01,539.562,4819.0,4819.0
2022-09-01,494.507,4417.0,4417.0
2022-10-01,454.129,4056.0,4056.0
2022-11-01,417.039,3726.0,3726.0
2022-12-01,460.961,4117.0,4117.0
2023-01-01,710.147,4771.0,4771.0
2023-02-01,604.907,4064.0,4064.0
2023-03-01,581.393,3906.0,3906.0
2023-04-01,454.189,3051.0,3051.0
2023-05-01,294.176,1976.0,1976.0
2023-06-01,386.999,2600.0,2600.0
2023-07-01,895.828,6018.0,6018.0
2023-08-01,903.908,6073.0,6073.0
2023-09-01,639.811,4298.0,4298.0
2023-10-01,781.328,5249.0,5249.0
2023-11-01,733.97,4931.0,4931.0
2023-12-01,826.344,5552.0,5552.0
2024-01-01,730.0,5016.0,5016.0
2024-02-01,660.0,4545.0,4545.0
2024-03-01,709.0,4913.0,4913.0
2024-04-01,681.0,4733.0,4733.0
2024-05-01,692.0,4837.0,4837.0
2024-06-01,646.0,4515.0,4515.0
2024-07-01,658.0,4609.0,4609.0
2024-08-01,663.0,4667.0,4667.0
2024-09-01,631.0,4481.0,4481.0
2024-10-01,627.0,4455.0,4455.0
2024-11-01,645.0,4500.0,4500.0
2024-12-01,669.0,4688.0,4688.0
