measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-06-01,3469.0,48748.0,48748.0
2003-07-01,1921.0,34069.0,34069.0
2003-08-01,3322.0,39512.0,39512.0
2003-09-01,-27.0,0.0,0.0
2003-10-01,-66.0,0.0,0.0
2003-11-01,-29.0,0.0,0.0
2003-12-01,-32.0,0.0,0.0
2004-01-01,-42.0,0.0,0.0
2004-02-01,-78.0,102.0,102.0
2004-03-01,0.0,0.0,0.0
2004-04-01,-39.0,0.0,0.0
2004-05-01,260.0,3926.0,3926.0
2004-06-01,140.0,3005.0,3005.0
2004-07-01,283.0,3634.0,3634.0
2004-08-01,140.0,2506.0,2506.0
2004-09-01,408.0,5384.0,5384.0
2004-10-01,-24.0,0.0,0.0
2004-11-01,-22.0,0.0,0.0
2004-12-01,-50.0,0.0,0.0
2005-01-01,-45.0,0.0,0.0
2005-02-01,-39.0,0.0,0.0
2005-03-01,-52.0,0.0,0.0
2005-04-01,-51.0,0.0,0.0
2005-05-01,67.0,1499.0,1499.0
2005-06-01,2039.0,26148.0,26148.0
2005-07-01,3251.0,42320.0,42320.0
2005-08-01,2213.0,27888.0,27888.0
2005-09-01,573.0,8565.0,8565.0
2005-10-01,-64.0,0.0,0.0
2005-11-01,-44.0,0.0,0.0
2005-12-01,-48.0,0.0,0.0
2006-01-01,-64.0,0.0,0.0
2006-02-01,-51.0,0.0,0.0
2006-03-01,-66.0,0.0,0.0
2006-04-01,162.0,2623.0,2623.0
2006-05-01,-35.0,0.0,0.0
2006-06-01,1588.0,20534.0,20534.0
2006-07-01,6243.0,81802.0,81802.0
2006-08-01,5878.0,71138.0,71138.0
2006-09-01,-4.0,457.0,457.0
2006-10-01,324.0,4588.0,4588.0
2006-11-01,-45.0,0.0,0.0
2006-12-01,-52.0,0.0,0.0
2007-01-01,-64.0,0.0,0.0
2007-02-01,1480.0,15918.0,15918.0
2007-03-01,-42.0,0.0,0.0
2007-04-01,-48.0,0.0,0.0
2007-05-01,2439.0,34659.0,34659.0
2007-06-01,635.0,9354.0,9354.0
2007-07-01,316.0,4757.0,4757.0
2007-08-01,4367.0,58829.0,58829.0
2007-09-01,226.0,3336.0,3336.0
2007-10-01,-40.0,0.0,0.0
2007-11-01,-49.0,165.0,165.0
2007-12-01,-58.0,0.0,0.0
2008-01-01,115.159,1990.0,1990.0
2008-02-01,43.268,747.0,747.0
2008-03-01,62.556000000000004,1081.0,1081.0
2008-04-01,115.918,2002.0,2002.0
2008-05-01,117.59100000000001,2031.0,2031.0
2008-06-01,187.99200000000002,3248.0,3248.0
2008-07-01,362.09700000000004,6255.0,6255.0
2008-08-01,305.211,5272.0,5272.0
2008-09-01,123.171,2128.0,2128.0
2008-10-01,121.58600000000001,2100.0,2100.0
2008-11-01,151.584,2619.0,2619.0
2008-12-01,171.86700000000002,2969.0,2969.0
2009-01-01,81.563,1524.0,1524.0
2009-02-01,54.464000000000006,1018.0,1018.0
2009-03-01,94.217,1762.0,1762.0
2009-04-01,74.444,1392.0,1392.0
2009-05-01,80.066,1497.0,1497.0
2009-06-01,200.325,3745.0,3745.0
2009-07-01,229.351,4288.0,4288.0
2009-08-01,247.02900000000002,4619.0,4619.0
2009-09-01,76.765,1435.0,1435.0
2009-10-01,79.416,1485.0,1485.0
2009-11-01,69.95100000000001,1308.0,1308.0
2009-12-01,85.409,1597.0,1597.0
2010-01-01,122.569,2150.0,2150.0
2010-02-01,49.232,864.0,864.0
2010-03-01,58.518,1027.0,1027.0
2010-04-01,63.73500000000001,1118.0,1118.0
2010-05-01,76.675,1345.0,1345.0
2010-06-01,191.11100000000002,3353.0,3353.0
2010-07-01,298.062,5230.0,5230.0
2010-08-01,332.404,5832.0,5832.0
2010-09-01,105.08500000000001,1844.0,1844.0
2010-10-01,70.664,1240.0,1240.0
2010-11-01,40.869,717.0,717.0
2010-12-01,65.07600000000001,1142.0,1142.0
