measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,44.0,150.0,150.0
2023-03-01,137.0,467.0,467.0
2023-04-01,459.0,1566.0,1566.0
2023-05-01,488.0,1665.0,1665.0
2023-06-01,439.0,1498.0,1498.0
2023-07-01,561.0,1914.0,1914.0
2023-08-01,531.0,1812.0,1812.0
2023-09-01,459.0,1566.0,1566.0
2023-10-01,319.0,1088.0,1088.0
2023-11-01,400.0,1365.0,1365.0
2023-12-01,225.0,768.0,768.0
2024-01-01,211.0,720.0,720.0
2024-02-01,521.0,1778.0,1778.0
2024-03-01,519.0,1771.0,1771.0
2024-04-01,722.0,2463.0,2463.0
2024-05-01,730.0,2491.0,2491.0
2024-06-01,742.0,2532.0,2532.0
2024-07-01,768.0,2620.0,2620.0
2024-08-01,706.0,2409.0,2409.0
2024-09-01,668.0,2279.0,2279.0
2024-10-01,536.0,1829.0,1829.0
2024-11-01,305.0,1041.0,1041.0
2024-12-01,222.0,757.0,757.0
