measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-01-01,430.397,3806.0,3806.0
2021-02-01,304.426,2692.0,2692.0
2021-03-01,749.439,6628.0,6628.0
2021-04-01,763.715,6754.0,6754.0
2021-05-01,846.178,7484.0,7484.0
2021-06-01,837.544,7407.0,7407.0
2021-07-01,750.798,6640.0,6640.0
2021-08-01,717.623,6347.0,6347.0
2021-09-01,716.467,6336.0,6336.0
2021-10-01,554.669,4905.0,4905.0
2021-11-01,512.588,4533.0,4533.0
2021-12-01,342.156,3026.0,3026.0
2022-01-01,423.903,1446.0,1446.0
2022-02-01,531.538,1814.0,1814.0
2022-03-01,743.222,2536.0,2536.0
2022-04-01,868.784,2964.0,2964.0
2022-05-01,866.419,2956.0,2956.0
2022-06-01,918.978,3136.0,3136.0
2022-07-01,950.025,3241.0,3241.0
2022-08-01,945.6,3226.0,3226.0
2022-09-01,800.129,2730.0,2730.0
2022-10-01,779.304,2659.0,2659.0
2022-11-01,559.991,1911.0,1911.0
2022-12-01,427.107,1457.0,1457.0
2023-01-01,271.0,925.0,925.0
2023-02-01,455.0,1552.0,1552.0
2023-03-01,682.0,2327.0,2327.0
2023-04-01,800.0,2730.0,2730.0
2023-05-01,1123.0,3832.0,3832.0
2023-06-01,805.0,2747.0,2747.0
2023-07-01,925.0,3156.0,3156.0
2023-08-01,848.0,2893.0,2893.0
2023-09-01,713.0,2433.0,2433.0
2023-10-01,522.0,1781.0,1781.0
2023-11-01,522.0,1781.0,1781.0
2023-12-01,298.0,1017.0,1017.0
2024-01-01,228.0,778.0,778.0
2024-02-01,621.0,2119.0,2119.0
2024-03-01,637.0,2173.0,2173.0
2024-04-01,694.0,2368.0,2368.0
2024-05-01,926.0,3160.0,3160.0
2024-06-01,922.0,3146.0,3146.0
2024-07-01,981.0,3347.0,3347.0
2024-08-01,767.0,2617.0,2617.0
2024-09-01,841.0,2869.0,2869.0
2024-10-01,770.0,2627.0,2627.0
2024-11-01,516.0,1761.0,1761.0
2024-12-01,290.0,989.0,989.0
