measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-11-01,,,,31159.0,287660.0,287660.0
2016-12-01,,,,23756.0,219315.0,219315.0
2017-01-01,,,,22335.362,205776.0,205776.0
2017-02-01,,,,24947.783,229844.0,229844.0
2017-03-01,,,,46521.122,428599.0,428599.0
2017-04-01,,,,49013.612,451562.0,451562.0
2017-05-01,,,,61626.296,567763.0,567763.0
2017-06-01,,,,66784.899,615289.0,615289.0
2017-07-01,,,,60875.183,560843.0,560843.0
2017-08-01,,,,56258.131,518306.0,518306.0
2017-09-01,,,,52533.087,483987.0,483987.0
2017-10-01,,,,48395.195,445865.0,445865.0
2017-11-01,,,,29739.03,273986.0,273986.0
2017-12-01,,,,28362.3,261302.0,261302.0
2018-01-01,,,,24428.536,222397.0,222397.0
2018-02-01,,,,34386.758,313057.0,313057.0
2018-03-01,,,,39319.104,357961.0,357961.0
2018-04-01,,,,49153.788,447496.0,447496.0
2018-05-01,,,,59249.016,539403.0,539403.0
2018-06-01,,,,63836.924,581171.0,581171.0
2018-07-01,,,,55178.708,502347.0,502347.0
2018-08-01,,,,55562.798,505844.0,505844.0
2018-09-01,,,,52598.0,478852.0,478852.0
2018-10-01,,,,41440.332,377273.0,377273.0
2018-11-01,,,,28504.431,259504.0,259504.0
2018-12-01,,,,22676.605,206448.0,206448.0
2019-01-01,,,,21881.724,194857.0,194857.0
2019-02-01,,,,25532.182,227364.0,227364.0
2019-03-01,,,,38783.712,345369.0,345369.0
2019-04-01,,,,45108.113,401688.0,401688.0
2019-05-01,,,,46964.836,418222.0,418222.0
2019-06-01,,,,56777.688,505605.0,505605.0
2019-07-01,,,,56032.465,498969.0,498969.0
2019-08-01,,,,54877.059,488680.0,488680.0
2019-09-01,,,,44877.908,399638.0,399638.0
2019-10-01,,,,41235.368,367201.0,367201.0
2019-11-01,,,,26371.422,234838.0,234838.0
2019-12-01,,,,16997.523,151363.0,151363.0
2020-01-01,,,,25164.186,220614.0,220614.0
2020-02-01,,,,34111.284,299054.0,299054.0
2020-03-01,,,,33379.958,292642.0,292642.0
2020-04-01,,,,42068.14,368811.0,368811.0
2020-05-01,,,,55056.657,482682.0,482682.0
2020-06-01,,,,54825.445,480655.0,480655.0
2020-07-01,,,,61926.251,542907.0,542907.0
2020-08-01,,,,51304.189,449784.0,449784.0
2020-09-01,,,,40283.914,353169.0,353169.0
2020-10-01,,,,37235.512,326444.0,326444.0
2020-11-01,,,,29437.408,258078.0,258078.0
2020-12-01,,,,23307.056,204333.0,204333.0
2021-01-01,,,,23902.183,211391.0,211391.0
2021-02-01,,,,31311.216,276916.0,276916.0
2021-03-01,,,,40428.208,357547.0,357547.0
2021-04-01,,,,50605.539,447555.0,447555.0
2021-05-01,,,,55159.105,487827.0,487827.0
2021-06-01,,,,53581.137,473872.0,473872.0
2021-07-01,,,,51320.512,453879.0,453879.0
2021-08-01,-802.004,0.0,0.0,50478.96,446436.0,446436.0
2021-09-01,-890.954,0.0,0.0,43525.921,384943.0,384943.0
2021-10-01,-769.739,0.0,0.0,36227.705,320398.0,320398.0
2021-11-01,-825.656,0.0,0.0,28826.079,254938.0,254938.0
2021-12-01,-819.647,0.0,0.0,19696.435,174195.0,174195.0
2022-01-01,-1086.623,0.0,0.0,23589.066,80486.0,80486.0
2022-02-01,-1141.526,0.0,0.0,28136.937,96003.0,96003.0
2022-03-01,-1056.562,0.0,0.0,37303.606,127280.0,127280.0
2022-04-01,-1106.607,0.0,0.0,42079.733,143576.0,143576.0
2022-05-01,-1172.651,0.0,0.0,49318.696,168275.0,168275.0
2022-06-01,-1184.536,0.0,0.0,51353.089,175217.0,175217.0
2022-07-01,-1230.661,0.0,0.0,49529.348,168994.0,168994.0
2022-08-01,-1264.393,0.0,0.0,45987.609,156910.0,156910.0
2022-09-01,-1133.66,0.0,0.0,38809.708,132419.0,132419.0
2022-10-01,-1265.073,0.0,0.0,35755.009,121996.0,121996.0
2022-11-01,-1171.188,0.0,0.0,26506.309,90440.0,90440.0
2022-12-01,-1182.52,0.0,0.0,18530.89,63227.0,63227.0
2023-01-01,-712.0,0.0,0.0,19783.0,67500.0,67500.0
2023-02-01,-541.0,0.0,0.0,22669.0,77347.0,77347.0
2023-03-01,-1212.0,0.0,0.0,24863.0,84833.0,84833.0
2023-04-01,-1024.0,0.0,0.0,32453.0,110730.0,110730.0
2023-05-01,-874.0,0.0,0.0,42249.0,144154.0,144154.0
2023-06-01,-691.0,0.0,0.0,46301.0,157979.0,157979.0
2023-07-01,-817.0,0.0,0.0,46384.0,158262.0,158262.0
2023-08-01,-467.0,0.0,0.0,41939.0,143096.0,143096.0
2023-09-01,-1038.0,0.0,0.0,40272.0,137408.0,137408.0
2023-10-01,-623.0,0.0,0.0,28265.0,96440.0,96440.0
2023-11-01,-540.0,0.0,0.0,26027.0,88804.0,88804.0
2023-12-01,-520.0,0.0,0.0,21554.0,73542.0,73542.0
2024-01-01,-1034.0,0.0,0.0,23876.0,81465.0,81465.0
2024-02-01,-448.0,0.0,0.0,27868.0,95086.0,95086.0
2024-03-01,-525.0,0.0,0.0,36446.0,124354.0,124354.0
2024-04-01,-1293.0,0.0,0.0,48618.0,165885.0,165885.0
2024-05-01,-1266.0,0.0,0.0,58558.0,199800.0,199800.0
2024-06-01,-638.0,0.0,0.0,53088.0,181136.0,181136.0
2024-07-01,-835.0,0.0,0.0,57288.0,195467.0,195467.0
2024-08-01,-1005.0,0.0,0.0,51713.0,176445.0,176445.0
2024-09-01,-1094.0,0.0,0.0,42788.0,145993.0,145993.0
2024-10-01,-1273.0,0.0,0.0,38446.0,131178.0,131178.0
2024-11-01,-1040.0,0.0,0.0,29798.0,101671.0,101671.0
2024-12-01,-1372.0,0.0,0.0,26811.0,91479.0,91479.0
