measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,210.782,719.0,719.0
2022-02-01,236.853,808.0,808.0
2022-03-01,325.263,1110.0,1110.0
2022-04-01,350.56,1196.0,1196.0
2022-05-01,448.861,1532.0,1532.0
2022-06-01,524.494,1790.0,1790.0
2022-07-01,485.55,1657.0,1657.0
2022-08-01,470.889,1607.0,1607.0
2022-09-01,409.129,1396.0,1396.0
2022-10-01,363.981,1242.0,1242.0
2022-11-01,235.217,803.0,803.0
2022-12-01,132.421,452.0,452.0
2023-01-01,57.0,194.0,194.0
2023-02-01,8.0,27.0,27.0
2023-03-01,275.0,938.0,938.0
2023-04-01,381.0,1300.0,1300.0
2023-05-01,288.0,983.0,983.0
2023-06-01,289.0,986.0,986.0
2023-07-01,493.0,1682.0,1682.0
2023-08-01,446.0,1522.0,1522.0
2023-09-01,320.0,1092.0,1092.0
2023-10-01,225.0,768.0,768.0
2023-11-01,202.0,689.0,689.0
2023-12-01,103.0,351.0,351.0
2024-01-01,124.0,423.0,423.0
2024-02-01,283.0,966.0,966.0
2024-03-01,319.0,1088.0,1088.0
2024-04-01,362.0,1235.0,1235.0
2024-05-01,459.0,1566.0,1566.0
2024-06-01,476.0,1624.0,1624.0
2024-07-01,403.0,1375.0,1375.0
2024-08-01,461.0,1573.0,1573.0
2024-09-01,362.0,1235.0,1235.0
2024-10-01,332.0,1133.0,1133.0
2024-11-01,126.0,430.0,430.0
2024-12-01,123.0,420.0,420.0
