measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,353.69300000000004,3508.0,3508.0
2006-06-01,237.30800000000002,2354.0,2354.0
2006-07-01,242.02900000000002,2401.0,2401.0
2006-08-01,209.467,2078.0,2078.0
2006-09-01,255.76,2537.0,2537.0
2006-10-01,363.02700000000004,3601.0,3601.0
2006-11-01,409.961,4066.0,4066.0
2006-12-01,440.75600000000003,4372.0,4372.0
2007-01-01,451.798,4466.0,4466.0
2007-02-01,317.589,3139.0,3139.0
2007-03-01,439.29600000000005,4342.0,4342.0
2007-04-01,392.803,3882.0,3882.0
2007-05-01,426.283,4213.0,4213.0
2007-06-01,266.426,2633.0,2633.0
2007-07-01,204.62800000000001,2023.0,2023.0
2007-08-01,160.054,1582.0,1582.0
2007-09-01,365.3,3611.0,3611.0
2007-10-01,376.336,3720.0,3720.0
2007-11-01,351.28900000000004,3472.0,3472.0
2007-12-01,292.19800000000004,2888.0,2888.0
2008-01-01,342.495,3375.0,3375.0
2008-02-01,277.969,2739.0,2739.0
2008-03-01,288.85,2846.0,2846.0
2008-04-01,378.699,3732.0,3732.0
2008-05-01,347.427,3424.0,3424.0
2008-06-01,219.625,2164.0,2164.0
2008-07-01,195.65200000000002,1928.0,1928.0
2008-08-01,215.442,2123.0,2123.0
2008-09-01,305.78700000000003,3013.0,3013.0
2008-10-01,347.007,3419.0,3419.0
2008-11-01,396.259,3905.0,3905.0
2008-12-01,513.788,5063.0,5063.0
2009-01-01,373.48400000000004,3645.0,3645.0
2009-02-01,377.002,3680.0,3680.0
2009-03-01,411.094,4012.0,4012.0
2009-04-01,413.533,4036.0,4036.0
2009-05-01,364.189,3554.0,3554.0
2009-06-01,221.105,2158.0,2158.0
2009-07-01,198.70700000000002,1939.0,1939.0
2009-08-01,236.06300000000002,2304.0,2304.0
2009-09-01,192.895,1883.0,1883.0
2009-10-01,309.136,3017.0,3017.0
2009-11-01,303.534,2962.0,2962.0
2009-12-01,339.25800000000004,3311.0,3311.0
2010-01-01,334.101,3259.0,3259.0
2010-02-01,208.22500000000002,2031.0,2031.0
2010-03-01,340.65000000000003,3323.0,3323.0
2010-04-01,365.98400000000004,3571.0,3571.0
2010-05-01,333.968,3258.0,3258.0
2010-06-01,223.102,2177.0,2177.0
2010-07-01,203.502,1985.0,1985.0
2010-08-01,249.501,2434.0,2434.0
2010-09-01,260.981,2546.0,2546.0
2010-10-01,327.89500000000004,3199.0,3199.0
2010-11-01,383.39300000000003,3740.0,3740.0
2010-12-01,347.69800000000004,3392.0,3392.0
2011-01-01,179.895,1748.0,1748.0
2011-02-01,265.332,2578.0,2578.0
2011-03-01,205.904,2001.0,2001.0
2011-04-01,243.105,2362.0,2362.0
2011-05-01,267.327,2597.0,2597.0
2011-06-01,182.037,1769.0,1769.0
2011-07-01,111.773,1086.0,1086.0
2011-08-01,102.297,994.0,994.0
2011-09-01,134.775,1309.0,1309.0
2011-10-01,273.905,2661.0,2661.0
2011-11-01,301.657,2931.0,2931.0
