measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2005-01-01,483.577,4835.28,4835.28
2005-02-01,463.244,4631.98,4631.98
2005-03-01,659.171,6591.05,6591.05
2005-04-01,620.032,6199.7,6199.7
2005-05-01,629.542,6294.79,6294.79
2005-06-01,541.524,5414.7,5414.7
2005-07-01,406.82300000000004,4067.83,4067.83
2005-08-01,353.925,3538.9,3538.9
2005-09-01,508.177,5081.26,5081.26
2005-10-01,537.197,5371.44,5371.44
2005-11-01,762.301,7622.25,7622.25
2005-12-01,609.4870000000001,6094.26,6094.26
2006-01-01,623.7760000000001,6187.0,6187.0
2006-02-01,507.081,5030.0,5030.0
2006-03-01,517.8580000000001,5137.0,5137.0
2006-04-01,520.4490000000001,5162.0,5162.0
2006-05-01,489.825,4859.0,4859.0
2006-06-01,328.644,3260.0,3260.0
2006-07-01,335.182,3325.0,3325.0
2006-08-01,290.088,2877.0,2877.0
2006-09-01,354.199,3513.0,3513.0
2006-10-01,502.75100000000003,4987.0,4987.0
2006-11-01,567.75,5632.0,5632.0
2006-12-01,610.3960000000001,6055.0,6055.0
2007-01-01,529.4440000000001,5233.0,5233.0
2007-02-01,372.16900000000004,3679.0,3679.0
2007-03-01,514.794,5088.0,5088.0
2007-04-01,460.31,4550.0,4550.0
2007-05-01,499.54400000000004,4937.0,4937.0
2007-06-01,312.214,3086.0,3086.0
2007-07-01,239.79600000000002,2370.0,2370.0
2007-08-01,187.561,1854.0,1854.0
2007-09-01,428.08,4231.0,4231.0
2007-10-01,441.01300000000003,4359.0,4359.0
2007-11-01,411.661,4069.0,4069.0
2007-12-01,342.415,3384.0,3384.0
2008-01-01,316.735,3121.0,3121.0
2008-02-01,257.06100000000004,2533.0,2533.0
2008-03-01,267.124,2632.0,2632.0
2008-04-01,350.21500000000003,3451.0,3451.0
2008-05-01,321.295,3166.0,3166.0
2008-06-01,203.10600000000002,2001.0,2001.0
2008-07-01,180.936,1783.0,1783.0
2008-08-01,199.23700000000002,1963.0,1963.0
2008-09-01,282.78700000000003,2787.0,2787.0
2008-10-01,320.90700000000004,3162.0,3162.0
2008-11-01,366.454,3611.0,3611.0
2008-12-01,475.14300000000003,4682.0,4682.0
2009-01-01,239.568,2338.0,2338.0
2009-02-01,241.82600000000002,2360.0,2360.0
2009-03-01,263.694,2574.0,2574.0
2009-04-01,265.25800000000004,2589.0,2589.0
2009-05-01,233.607,2280.0,2280.0
2009-06-01,141.826,1384.0,1384.0
2009-07-01,127.46,1244.0,1244.0
2009-08-01,151.42100000000002,1478.0,1478.0
2009-09-01,123.73100000000001,1208.0,1208.0
2009-10-01,198.294,1935.0,1935.0
2009-11-01,194.7,1900.0,1900.0
2009-12-01,217.615,2124.0,2124.0
2010-01-01,492.329,4803.0,4803.0
2010-02-01,306.84000000000003,2994.0,2994.0
2010-03-01,501.98,4897.0,4897.0
2010-04-01,539.313,5262.0,5262.0
2010-05-01,492.134,4801.0,4801.0
2010-06-01,328.76300000000003,3207.0,3207.0
2010-07-01,299.879,2926.0,2926.0
2010-08-01,367.663,3587.0,3587.0
2010-09-01,384.58,3752.0,3752.0
2010-10-01,483.185,4714.0,4714.0
2010-11-01,564.967,5512.0,5512.0
2010-12-01,512.3670000000001,4999.0,4999.0
2011-01-01,448.605,4359.0,4359.0
2011-02-01,661.66,6429.0,6429.0
2011-03-01,513.464,4989.0,4989.0
2011-04-01,606.233,5890.0,5890.0
2011-05-01,666.635,6477.0,6477.0
2011-06-01,453.948,4411.0,4411.0
2011-07-01,278.729,2708.0,2708.0
2011-08-01,255.098,2479.0,2479.0
2011-09-01,336.088,3265.0,3265.0
2011-10-01,683.038,6636.0,6636.0
2011-11-01,752.243,7309.0,7309.0
2011-12-01,683.259,6639.0,6639.0
2012-01-01,668.704,6363.0,6363.0
2012-02-01,486.186,4627.0,4627.0
2012-03-01,573.539,5458.0,5458.0
2012-04-01,627.667,5973.0,5973.0
2012-05-01,611.513,5819.0,5819.0
2012-06-01,476.881,4538.0,4538.0
2012-07-01,312.89,2977.0,2977.0
2012-08-01,332.793,3167.0,3167.0
2012-09-01,408.993,3892.0,3892.0
2012-10-01,654.363,6227.0,6227.0
2012-11-01,609.765,5803.0,5803.0
2012-12-01,507.706,4831.0,4831.0
2013-01-01,610.274,5823.0,5823.0
2013-02-01,466.825,4454.0,4454.0
2013-03-01,498.499,4756.0,4756.0
2013-04-01,540.893,5161.0,5161.0
2013-05-01,529.743,5054.0,5054.0
2013-06-01,375.918,3587.0,3587.0
2013-07-01,344.073,3283.0,3283.0
2013-08-01,252.275,2407.0,2407.0
2013-09-01,410.304,3915.0,3915.0
2013-10-01,468.489,4470.0,4470.0
2013-11-01,628.269,5994.0,5994.0
2013-12-01,459.438,4383.0,4383.0
2014-01-01,777.264,7392.0,7392.0
2014-02-01,643.809,6123.0,6123.0
2014-03-01,679.206,6459.0,6459.0
2014-04-01,710.055,6753.0,6753.0
2014-05-01,541.085,5146.0,5146.0
2014-06-01,439.035,4175.0,4175.0
2014-07-01,440.834,4192.0,4192.0
2014-08-01,210.15,1999.0,1999.0
2014-09-01,454.229,4320.0,4320.0
2014-10-01,607.053,5773.0,5773.0
2014-11-01,760.505,7232.0,7232.0
2014-12-01,597.775,5685.0,5685.0
2015-01-01,629.598,5867.0,5867.0
2015-02-01,574.164,5351.0,5351.0
2015-03-01,627.647,5849.0,5849.0
