measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2006-12-01,5001.0,49605.0,49605.0
2007-01-01,14994.0,148201.0,148201.0
2007-02-01,31996.0,316248.0,316248.0
2007-03-01,36981.0,365520.0,365520.0
2007-04-01,39198.0,387433.0,387433.0
2007-05-01,26136.0,258328.0,258328.0
2007-06-01,27826.0,275032.0,275032.0
2007-07-01,15560.0,153795.0,153795.0
2007-08-01,34644.0,342421.0,342421.0
2007-09-01,27183.0,268677.0,268677.0
2007-10-01,41152.0,406746.0,406746.0
2007-11-01,37286.0,368535.0,368535.0
2007-12-01,38914.0,384626.0,384626.0
2008-01-01,37369.53,368239.0,368239.0
2008-02-01,43398.63,427650.0,427650.0
2008-03-01,48201.0,474973.0,474973.0
2008-04-01,41070.0,404704.0,404704.0
2008-05-01,44380.0,437321.0,437321.0
2008-06-01,37978.0,374235.0,374235.0
2008-07-01,30693.0,302449.0,302449.0
2008-08-01,14529.0,143169.0,143169.0
2008-09-01,13925.0,137217.0,137217.0
2008-10-01,35314.0,347984.0,347984.0
2008-11-01,33846.0,333518.0,333518.0
2008-12-01,46629.0,459482.0,459482.0
2009-01-01,32928.0,321377.0,321377.0
2009-02-01,38201.0,372842.0,372842.0
2009-03-01,42428.0,414097.0,414097.0
2009-04-01,43972.0,429167.0,429167.0
2009-05-01,27270.0,266155.0,266155.0
2009-06-01,29562.0,288525.0,288525.0
2009-07-01,22147.0,216155.0,216155.0
2009-08-01,22590.0,220478.0,220478.0
2009-09-01,19397.0,189315.0,189315.0
2009-10-01,28369.0,276881.0,276881.0
2009-11-01,28276.0,275974.0,275974.0
2009-12-01,25593.0,249788.0,249788.0
2010-01-01,29851.0,291226.0,291226.0
2010-02-01,20534.0,200330.0,200330.0
2010-03-01,44899.0,438035.0,438035.0
2010-04-01,43879.0,428084.0,428084.0
2010-05-01,32138.0,313538.0,313538.0
2010-06-01,38829.0,378816.0,378816.0
2010-07-01,27111.0,264495.0,264495.0
2010-08-01,23488.0,229149.0,229149.0
2010-09-01,22804.0,222476.0,222476.0
2010-10-01,24256.0,236642.0,236642.0
2010-11-01,43550.0,424874.0,424874.0
2010-12-01,36283.0,353977.0,353977.0
2011-01-01,30091.0,292364.0,292364.0
2011-02-01,37018.0,359667.0,359667.0
2011-03-01,42417.0,412124.0,412124.0
2011-04-01,42472.0,412658.0,412658.0
2011-05-01,40709.0,395529.0,395529.0
2011-06-01,46935.0,456020.0,456020.0
2011-07-01,27312.0,265363.0,265363.0
2011-08-01,24884.0,241773.0,241773.0
2011-09-01,22049.0,214228.0,214228.0
2011-10-01,36721.0,356781.0,356781.0
2011-11-01,42107.0,409112.0,409112.0
2011-12-01,32670.0,317422.0,317422.0
2012-01-01,42628.0,405648.0,405648.0
2012-02-01,35346.0,336353.0,336353.0
2012-03-01,46416.0,441695.0,441695.0
2012-04-01,38881.0,369992.0,369992.0
2012-05-01,36407.0,346449.0,346449.0
2012-06-01,33418.0,318006.0,318006.0
2012-07-01,25866.0,246141.0,246141.0
2012-08-01,21901.0,208410.0,208410.0
2012-09-01,30468.0,289933.0,289933.0
2012-10-01,33052.0,314523.0,314523.0
2012-11-01,33569.0,319443.0,319443.0
2012-12-01,39945.0,380117.0,380117.0
2013-01-01,29133.0,277958.0,277958.0
2013-02-01,34731.0,331368.0,331368.0
2013-03-01,43399.0,414070.0,414070.0
2013-04-01,43493.0,414967.0,414967.0
2013-05-01,43940.0,419232.0,419232.0
2013-06-01,39179.0,373807.0,373807.0
2013-07-01,23106.0,220454.0,220454.0
2013-08-01,22958.0,219042.0,219042.0
2013-09-01,21784.0,207841.0,207841.0
2013-10-01,36752.0,350651.0,350651.0
2013-11-01,32136.0,306610.0,306610.0
2013-12-01,24794.0,236560.0,236560.0
2014-01-01,45008.0,428026.0,428026.0
2014-02-01,29292.0,278567.0,278567.0
2014-03-01,40885.0,388816.0,388816.0
2014-04-01,43477.0,413466.0,413466.0
2014-05-01,35788.0,340344.0,340344.0
2014-06-01,49128.0,467207.0,467207.0
2014-07-01,26683.0,253755.0,253755.0
2014-08-01,26576.0,252738.0,252738.0
2014-09-01,24155.0,229714.0,229714.0
2014-10-01,31691.0,301381.0,301381.0
2014-11-01,41401.0,393724.0,393724.0
2014-12-01,31839.0,302789.0,302789.0
2015-01-01,26072.0,242965.0,242965.0
2015-02-01,29884.0,278489.0,278489.0
2015-03-01,20306.0,189232.0,189232.0
2015-04-01,37067.0,345427.0,345427.0
2015-05-01,38942.0,362900.0,362900.0
2015-06-01,30973.0,288637.0,288637.0
2015-07-01,28716.0,267604.0,267604.0
2015-08-01,25090.0,233814.0,233814.0
2015-09-01,26179.0,243962.0,243962.0
2015-10-01,28755.0,267968.0,267968.0
2015-11-01,36957.0,344402.0,344402.0
2015-12-01,34612.0,322549.0,322549.0
2016-01-01,19304.0,178215.0,178215.0
2016-02-01,34628.0,319686.0,319686.0
2016-03-01,43862.0,404934.0,404934.0
2016-04-01,22442.0,207185.0,207185.0
2016-05-01,0.0,0.0,0.0
2016-06-01,597.0,5512.0,5512.0
2016-07-01,34361.0,317221.0,317221.0
2016-08-01,21798.0,201239.0,201239.0
2016-09-01,26835.0,247741.0,247741.0
2016-10-01,41256.0,380875.0,380875.0
2016-11-01,30693.0,283358.0,283358.0
2016-12-01,32732.0,302182.0,302182.0
2017-01-01,34989.388,322357.0,322357.0
2017-02-01,34635.078,319093.0,319093.0
2017-03-01,41968.564,386656.0,386656.0
2017-04-01,41012.208,377845.0,377845.0
2017-05-01,36633.235,337502.0,337502.0
2017-06-01,28000.438,257968.0,257968.0
2017-07-01,25940.163,238987.0,238987.0
2017-08-01,21285.84,196106.0,196106.0
2017-09-01,27025.208,248983.0,248983.0
2017-10-01,33604.916,309602.0,309602.0
2017-11-01,32467.348,299122.0,299122.0
2017-12-01,28899.614,266252.0,266252.0
2018-01-01,32395.208,294926.0,294926.0
2018-02-01,29626.165,269717.0,269717.0
2018-03-01,35352.894,321853.0,321853.0
2018-04-01,36620.934,333397.0,333397.0
2018-05-01,37342.439,339966.0,339966.0
2018-06-01,37423.655,340705.0,340705.0
2018-07-01,22609.376,205836.0,205836.0
2018-08-01,28864.972,262787.0,262787.0
2018-09-01,20211.425,184005.0,184005.0
2018-10-01,26929.04,245162.0,245162.0
2018-11-01,29085.244,264792.0,264792.0
2018-12-01,30648.648,279025.0,279025.0
2019-01-01,29866.859,265964.0,265964.0
2019-02-01,28637.529,255017.0,255017.0
2019-03-01,28324.594,252231.0,252231.0
2019-04-01,32975.47,293647.0,293647.0
2019-05-01,32199.216,286734.0,286734.0
2019-06-01,25519.36,227250.0,227250.0
2019-07-01,26418.478,235257.0,235257.0
2019-08-01,25390.891,226106.0,226106.0
2019-09-01,24772.369,220598.0,220598.0
2019-10-01,28334.333,252317.0,252317.0
2019-11-01,26285.724,234074.0,234074.0
2019-12-01,27057.177,240944.0,240944.0
2020-01-01,28001.14,245486.0,245486.0
2020-02-01,27107.7,237653.0,237653.0
2020-03-01,26985.792,236584.0,236584.0
2020-04-01,27169.933,238199.0,238199.0
2020-05-01,28322.84,248306.0,248306.0
2020-06-01,29806.036,261310.0,261310.0
2020-07-01,24533.809,215088.0,215088.0
2020-08-01,22523.965,197468.0,197468.0
2020-09-01,18322.979,160638.0,160638.0
2020-10-01,25828.934,226442.0,226442.0
2020-11-01,26203.407,229725.0,229725.0
2020-12-01,27908.465,244674.0,244674.0
2021-01-01,22413.671,198227.0,198227.0
2021-02-01,17829.135,157681.0,157681.0
2021-03-01,30587.406,270515.0,270515.0
2021-04-01,26532.554,234654.0,234654.0
2021-05-01,26640.512,235609.0,235609.0
2021-06-01,20001.91,176897.0,176897.0
2021-07-01,15324.133,135527.0,135527.0
2021-08-01,20046.088,177288.0,177288.0
2021-09-01,19006.446,168093.0,168093.0
2021-10-01,23671.079,209347.0,209347.0
2021-11-01,23105.186,204342.0,204342.0
2021-12-01,26241.88,232083.0,232083.0
2022-01-01,19272.507,65758.0,65758.0
2022-02-01,19140.949,65309.0,65309.0
2022-03-01,24572.678,83842.0,83842.0
2022-04-01,26378.868,90005.0,90005.0
2022-05-01,27363.102,93363.0,93363.0
2022-06-01,21352.029,72853.0,72853.0
2022-07-01,19250.311,65682.0,65682.0
2022-08-01,13787.773,47044.0,47044.0
2022-09-01,12722.378,43409.0,43409.0
2022-10-01,16589.228,56602.0,56602.0
2022-11-01,20113.808,68628.0,68628.0
2022-12-01,18894.369,64468.0,64468.0
2023-01-01,23849.0,81373.0,81373.0
2023-02-01,19374.0,66104.0,66104.0
2023-03-01,20142.0,68725.0,68725.0
2023-04-01,22220.0,75815.0,75815.0
2023-05-01,14862.0,50709.0,50709.0
2023-06-01,18548.0,63286.0,63286.0
2023-07-01,19199.0,65507.0,65507.0
2023-08-01,15560.0,53091.0,53091.0
2023-09-01,15398.0,52538.0,52538.0
2023-10-01,18493.0,63098.0,63098.0
2023-11-01,15706.0,53589.0,53589.0
2023-12-01,22097.0,75395.0,75395.0
2024-01-01,15850.0,54080.0,54080.0
2024-02-01,25311.0,86361.0,86361.0
2024-03-01,15951.0,54425.0,54425.0
2024-04-01,13125.0,44783.0,44783.0
2024-05-01,14240.0,48587.0,48587.0
2024-06-01,17998.0,61409.0,61409.0
2024-07-01,16619.0,56704.0,56704.0
2024-08-01,15597.0,53217.0,53217.0
2024-09-01,11919.0,40668.0,40668.0
2024-10-01,12704.0,43346.0,43346.0
2024-11-01,14090.0,48075.0,48075.0
2024-12-01,7538.0,25720.0,25720.0
