measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,2.295,115.0,115.0
2003-02-01,2.115,106.0,106.0
2003-03-01,2.084,104.0,104.0
2003-04-01,2.093,105.0,105.0
2003-05-01,1.8270000000000002,92.0,92.0
2003-06-01,2.208,111.0,111.0
2003-07-01,2.865,144.0,144.0
2003-08-01,2.8480000000000003,143.0,143.0
2003-09-01,2.354,118.0,118.0
2003-10-01,2.609,131.0,131.0
2003-11-01,2.361,118.0,118.0
2003-12-01,2.34,117.0,117.0
2004-01-01,0.114,293.0,293.0
2004-02-01,0.069,176.0,176.0
2004-03-01,0.05,128.0,128.0
2004-04-01,0.05,129.0,129.0
2004-05-01,0.053000000000000005,135.0,135.0
2004-06-01,0.054,138.0,138.0
2004-07-01,0.131,338.0,338.0
2004-08-01,0.13,334.0,334.0
2004-09-01,0.094,242.0,242.0
2004-10-01,0.066,169.0,169.0
2004-11-01,0.064,166.0,166.0
2004-12-01,0.10600000000000001,273.0,273.0
2005-01-01,0.23,823.36,823.36
2005-02-01,0.053000000000000005,189.52,189.52
2005-03-01,0.045,162.63,162.63
2005-04-01,0.045,162.73,162.73
2005-05-01,0.046,164.06,164.06
2005-06-01,0.055,198.74,198.74
2005-07-01,0.105,376.39,376.39
2005-08-01,0.093,333.38,333.38
2005-09-01,0.052000000000000005,185.5,185.5
2005-10-01,0.07300000000000001,260.07,260.07
2005-11-01,0.049,175.12,175.12
2005-12-01,0.134,479.7,479.7
2006-01-01,0.0,286.0,286.0
2006-02-01,0.0,358.0,358.0
2006-03-01,0.0,652.0,652.0
2006-04-01,0.0,309.0,309.0
2006-05-01,0.0,214.0,214.0
2006-06-01,0.0,206.0,206.0
2006-07-01,0.0,255.0,255.0
2006-08-01,0.0,271.0,271.0
2006-09-01,0.0,159.0,159.0
2006-10-01,0.0,158.0,158.0
2006-11-01,0.0,257.0,257.0
2006-12-01,0.0,286.0,286.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,1.0,19.0,19.0
2014-01-01,0.622,12.0,12.0
2014-02-01,0.134,0.0,0.0
2014-03-01,0.178,6.0,6.0
2014-04-01,0.004,0.0,0.0
2014-05-01,0.005,0.0,0.0
2014-06-01,0.002,0.0,0.0
2014-07-01,0.016,0.0,0.0
2014-08-01,0.012,0.0,0.0
2014-09-01,0.003,0.0,0.0
2014-10-01,0.004,0.0,0.0
2014-11-01,0.006,0.0,0.0
2014-12-01,0.014,0.0,0.0
2015-01-01,0.921,31.0,31.0
2015-02-01,5.911,229.0,229.0
2015-03-01,0.263,12.0,12.0
2015-04-01,0.041,0.0,0.0
2015-05-01,0.093,6.0,6.0
2015-06-01,0.051,0.0,0.0
2015-07-01,0.162,6.0,6.0
2015-08-01,0.093,6.0,6.0
2015-09-01,0.275,12.0,12.0
2015-10-01,0.042,0.0,0.0
2015-11-01,0.065,0.0,0.0
2015-12-01,0.083,6.0,6.0
2017-01-01,0.335,31.0,31.0
2017-02-01,0.181,12.0,12.0
2017-03-01,0.218,19.0,19.0
2017-04-01,0.151,12.0,12.0
2017-05-01,0.154,12.0,12.0
2017-06-01,0.154,12.0,12.0
2017-07-01,0.105,6.0,6.0
2017-08-01,0.103,6.0,6.0
2017-09-01,0.175,12.0,12.0
2017-10-01,0.17,12.0,12.0
2017-11-01,0.286,19.0,19.0
2017-12-01,3.968,298.0,298.0
2018-01-01,4.026,217.0,217.0
2018-02-01,0.155,6.0,6.0
2018-03-01,0.172,6.0,6.0
2018-04-01,0.132,6.0,6.0
2018-05-01,0.146,6.0,6.0
2018-06-01,0.126,6.0,6.0
2018-07-01,0.173,6.0,6.0
2018-08-01,0.313,19.0,19.0
2018-09-01,0.154,6.0,6.0
2018-10-01,0.139,6.0,6.0
2018-11-01,0.299,12.0,12.0
2018-12-01,0.165,6.0,6.0
2019-01-01,9.401,31.0,31.0
2019-02-01,5.88,19.0,19.0
2019-03-01,6.129,19.0,19.0
2019-04-01,4.761,12.0,12.0
2019-05-01,2.434,6.0,6.0
2019-06-01,2.965,6.0,6.0
2019-07-01,4.031,12.0,12.0
2019-08-01,7.689,25.0,25.0
2019-09-01,3.704,12.0,12.0
2019-10-01,5.826,19.0,19.0
2019-11-01,8.052,25.0,25.0
2019-12-01,9.128,25.0,25.0
2020-01-01,4.027,19.0,19.0
2020-02-01,4.298,12.0,12.0
2020-03-01,3.34,6.0,6.0
2020-04-01,3.711,12.0,12.0
2020-05-01,2.596,6.0,6.0
2020-06-01,2.522,6.0,6.0
2020-07-01,2.996,6.0,6.0
2020-08-01,2.827,6.0,6.0
2020-09-01,3.205,6.0,6.0
2020-10-01,5.032,12.0,12.0
2020-11-01,5.067,12.0,12.0
2020-12-01,28.379,74.0,74.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
