measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,468.0,4835.84,4835.84
2001-02-01,4525.0,46756.83,46756.83
2001-03-01,5030.0,51974.99,51974.99
2001-04-01,2095.0,21647.64,21647.64
2001-05-01,2615.0,27020.8,27020.8
2001-06-01,6255.0,64632.92,64632.92
2001-07-01,6575.0,67939.48,67939.48
2001-08-01,5725.0,59156.43,59156.43
2001-09-01,3927.0,40577.69,40577.69
2001-10-01,145.0,1498.29,1498.29
2001-11-01,-3.0,-31.0,-31.0
2001-12-01,-7.0,-72.33,-72.33
2002-01-01,1714.0,17436.52,17436.52
2002-02-01,6290.0,63988.17,63988.17
2002-03-01,2829.0,28779.42,28779.42
2002-04-01,-3.0,-30.52,-30.52
2002-05-01,0.0,0.0,0.0
2002-06-01,1958.0,19918.73,19918.73
2002-07-01,2082.0,21180.19,21180.19
2002-08-01,2160.0,21973.68,21973.68
2002-09-01,1411.0,14354.1,14354.1
2002-10-01,3471.0,35310.48,35310.48
2002-11-01,-1.0,-10.17,-10.17
2002-12-01,1371.0,13947.18,13947.18
2003-01-01,2901.0,29709.14,29709.14
2003-02-01,-1.0,-10.24,-10.24
2003-03-01,-1.0,-10.24,-10.24
2003-04-01,-4.0,-40.96,-40.96
2003-05-01,-2.0,-20.48,-20.48
2003-06-01,2168.0,22202.49,22202.49
2003-07-01,2684.0,27486.84,27486.84
2003-08-01,4915.0,50334.52,50334.52
2003-09-01,3350.0,34307.35,34307.35
2003-10-01,3388.0,34696.51,34696.51
2003-11-01,6367.0,65204.45,65204.45
2003-12-01,1205.0,12340.41,12340.41
2004-01-01,2307.9680000000003,23130.46,23130.46
2004-02-01,2112.99,21176.39,21176.39
2004-03-01,2999.8790000000004,30064.79,30064.79
2004-04-01,2897.22,29035.94,29035.94
2004-05-01,2678.931,26848.25,26848.25
2004-06-01,2903.7650000000003,29101.53,29101.53
2004-07-01,3046.1690000000003,30528.71,30528.71
2004-08-01,2645.369,26511.89,26511.89
2004-09-01,1994.1740000000002,19985.61,19985.61
2004-10-01,1711.295,17150.6,17150.6
2004-11-01,1532.227,15355.98,15355.98
2004-12-01,1915.0110000000002,19192.24,19192.24
2005-01-01,5018.302000000001,50178.0,50178.0
2005-02-01,4598.089,45976.29,45976.29
2005-03-01,4791.3240000000005,47908.45,47908.45
2005-04-01,4787.867,47873.88,47873.88
2005-05-01,6752.872,67521.97,67521.97
2005-06-01,6296.234,62956.05,62956.05
2005-07-01,5852.7970000000005,58522.12,58522.12
2005-08-01,4857.006,48565.21,48565.21
2005-09-01,3849.5130000000004,38491.28,38491.28
2005-10-01,4154.384,41539.69,41539.69
2005-11-01,4476.848,44764.0,44764.0
2005-12-01,5011.764,50112.62,50112.62
2006-01-01,6214.442,61641.0,61641.0
2006-02-01,5452.176,54080.0,54080.0
2006-03-01,5859.936000000001,58125.0,58125.0
2006-04-01,7074.427000000001,70171.0,70171.0
2006-05-01,7634.251,75724.0,75724.0
2006-06-01,7885.095,78212.0,78212.0
2006-07-01,6443.1140000000005,63909.0,63909.0
2006-08-01,5283.064,52403.0,52403.0
2006-09-01,3873.007,38416.0,38416.0
2006-10-01,3662.8740000000003,36332.0,36332.0
2006-11-01,4250.135,42157.0,42157.0
2006-12-01,4610.48,45731.0,45731.0
2007-01-01,1843.672,18223.0,18223.0
2007-02-01,1598.087,15795.0,15795.0
2007-03-01,2138.8540000000003,21140.0,21140.0
2007-04-01,2086.603,20624.0,20624.0
2007-05-01,2767.156,27351.0,27351.0
2007-06-01,2540.976,25115.0,25115.0
2007-07-01,3133.876,30975.0,30975.0
2007-08-01,2653.509,26227.0,26227.0
2007-09-01,1984.516,19615.0,19615.0
2007-10-01,1654.5690000000002,16354.0,16354.0
2007-11-01,1595.385,15769.0,15769.0
2007-12-01,1352.795,13371.0,13371.0
2008-01-01,1038.055,10229.0,10229.0
2008-02-01,813.6700000000001,8018.0,8018.0
2008-03-01,955.065,9411.0,9411.0
2008-04-01,1798.276,17720.0,17720.0
2008-05-01,2139.541,21083.0,21083.0
2008-06-01,1815.476,17890.0,17890.0
2008-07-01,2205.654,21735.0,21735.0
2008-08-01,2263.437,22304.0,22304.0
2008-09-01,1133.226,11167.0,11167.0
2008-10-01,726.8040000000001,7162.0,7162.0
2008-11-01,521.453,5138.0,5138.0
2008-12-01,566.3430000000001,5581.0,5581.0
2009-01-01,1806.786,17634.0,17634.0
2009-02-01,2391.805,23344.0,23344.0
2009-03-01,3777.7450000000003,36871.0,36871.0
2009-04-01,4477.9310000000005,43705.0,43705.0
2009-05-01,6121.412,59745.0,59745.0
2009-06-01,5539.972000000001,54070.0,54070.0
2009-07-01,6107.792,59612.0,59612.0
2009-08-01,4984.202,48646.0,48646.0
2009-09-01,3714.728,36256.0,36256.0
2009-10-01,2949.623,28788.0,28788.0
2009-11-01,2058.116,20087.0,20087.0
2009-12-01,2158.888,21071.0,21071.0
2010-01-01,1867.902,18223.0,18223.0
2010-02-01,2032.027,19824.0,19824.0
2010-03-01,2849.635,27801.0,27801.0
2010-04-01,3606.11,35181.0,35181.0
2010-05-01,5508.527,53741.0,53741.0
2010-06-01,6197.831,60466.0,60466.0
2010-07-01,5833.0070000000005,56907.0,56907.0
2010-08-01,4922.968,48028.0,48028.0
2010-09-01,3696.556,36064.0,36064.0
2010-10-01,2763.3940000000002,26960.0,26960.0
2010-11-01,2894.89,28243.0,28243.0
2010-12-01,4563.153,44518.0,44518.0
2011-01-01,3962.812,38503.0,38503.0
2011-02-01,2891.421,28093.0,28093.0
2011-03-01,4719.817,45858.0,45858.0
2011-04-01,5573.727,54154.0,54154.0
2011-05-01,6191.2,60154.0,60154.0
2011-06-01,6022.596,58516.0,58516.0
2011-07-01,6046.269,58746.0,58746.0
2011-08-01,4894.679,47557.0,47557.0
2011-09-01,3927.867,38163.0,38163.0
2011-10-01,2763.289,26848.0,26848.0
2011-11-01,2407.599,23392.0,23392.0
2011-12-01,2155.724,20945.0,20945.0
2012-01-01,1961.133,18662.0,18662.0
2012-02-01,1628.006,15492.0,15492.0
2012-03-01,2193.291,20871.0,20871.0
2012-04-01,3382.549,32188.0,32188.0
2012-05-01,5089.897,48435.0,48435.0
2012-06-01,4475.354,42587.0,42587.0
2012-07-01,4814.38,45814.0,45814.0
2012-08-01,4364.848,41536.0,41536.0
2012-09-01,3576.492,34034.0,34034.0
2012-10-01,2773.723,26395.0,26395.0
2012-11-01,2232.271,21242.0,21242.0
2012-12-01,2884.056,27445.0,27445.0
2013-01-01,1813.236,17300.0,17300.0
2013-02-01,1608.708,15349.0,15349.0
2013-03-01,1911.7,18240.0,18240.0
2013-04-01,2410.024,22994.0,22994.0
2013-05-01,2895.981,27631.0,27631.0
2013-06-01,3057.985,29176.0,29176.0
2013-07-01,3415.803,32590.0,32590.0
2013-08-01,2810.178,26812.0,26812.0
2013-09-01,1890.549,18038.0,18038.0
2013-10-01,1510.532,14412.0,14412.0
2013-11-01,1108.671,10578.0,10578.0
2013-12-01,990.633,9452.0,9452.0
2014-01-01,984.683,9364.0,9364.0
2014-02-01,880.63,8375.0,8375.0
2014-03-01,1152.936,10964.0,10964.0
2014-04-01,1716.349,16322.0,16322.0
2014-05-01,2501.848,23793.0,23793.0
2014-06-01,2677.95,25467.0,25467.0
2014-07-01,2797.729,26606.0,26606.0
