measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2014-12-01,49437.0,470146.0,470146.0
2015-01-01,62132.0,579008.0,579008.0
2015-02-01,68828.0,641408.0,641408.0
2015-03-01,58207.0,542431.0,542431.0
2015-04-01,71012.0,661761.0,661761.0
2015-05-01,64687.0,602818.0,602818.0
2015-06-01,60717.0,565822.0,565822.0
2015-07-01,67739.0,631260.0,631260.0
2015-08-01,48965.0,456305.0,456305.0
2015-09-01,75364.0,702317.0,702317.0
2015-10-01,61083.0,569232.0,569232.0
2015-11-01,86419.0,805339.0,805339.0
2015-12-01,72506.0,675683.0,675683.0
2016-01-01,62352.0,575634.0,575634.0
2016-02-01,73540.0,678921.0,678921.0
2016-03-01,78300.0,722866.0,722866.0
2016-04-01,75678.0,698659.0,698659.0
2016-05-01,72343.0,667871.0,667871.0
2016-06-01,60983.0,562995.0,562995.0
2016-07-01,79893.0,737572.0,737572.0
2016-08-01,55337.0,510871.0,510871.0
2016-09-01,59077.0,545399.0,545399.0
2016-10-01,88961.0,821288.0,821288.0
2016-11-01,70329.0,649277.0,649277.0
2016-12-01,57875.0,534302.0,534302.0
2017-01-01,65514.698,603587.0,603587.0
2017-02-01,70033.396,645218.0,645218.0
2017-03-01,82383.158,758996.0,758996.0
2017-04-01,77525.547,714243.0,714243.0
2017-05-01,63953.051,589199.0,589199.0
2017-06-01,65634.426,604690.0,604690.0
2017-07-01,49224.474,453505.0,453505.0
2017-08-01,32875.666,302884.0,302884.0
2017-09-01,61421.05,565872.0,565872.0
2017-10-01,84981.813,782937.0,782937.0
2017-11-01,67351.161,620506.0,620506.0
2017-12-01,67890.56,625476.0,625476.0
2018-01-01,83363.076,758937.0,758937.0
2018-02-01,69235.193,630317.0,630317.0
2018-03-01,84039.525,765096.0,765096.0
2018-04-01,86221.366,784959.0,784959.0
2018-05-01,73239.718,666774.0,666774.0
2018-06-01,84000.759,764743.0,764743.0
2018-07-01,35215.471,320602.0,320602.0
2018-08-01,63819.702,581015.0,581015.0
2018-09-01,55027.745,500973.0,500973.0
2018-10-01,55673.128,506848.0,506848.0
2018-11-01,63809.704,580924.0,580924.0
2018-12-01,73125.613,665736.0,665736.0
2019-01-01,67132.807,597818.0,597818.0
2019-02-01,56517.155,503285.0,503285.0
2019-03-01,68410.43,609195.0,609195.0
2019-04-01,77576.694,690820.0,690820.0
2019-05-01,68115.217,606566.0,606566.0
2019-06-01,56630.201,504292.0,504292.0
2019-07-01,60541.347,539121.0,539121.0
2019-08-01,56814.726,505935.0,505935.0
2019-09-01,74274.237,661412.0,661412.0
2019-10-01,88265.813,786007.0,786007.0
2019-11-01,68880.089,613377.0,613377.0
2019-12-01,73760.284,656835.0,656835.0
2020-01-01,74145.571,650034.0,650034.0
2020-02-01,71800.887,629478.0,629478.0
2020-03-01,70287.736,616213.0,616213.0
2020-04-01,76262.56,668594.0,668594.0
2020-05-01,60486.722,530287.0,530287.0
2020-06-01,86570.726,758966.0,758966.0
2020-07-01,51719.934,453429.0,453429.0
2020-08-01,52881.401,463611.0,463611.0
2020-09-01,51416.418,450768.0,450768.0
2020-10-01,67310.143,590108.0,590108.0
2020-11-01,78752.973,690427.0,690427.0
2020-12-01,66679.929,584583.0,584583.0
2021-01-01,69813.32,617429.0,617429.0
2021-02-01,46898.259,414768.0,414768.0
2021-03-01,88313.929,781048.0,781048.0
2021-04-01,80726.378,713944.0,713944.0
2021-05-01,67450.455,596532.0,596532.0
2021-06-01,54907.617,485603.0,485603.0
2021-07-01,43958.97,388773.0,388773.0
2021-08-01,64576.108,571111.0,571111.0
2021-09-01,67436.748,596411.0,596411.0
2021-10-01,69397.093,613748.0,613748.0
2021-11-01,72406.173,640360.0,640360.0
2021-12-01,75088.95,664087.0,664087.0
2022-01-01,68070.199,232256.0,232256.0
2022-02-01,70512.696,240589.0,240589.0
2022-03-01,79549.515,271423.0,271423.0
2022-04-01,85885.126,293040.0,293040.0
2022-05-01,79665.017,271817.0,271817.0
2022-06-01,65998.818,225188.0,225188.0
2022-07-01,61591.636,210151.0,210151.0
2022-08-01,47444.192,161880.0,161880.0
2022-09-01,52781.259,180090.0,180090.0
2022-10-01,55056.209,187852.0,187852.0
2022-11-01,68041.809,232159.0,232159.0
2022-12-01,68010.524,232052.0,232052.0
2023-01-01,61561.0,210046.0,210046.0
2023-02-01,71546.0,244115.0,244115.0
2023-03-01,79960.0,272824.0,272824.0
2023-04-01,73385.0,250390.0,250390.0
2023-05-01,39524.0,134856.0,134856.0
2023-06-01,37965.0,129537.0,129537.0
2023-07-01,57253.0,195347.0,195347.0
2023-08-01,48885.0,166796.0,166796.0
2023-09-01,57637.0,196657.0,196657.0
2023-10-01,75462.0,257476.0,257476.0
2023-11-01,65647.0,223988.0,223988.0
2023-12-01,70933.0,242023.0,242023.0
2024-01-01,53964.0,184125.0,184125.0
2024-02-01,80350.0,274154.0,274154.0
2024-03-01,76280.0,260267.0,260267.0
2024-04-01,78571.0,268084.0,268084.0
2024-05-01,54026.0,184337.0,184337.0
2024-06-01,59853.0,204218.0,204218.0
2024-07-01,50755.0,173176.0,173176.0
2024-08-01,42872.0,146279.0,146279.0
2024-09-01,35974.0,122743.0,122743.0
2024-10-01,68515.0,233773.0,233773.0
2024-11-01,73754.0,251649.0,251649.0
2024-12-01,44954.0,153383.0,153383.0
