measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,41.62,520.0,520.0
2001-02-01,35.656,446.0,446.0
2001-03-01,38.726,484.0,484.0
2001-04-01,33.951,425.0,425.0
2001-05-01,33.296,416.0,416.0
2001-06-01,33.654,421.0,421.0
2001-07-01,35.382000000000005,442.0,442.0
2001-08-01,35.172000000000004,440.0,440.0
2001-09-01,41.545,520.0,520.0
2001-10-01,39.891000000000005,499.0,499.0
2001-11-01,41.315,517.0,517.0
2001-12-01,46.793,585.0,585.0
