measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,272.011,2785.66,2785.66
2003-02-01,231.14600000000002,2367.17,2367.17
2003-03-01,255.417,2615.73,2615.73
2003-04-01,221.532,2268.71,2268.71
2003-05-01,199.346,2041.5,2041.5
2003-06-01,238.39,2441.35,2441.35
2003-07-01,288.23,2951.76,2951.76
2003-08-01,271.807,2783.58,2783.58
2003-09-01,252.602,2586.9,2586.9
2003-10-01,247.02200000000002,2529.75,2529.75
2003-11-01,235.44400000000002,2411.18,2411.18
2003-12-01,266.051,2724.63,2724.63
2004-01-01,271.84,2724.38,2724.38
2004-02-01,180.696,1810.94,1810.94
2004-03-01,663.68,6651.4,6651.4
2004-04-01,426.665,4276.04,4276.04
2004-05-01,733.1320000000001,7347.45,7347.45
2004-06-01,323.183,3238.94,3238.94
2004-07-01,131.34300000000002,1316.32,1316.32
2004-08-01,98.308,985.24,985.24
2004-09-01,114.229,1144.8,1144.8
2004-10-01,125.572,1258.48,1258.48
2004-11-01,189.651,1900.68,1900.68
2004-12-01,339.701,3404.48,3404.48
2005-01-01,295.367,2953.37,2953.37
2005-02-01,257.793,2577.67,2577.67
2005-03-01,250.048,2500.23,2500.23
2005-04-01,270.038,2700.11,2700.11
2005-05-01,315.97,3159.38,3159.38
2005-06-01,290.94800000000004,2909.19,2909.19
2005-07-01,271.146,2711.19,2711.19
2005-08-01,190.49200000000002,1904.73,1904.73
2005-09-01,162.293,1622.77,1622.77
2005-10-01,188.541,1885.22,1885.22
2005-11-01,197.83100000000002,1978.11,1978.11
2005-12-01,232.53400000000002,2325.1,2325.1
2006-01-01,347.15700000000004,3443.0,3443.0
2006-02-01,313.033,3105.0,3105.0
2006-03-01,275.78700000000003,2736.0,2736.0
2006-04-01,300.185,2978.0,2978.0
2006-05-01,354.91900000000004,3520.0,3520.0
2006-06-01,348.731,3459.0,3459.0
2006-07-01,365.692,3627.0,3627.0
2006-08-01,363.04900000000004,3601.0,3601.0
2006-09-01,235.662,2338.0,2338.0
2006-10-01,207.75300000000001,2061.0,2061.0
2006-11-01,243.347,2414.0,2414.0
2006-12-01,257.68600000000004,2556.0,2556.0
2007-01-01,353.744,3496.0,3496.0
2007-02-01,169.12900000000002,1672.0,1672.0
2007-03-01,523.743,5177.0,5177.0
2007-04-01,548.9730000000001,5426.0,5426.0
2007-05-01,314.76800000000003,3111.0,3111.0
2007-06-01,94.135,930.0,930.0
2007-07-01,96.397,953.0,953.0
2007-08-01,115.18900000000001,1139.0,1139.0
2007-09-01,74.47200000000001,736.0,736.0
2007-10-01,130.675,1292.0,1292.0
2007-11-01,95.35300000000001,942.0,942.0
2007-12-01,322.42400000000004,3187.0,3187.0
2008-01-01,354.047,3489.0,3489.0
2008-02-01,381.312,3757.0,3757.0
2008-03-01,408.57800000000003,4026.0,4026.0
2008-04-01,489.16200000000003,4820.0,4820.0
2008-05-01,257.911,2541.0,2541.0
2008-06-01,383.13,3775.0,3775.0
2008-07-01,232.86700000000002,2295.0,2295.0
2008-08-01,208.025,2050.0,2050.0
2008-09-01,413.425,4074.0,4074.0
2008-10-01,145.416,1433.0,1433.0
2008-11-01,178.538,1759.0,1759.0
2008-12-01,327.589,3228.0,3228.0
2009-01-01,194.73700000000002,1901.0,1901.0
2009-02-01,282.647,2759.0,2759.0
2009-03-01,487.906,4762.0,4762.0
2009-04-01,768.556,7501.0,7501.0
2009-05-01,294.10200000000003,2870.0,2870.0
2009-06-01,194.87,1902.0,1902.0
2009-07-01,83.382,814.0,814.0
2009-08-01,94.70400000000001,924.0,924.0
2009-09-01,88.311,862.0,862.0
2009-10-01,182.34900000000002,1780.0,1780.0
2009-11-01,221.64200000000002,2163.0,2163.0
2009-12-01,203.794,1989.0,1989.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2011-01-01,151.59,1473.0,1473.0
2011-02-01,184.888,1796.0,1796.0
2011-03-01,464.888,4517.0,4517.0
2011-04-01,718.213,6978.0,6978.0
2011-05-01,424.231,4122.0,4122.0
2011-06-01,279.08,2712.0,2712.0
2011-07-01,121.051,1176.0,1176.0
2011-08-01,111.301,1081.0,1081.0
2011-09-01,107.254,1042.0,1042.0
2011-10-01,181.025,1759.0,1759.0
2011-11-01,254.06,2468.0,2468.0
2011-12-01,261.419,2540.0,2540.0
2012-01-01,262.807,2501.0,2501.0
2012-02-01,265.199,2524.0,2524.0
2012-03-01,618.533,5886.0,5886.0
2012-04-01,281.151,2675.0,2675.0
2012-05-01,329.406,3135.0,3135.0
2012-06-01,200.993,1913.0,1913.0
2012-07-01,125.82,1197.0,1197.0
