measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2023-07-01,37.752,439.0,439.0,6452.481,74704.0,74704.0
2023-08-01,47.291,547.0,547.0,8082.81,93579.0,93579.0
2023-09-01,26.183,302.0,302.0,4475.119,51811.0,51811.0
2023-10-01,25.681,296.0,296.0,4389.266,50817.0,50817.0
2023-11-01,10.825,125.0,125.0,1850.242,21421.0,21421.0
2023-12-01,6.191,74.0,74.0,1058.064,12250.0,12250.0
2024-01-01,4.594,51.0,51.0,470.621,5454.0,5454.0
2024-02-01,22.797,262.0,262.0,2335.382,27066.0,27066.0
2024-03-01,6.309,74.0,74.0,646.299,7490.0,7490.0
2024-04-01,5.564,63.0,63.0,570.024,6606.0,6606.0
2024-05-01,16.284,188.0,188.0,1668.162,19333.0,19333.0
2024-06-01,5.992,68.0,68.0,613.784,7114.0,7114.0
2024-07-01,98.297,1140.0,1140.0,10069.721,116704.0,116704.0
2024-08-01,43.271,502.0,502.0,4432.737,51374.0,51374.0
2024-09-01,81.363,941.0,941.0,8334.938,96599.0,96599.0
2024-10-01,12.52,143.0,143.0,1282.563,14864.0,14864.0
2024-11-01,0.417,6.0,6.0,42.768,496.0,496.0
2024-12-01,47.849,553.0,553.0,4901.743,56809.0,56809.0
