measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,1658.325,21301.0,21301.0
2003-02-01,1461.8870000000002,18778.0,18778.0
2003-03-01,1451.8290000000002,18649.0,18649.0
2003-04-01,1464.211,18808.0,18808.0
2003-05-01,1742.2430000000002,22379.0,22379.0
2003-06-01,1818.9060000000002,23364.0,23364.0
2003-07-01,1984.336,25489.0,25489.0
2003-08-01,2097.484,26942.0,26942.0
2003-09-01,1722.006,22119.0,22119.0
2003-10-01,1561.017,20051.0,20051.0
2003-11-01,1478.07,18986.0,18986.0
2003-12-01,1528.689,19636.0,19636.0
2004-01-01,1746.333,23292.0,23292.0
2004-02-01,1746.333,23292.0,23292.0
2004-03-01,1746.333,23292.0,23292.0
2004-04-01,1746.333,23292.0,23292.0
2004-05-01,1746.333,23292.0,23292.0
2004-06-01,1746.333,23292.0,23292.0
2004-07-01,1746.333,23292.0,23292.0
2004-08-01,1746.333,23292.0,23292.0
2004-09-01,1746.333,23292.0,23292.0
2004-10-01,1746.333,23292.0,23292.0
2004-11-01,1746.333,23292.0,23292.0
2004-12-01,1746.333,23292.0,23292.0
2005-01-01,1873.1090000000002,26940.03,26940.03
2005-02-01,1597.507,22976.18,22976.18
2005-03-01,1784.662,25667.95,25667.95
2005-04-01,1647.779,23699.23,23699.23
2005-05-01,1805.4060000000002,25966.31,25966.31
2005-06-01,1750.5810000000001,25177.78,25177.78
2005-07-01,1880.75,27049.94,27049.94
2005-08-01,1811.678,26056.51,26056.51
2005-09-01,1724.8410000000001,24807.57,24807.57
2005-10-01,1488.5220000000002,21408.71,21408.71
2005-11-01,1657.4640000000002,23838.52,23838.52
2005-12-01,1854.7,26675.28,26675.28
