measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,2522.031,27393.0,27393.0
2003-02-01,2225.6510000000003,24174.0,24174.0
2003-03-01,2290.12,24874.0,24874.0
2003-04-01,2056.722,22339.0,22339.0
2003-05-01,2098.864,22797.0,22797.0
2003-06-01,2225.922,24177.0,24177.0
2003-07-01,2574.3070000000002,27961.0,27961.0
2003-08-01,2729.3810000000003,29645.0,29645.0
2003-09-01,2287.156,24842.0,24842.0
2003-10-01,2145.4190000000003,23303.0,23303.0
2003-11-01,2138.252,23225.0,23225.0
2003-12-01,2373.177,25776.0,25776.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,1800.299,18198.58,18198.58
2005-02-01,1596.0120000000002,16133.51,16133.51
2005-03-01,1904.56,19252.52,19252.52
2005-04-01,1952.642,19738.56,19738.56
2005-05-01,1584.06,16012.69,16012.69
2005-06-01,2694.954,27242.32,27242.32
2005-07-01,3472.827,35105.56,35105.56
2005-08-01,3712.972,37533.1,37533.1
2005-09-01,2456.165,24828.49,24828.49
2005-10-01,1698.566,17170.19,17170.19
2005-11-01,1524.654,15412.19,15412.19
2005-12-01,1647.29,16651.86,16651.86
2006-01-01,1922.2630000000001,20124.0,20124.0
2006-02-01,1916.66,20066.0,20066.0
2006-03-01,2090.972,21891.0,21891.0
2006-04-01,1758.0140000000001,18405.0,18405.0
2006-05-01,1705.3960000000002,17854.0,17854.0
2006-06-01,2181.53,22839.0,22839.0
2006-07-01,3266.978,34202.0,34202.0
2006-08-01,3075.772,32201.0,32201.0
2006-09-01,2181.646,22840.0,22840.0
2006-10-01,2433.072,25472.0,25472.0
2006-11-01,2092.7670000000003,21909.0,21909.0
2006-12-01,2044.93,21409.0,21409.0
