measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2003-01-01,476.0,4874.72,4874.72
2003-02-01,495.0,5069.3,5069.3
2003-03-01,579.0,5929.54,5929.54
2003-04-01,430.0,4403.63,4403.63
2003-05-01,452.0,4628.93,4628.93
2003-06-01,297.0,3041.58,3041.58
2003-07-01,419.0,4290.98,4290.98
2003-08-01,321.0,3287.36,3287.36
2003-09-01,598.0,6124.12,6124.12
2003-10-01,541.0,5540.38,5540.38
2003-11-01,603.0,6175.32,6175.32
2003-12-01,517.0,5294.6,5294.6
2004-01-01,39.2,392.86,392.86
2004-02-01,41.37,414.61,414.61
2004-03-01,51.743,518.57,518.57
2004-04-01,43.452000000000005,435.48,435.48
2004-05-01,52.783,528.99,528.99
2004-06-01,33.999,340.74,340.74
2004-07-01,24.118000000000002,241.71,241.71
2004-08-01,31.965,320.35,320.35
2004-09-01,42.993,430.88,430.88
2004-10-01,47.435,475.39,475.39
2004-11-01,53.746,538.64,538.64
2004-12-01,58.925,590.55,590.55
2005-01-01,413.118,4130.77,4130.77
2005-02-01,395.74800000000005,3957.08,3957.08
2005-03-01,563.128,5630.71,5630.71
2005-04-01,529.691,5296.38,5296.38
2005-05-01,537.815,5377.61,5377.61
2005-06-01,462.622,4625.76,4625.76
2005-07-01,347.548,3475.13,3475.13
2005-08-01,302.357,3023.27,3023.27
2005-09-01,434.134,4340.9,4340.9
2005-10-01,458.92600000000004,4588.8,4588.8
2005-11-01,651.231,6511.66,6511.66
2005-12-01,520.683,5206.31,5206.31
2006-01-01,605.553,6006.0,6006.0
2006-02-01,492.267,4883.0,4883.0
2006-03-01,502.72900000000004,4987.0,4987.0
2006-04-01,505.245,5012.0,5012.0
2006-05-01,475.515,4717.0,4717.0
2006-06-01,319.043,3165.0,3165.0
2006-07-01,325.39,3228.0,3228.0
2006-08-01,281.613,2793.0,2793.0
2006-09-01,343.85200000000003,3411.0,3411.0
2006-10-01,488.064,4841.0,4841.0
2006-11-01,551.164,5467.0,5467.0
2006-12-01,592.5640000000001,5878.0,5878.0
2007-01-01,653.565,6460.0,6460.0
2007-02-01,459.42,4541.0,4541.0
2007-03-01,635.481,6281.0,6281.0
2007-04-01,568.2230000000001,5616.0,5616.0
2007-05-01,616.6560000000001,6095.0,6095.0
2007-06-01,385.408,3809.0,3809.0
2007-07-01,296.01300000000003,2926.0,2926.0
2007-08-01,231.53300000000002,2288.0,2288.0
2007-09-01,528.438,5223.0,5223.0
2007-10-01,544.403,5381.0,5381.0
2007-11-01,508.17,5023.0,5023.0
2007-12-01,422.69,4178.0,4178.0
2008-01-01,513.967,5065.0,5065.0
2008-02-01,417.13500000000005,4110.0,4110.0
2008-03-01,433.463,4271.0,4271.0
2008-04-01,568.2950000000001,5600.0,5600.0
2008-05-01,521.3670000000001,5138.0,5138.0
2008-06-01,329.581,3248.0,3248.0
2008-07-01,293.606,2893.0,2893.0
2008-08-01,323.30400000000003,3186.0,3186.0
2008-09-01,458.88,4522.0,4522.0
2008-10-01,520.7370000000001,5131.0,5131.0
2008-11-01,594.647,5860.0,5860.0
2008-12-01,771.018,7598.0,7598.0
2009-01-01,504.994,4929.0,4929.0
2009-02-01,509.75100000000003,4975.0,4975.0
2009-03-01,555.847,5425.0,5425.0
2009-04-01,559.145,5457.0,5457.0
2009-05-01,492.42600000000004,4806.0,4806.0
2009-06-01,298.96,2918.0,2918.0
2009-07-01,268.676,2622.0,2622.0
2009-08-01,319.185,3115.0,3115.0
2009-09-01,260.81600000000003,2546.0,2546.0
2009-10-01,417.98900000000003,4080.0,4080.0
2009-11-01,410.41400000000004,4006.0,4006.0
2009-12-01,458.71700000000004,4477.0,4477.0
2010-01-01,452.65700000000004,4416.0,4416.0
2010-02-01,282.113,2752.0,2752.0
2010-03-01,461.528,4503.0,4503.0
2010-04-01,495.853,4838.0,4838.0
2010-05-01,452.476,4414.0,4414.0
2010-06-01,302.27,2949.0,2949.0
2010-07-01,275.714,2690.0,2690.0
2010-08-01,338.035,3298.0,3298.0
2010-09-01,353.589,3450.0,3450.0
2010-10-01,444.24800000000005,4334.0,4334.0
2010-11-01,519.4390000000001,5068.0,5068.0
2010-12-01,471.07800000000003,4596.0,4596.0
2011-01-01,324.477,3153.0,3153.0
2011-02-01,478.579,4650.0,4650.0
2011-03-01,371.388,3608.0,3608.0
2011-04-01,438.488,4260.0,4260.0
2011-05-01,482.177,4685.0,4685.0
2011-06-01,328.34,3190.0,3190.0
2011-07-01,201.605,1959.0,1959.0
2011-08-01,184.513,1793.0,1793.0
2011-09-01,243.093,2362.0,2362.0
2011-10-01,494.041,4800.0,4800.0
2011-11-01,544.098,5286.0,5286.0
2011-12-01,494.201,4802.0,4802.0
2012-01-01,555.032,5282.0,5282.0
2012-02-01,403.54,3840.0,3840.0
2012-03-01,476.044,4530.0,4530.0
2012-04-01,520.97,4958.0,4958.0
2012-05-01,507.563,4830.0,4830.0
2012-06-01,395.817,3767.0,3767.0
2012-07-01,259.702,2471.0,2471.0
2012-08-01,276.222,2629.0,2629.0
2012-09-01,339.468,3230.0,3230.0
2012-10-01,543.129,5168.0,5168.0
2012-11-01,506.111,4816.0,4816.0
2012-12-01,421.402,4010.0,4010.0
2013-01-01,573.779,5474.0,5474.0
2013-02-01,438.907,4188.0,4188.0
2013-03-01,468.687,4472.0,4472.0
2013-04-01,508.546,4852.0,4852.0
2013-05-01,498.062,4752.0,4752.0
2013-06-01,353.437,3372.0,3372.0
2013-07-01,323.497,3086.0,3086.0
2013-08-01,237.188,2263.0,2263.0
2013-09-01,385.767,3681.0,3681.0
2013-10-01,440.472,4203.0,4203.0
2013-11-01,590.696,5636.0,5636.0
2013-12-01,431.962,4121.0,4121.0
2014-01-01,686.519,6529.0,6529.0
2014-02-01,568.647,5408.0,5408.0
2014-03-01,599.911,5705.0,5705.0
2014-04-01,627.159,5964.0,5964.0
2014-05-01,477.915,4545.0,4545.0
2014-06-01,387.779,3688.0,3688.0
2014-07-01,389.368,3703.0,3703.0
2014-08-01,185.616,1765.0,1765.0
2014-09-01,401.199,3815.0,3815.0
2014-10-01,536.182,5099.0,5099.0
2014-11-01,671.718,6388.0,6388.0
2014-12-01,527.987,5021.0,5021.0
2015-01-01,556.762,5188.0,5188.0
2015-02-01,507.74,4732.0,4732.0
2015-03-01,555.036,5172.0,5172.0
2015-04-01,576.037,5368.0,5368.0
2015-05-01,528.944,4929.0,4929.0
2015-06-01,295.586,2755.0,2755.0
2015-07-01,262.008,2442.0,2442.0
2015-08-01,347.802,3241.0,3241.0
