measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,3516.0,36007.36,36007.36
2003-02-01,3314.0,33938.67,33938.67
2003-03-01,4399.0,45050.16,45050.16
2003-04-01,4399.0,45050.16,45050.16
2003-05-01,10177.0,104222.66,104222.66
2003-06-01,6721.0,68829.76,68829.76
2003-07-01,1599.0,16375.36,16375.36
2003-08-01,4265.0,43677.87,43677.87
2003-09-01,2352.0,24086.83,24086.83
2003-10-01,4376.0,44814.62,44814.62
2003-11-01,9901.0,101396.14,101396.14
2003-12-01,10219.0,104652.78,104652.78
2004-01-01,491.404,4924.85,4924.85
2004-02-01,441.132,4421.02,4421.02
2004-03-01,513.299,5144.28,5144.28
2004-04-01,454.67100000000005,4556.71,4556.71
2004-05-01,471.196,4722.33,4722.33
2004-06-01,473.735,4747.77,4747.77
2004-07-01,486.64700000000005,4877.18,4877.18
2004-08-01,486.023,4870.92,4870.92
2004-09-01,461.504,4625.19,4625.19
2004-10-01,454.653,4556.53,4556.53
2004-11-01,500.425,5015.26,5015.26
2004-12-01,537.311,5384.93,5384.93
2005-01-01,7245.02,72442.96,72442.96
2005-02-01,5887.46,58868.71,58868.71
2005-03-01,6432.651000000001,64320.08,64320.08
2005-04-01,8064.0,80631.94,80631.94
2005-05-01,5974.743,59741.46,59741.46
2005-06-01,5353.02,53524.85,53524.85
2005-07-01,4545.021000000001,45445.66,45445.66
2005-08-01,3583.6890000000003,35833.31,35833.31
2005-09-01,3095.723,30954.14,30954.14
2005-10-01,6296.78,62961.5,62961.5
2005-11-01,6914.725,69140.33,69140.33
2005-12-01,7313.168000000001,73124.36,73124.36
2006-01-01,7401.863,73419.0,73419.0
2006-02-01,6674.292,66202.0,66202.0
2006-03-01,5880.146000000001,58325.0,58325.0
2006-04-01,6400.3460000000005,63485.0,63485.0
2006-05-01,7567.338000000001,75060.0,75060.0
2006-06-01,7435.403,73752.0,73752.0
2006-07-01,7797.037,77339.0,77339.0
2006-08-01,7740.694,76780.0,76780.0
2006-09-01,5024.626,49839.0,49839.0
2006-10-01,4429.563,43937.0,43937.0
2006-11-01,5188.482,51465.0,51465.0
2006-12-01,5494.209,54497.0,54497.0
2007-01-01,6207.836,61358.0,61358.0
2007-02-01,4922.612,48655.0,48655.0
2007-03-01,5876.817,58086.0,58086.0
2007-04-01,5139.008,50794.0,50794.0
2007-05-01,5481.715,54181.0,54181.0
2007-06-01,4728.784000000001,46739.0,46739.0
2007-07-01,4535.368,44828.0,44828.0
2007-08-01,4554.28,45015.0,45015.0
2007-09-01,4280.12,42305.0,42305.0
2007-10-01,4406.803,43557.0,43557.0
2007-11-01,4873.157,48166.0,48166.0
2007-12-01,5120.162,50608.0,50608.0
2008-01-01,6496.006,64012.0,64012.0
2008-02-01,5429.902,53506.0,53506.0
2008-03-01,7038.604,69358.0,69358.0
2008-04-01,6397.365000000001,63040.0,63040.0
2008-05-01,6691.994000000001,65943.0,65943.0
2008-06-01,6155.56,60657.0,60657.0
2008-07-01,6516.845,64217.0,64217.0
2008-08-01,6221.571,61307.0,61307.0
2008-09-01,5629.477,55473.0,55473.0
2008-10-01,5761.4310000000005,56773.0,56773.0
2008-11-01,6532.933,64376.0,64376.0
2008-12-01,6819.312,67198.0,67198.0
2009-01-01,5486.419,53547.0,53547.0
2009-02-01,5039.98,49190.0,49190.0
2009-03-01,6159.427000000001,60116.0,60116.0
2009-04-01,5641.767,55064.0,55064.0
2009-05-01,5936.351000000001,57939.0,57939.0
2009-06-01,5439.585,53090.0,53090.0
2009-07-01,5706.206,55693.0,55693.0
