measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2929.3210000000004,36099.79,36099.79,868.101,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2025.778,24964.88,24964.88,821.789,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1818.364,22408.8,22408.8,639.648,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1964.623,24211.24,24211.24,1179.221,0.0,0.0
2006-01-01,15.171069999999999,171.95,196.46,11.462449999999999,129.91,196.46,671.3799300000001,8694.16,8694.16,254.41854999999998,27.05,27.05
2006-02-01,18.910700000000002,214.33,246.28,14.211509999999999,161.07,246.28,665.6393,8668.83,8668.83,250.89449,26.98,26.98
2006-03-01,33.80824,383.18,448.43,24.980829999999997,283.13,448.43,712.99876,9457.22,9457.22,264.23617,29.43,29.43
2006-04-01,16.351,185.32,212.6,12.30674,139.48,212.6,611.538,7951.29,7951.29,230.85626,24.75,24.75
2006-05-01,11.38161,129.0,146.88,8.62797,97.79,146.88,597.71339,7713.3,7713.3,227.25703,24.0,24.0
2006-06-01,11.00511,124.73,141.36,8.37984,94.98,141.36,768.14589,9866.8,9866.8,293.36216,30.7,30.7
2006-07-01,13.67884,155.03,175.28,10.44033,118.33,175.28,1153.14816,14776.15,14776.15,441.43767,45.98,45.98
2006-08-01,14.53135,164.7,186.49,11.074629999999999,125.52,186.49,1084.00465,13911.35,13911.35,414.35637,43.29,43.29
2006-09-01,8.515469999999999,96.51,109.03,6.50448,73.72,109.03,770.67653,9867.32,9867.32,295.25352,30.7,30.7
2006-10-01,8.48875,96.21,108.56,6.49148,73.57,108.56,860.50225,11004.49,11004.49,330.04352,34.24,34.24
2006-11-01,13.6743,154.98,176.39,10.36993,117.53,176.39,733.7737000000001,9465.33,9465.33,279.09506999999996,29.46,29.46
2006-12-01,15.19566,172.22,196.52,11.49545,130.29,196.52,715.16734,9248.97,9248.97,271.35255,28.78,28.78
2007-01-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,,,,980.5160000000001,11833.0,11833.0,293.0,26.0,26.0
2007-04-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,,,,856.076,10331.0,10331.0,257.0,21.0,21.0
2007-07-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,,,,1830.489,22091.0,22091.0,563.0,41.0,41.0
2007-09-01,0.0,0.0,0.0,,,,391.63,4726.0,4726.0,119.0,14.0,14.0
2007-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,,,,2926.29,35315.0,35315.0,869.0,18.0,18.0
2008-01-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
