measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,37824.0,439349.0,439349.0,37074.0,408698.0,408698.0
2001-02-01,217.0,2452.0,2452.0,103895.0,1089990.0,1089990.0
2001-03-01,0.0,0.0,0.0,99704.0,718133.0,718133.0
2001-04-01,0.0,0.0,0.0,94839.0,1059702.0,1059702.0
2001-05-01,0.0,0.0,0.0,113412.0,1293342.0,1293342.0
2001-06-01,0.0,0.0,0.0,103366.0,985296.0,985296.0
2001-07-01,0.0,0.0,0.0,167871.0,1616710.0,1616710.0
2001-08-01,0.0,0.0,0.0,133806.0,1558978.0,1558978.0
2001-09-01,0.0,0.0,0.0,70047.0,790162.0,790162.0
2001-10-01,0.0,0.0,0.0,6906.0,105353.0,105353.0
2001-11-01,0.0,0.0,0.0,8512.0,158414.0,158414.0
2001-12-01,0.0,0.0,0.0,35187.0,363152.0,363152.0
2002-01-01,0.0,0.0,0.0,37014.0,507231.0,507231.0
2002-02-01,0.0,0.0,0.0,51941.0,593407.0,593407.0
2002-03-01,0.0,0.0,0.0,50860.0,577838.0,577838.0
2002-04-01,0.0,0.0,0.0,83842.0,939698.0,939698.0
2002-05-01,0.0,0.0,0.0,54512.0,617143.0,617143.0
2002-06-01,0.0,0.0,0.0,101375.0,1199524.0,1199524.0
2002-07-01,0.0,0.0,0.0,114723.0,1320148.0,1320148.0
2002-08-01,0.0,0.0,0.0,130634.0,1515655.0,1515655.0
2002-09-01,0.0,0.0,0.0,50620.0,1229043.0,1229043.0
2002-10-01,0.0,0.0,0.0,93472.0,1041728.0,1041728.0
2002-11-01,0.0,0.0,0.0,46571.0,527313.0,527313.0
2002-12-01,0.0,0.0,0.0,20062.0,275520.0,275520.0
2003-01-01,-108.0,0.0,0.0,-270.0,0.0,0.0
2003-02-01,82.0,1333.0,1333.0,1162.0,18981.0,18981.0
2003-03-01,93.0,1008.0,1008.0,67043.0,734725.0,734725.0
2003-04-01,0.0,0.0,0.0,113444.0,836420.0,836420.0
2003-05-01,0.0,0.0,0.0,126749.0,1381483.0,1381483.0
2003-06-01,0.0,0.0,0.0,97450.0,1147112.0,1147112.0
