measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2004-01-01,-2.697,38.0,38.0
2004-02-01,-3.4890000000000003,50.0,50.0
2004-03-01,-3.1310000000000002,45.0,45.0
2004-04-01,-2.123,30.0,30.0
2004-05-01,-2.302,33.0,33.0
2004-06-01,-2.2110000000000003,31.0,31.0
2004-07-01,-3.5220000000000002,50.0,50.0
2004-08-01,-3.728,53.0,53.0
2004-09-01,-3.036,43.0,43.0
2004-10-01,-2.221,32.0,32.0
2004-11-01,-1.2910000000000001,18.0,18.0
2004-12-01,-1.25,18.0,18.0
2005-01-01,-3.676,60.4,60.4
2005-02-01,-1.2630000000000001,20.75,20.75
2005-03-01,-1.4,23.0,23.0
2005-04-01,-1.695,27.86,27.86
2005-05-01,-1.575,25.87,25.87
2005-06-01,-2.044,33.58,33.58
2005-07-01,-2.08,34.19,34.19
2005-08-01,-2.444,40.16,40.16
2005-09-01,-1.6,26.29,26.29
2005-10-01,-1.7770000000000001,29.19,29.19
2005-11-01,-1.4280000000000002,23.47,23.47
2005-12-01,-3.02,49.63,49.63
2006-01-01,-0.235,86.0,86.0
2006-02-01,-0.12300000000000001,45.0,45.0
2006-03-01,-0.10300000000000001,38.0,38.0
2006-04-01,-0.198,72.0,72.0
2006-05-01,-0.185,68.0,68.0
2006-06-01,-0.168,61.0,61.0
2006-07-01,-0.24400000000000002,89.0,89.0
2006-08-01,-0.23600000000000002,86.0,86.0
2006-09-01,-0.109,40.0,40.0
2006-10-01,-0.115,42.0,42.0
2006-11-01,-0.135,49.0,49.0
2006-12-01,-0.15,55.0,55.0
2007-01-01,-1.872,33.0,33.0
2007-02-01,-1.45,28.0,28.0
2007-03-01,-2.867,50.0,50.0
2007-04-01,-1.744,33.0,33.0
2007-05-01,-1.609,28.0,28.0
2007-06-01,-1.5730000000000002,28.0,28.0
2007-07-01,-2.323,39.0,39.0
2007-08-01,-2.932,50.0,50.0
2007-09-01,-2.436,44.0,44.0
2007-10-01,-2.942,50.0,50.0
2007-11-01,-2.158,39.0,39.0
2007-12-01,-3.0940000000000003,55.0,55.0
2008-01-01,0.764,128.0,128.0
2008-02-01,0.6990000000000001,116.0,116.0
2008-03-01,0.468,75.0,75.0
2008-04-01,0.47200000000000003,75.0,75.0
2008-05-01,0.49400000000000005,81.0,81.0
2008-06-01,0.331,52.0,52.0
2008-07-01,0.34400000000000003,58.0,58.0
2008-08-01,0.34,58.0,58.0
2008-09-01,0.35500000000000004,58.0,58.0
2008-10-01,0.404,64.0,64.0
2008-11-01,0.49300000000000005,81.0,81.0
