measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,0.0,0.0,0.0,131.0,447.0,447.0
2024-02-01,-4.0,0.0,0.0,193.0,659.0,659.0
2024-03-01,-9.0,0.0,0.0,133.0,454.0,454.0
2024-04-01,-8.0,0.0,0.0,218.0,744.0,744.0
2024-05-01,-4.0,0.0,0.0,269.0,918.0,918.0
2024-06-01,-8.0,0.0,0.0,424.0,1447.0,1447.0
2024-07-01,-1.0,0.0,0.0,330.0,1126.0,1126.0
2024-08-01,0.0,0.0,0.0,259.0,884.0,884.0
2024-09-01,-3.0,0.0,0.0,151.0,515.0,515.0
2024-10-01,0.0,0.0,0.0,38.0,130.0,130.0
2024-11-01,-3.0,0.0,0.0,42.0,143.0,143.0
2024-12-01,-7.0,0.0,0.0,1.0,3.0,3.0
